,Row,Column,Value
6604,assist,cc_neu,0.2215520654728201
7017,assist,year_graduat,0.22771338548453
6756,assist,john_hopkin,0.23119294234030008
66681,happi,www,0.23591130293582158
6961,assist,undergradu_student,0.2405343878741616
6970,assist,univers_wisconsin,0.24261987622133077
6705,assist,graduat_student,0.24487606266559073
6887,assist,rutger_univers,0.24505080372125676
7019,assist,york_citi,0.24613764706498029
6655,assist,dayton_street,0.2463500523065656
6958,assist,ultim,0.24935221201819285
6975,assist,updat_septemb,0.24943437644143027
6964,assist,univers_kentucki,0.24976582071375755
6969,assist,univers_washington,0.25093385327777923
6714,assist,happi,0.2517507508334495
6966,assist,univers_pittsburgh,0.25264626810338664
6976,assist,upson_hall,0.2533888633874096
6974,assist,updat_octob,0.2557026937253396
6670,assist,enjoi,0.25578865461775163
6720,assist,hobbi,0.2561566670226429
6795,assist,master_thesi,0.2563237942766737
6973,assist,updat_novemb,0.25653872133361416
6888,assist,san_diego,0.25790222772707727
6627,assist,columbia_univers,0.2615863854992089
6981,assist,vanderbilt_univers,0.2622132918990909
6841,assist,paul_rutger,0.2630197273499389
6564,assist,back_urc,0.2633262641459241
6793,assist,master_degre,0.26403254514911895
6865,assist,pretti,0.2656726500531309
6877,assist,relat_link,0.2664846193737063
6965,assist,univers_mexico,0.2673130843182155
6687,assist,formal_method,0.2673967775226528
6550,ascii,www,0.26747275699411766
6832,assist,oop,0.2694555146411453
6794,assist,master_engin,0.2697383541435511
6613,assist,chri,0.27096628436718523
6968,assist,univers_texa,0.2712240819140015
6677,assist,famili,0.2715571906665529
6690,assist,ftp_site,0.27156574543026935
5366,archiv,jersei,0.2721644321606763
6704,assist,graduat,0.2730631193592239
6693,assist,fun_stuff,0.2731772508946068
6963,assist,univers_alberta,0.2734820856470135
6823,assist,night,0.2735883642626952
7015,assist,yale_univers,0.273703455228394
6699,assist,git,0.2742415106303305
6752,assist,jersei,0.2744488513834177
6727,assist,hous,0.2745308674531864
6938,assist,telephon,0.27485846476601994
6980,assist,utexa,0.2753063886123168
6616,assist,citi,0.2758154066109749
6745,assist,interest_includ,0.2761835476572309
6650,assist,curriculum_vita,0.27621840032461176
6927,assist,summer,0.2769404370490085
6989,assist,voic_fax,0.27707688958306603
6782,assist,madison_west,0.2773564597265372
6931,assist,tai_austin,0.2776586586440058
6944,assist,thought,0.279223378361773
6809,assist,modifi,0.27923219609556954
7016,assist,year,0.28050530326311746
6582,assist,boston_univers,0.2814261896499633
6641,assist,courant_institut,0.28162358864018633
6954,assist,ualberta,0.28163086972438434
6987,assist,vlsi_design,0.2820525667890628
6916,assist,state_univers,0.2828423613264965
6591,assist,busi,0.28306078167419385
6643,assist,cp_msu,0.28360666995754713
6982,assist,virtual_librari,0.28371177780345735
6743,assist,institut_technolog,0.2837732578698088
91096,modifi,www,0.2842738125106078
6638,assist,cornel_univers,0.28549547228206856
6814,assist,movi,0.28563710159953043
6561,assist,austin_austin,0.2857259017355843
6937,assist,tel_fax,0.2862049457612546
6837,assist,pai,0.2865614570758305
6825,assist,north_carolina,0.28671418073206156
6829,assist,offic_fax,0.28738967063252313
6833,assist,orlean,0.28745350475244974
6871,assist,pursu,0.2880924030243329
6666,assist,email_utexa,0.2883496432220636
6708,assist,great,0.28898260430255507
6703,assist,grad_student,0.28915187345206117
6683,assist,financi,0.2893588267837645
6750,assist,java_applet,0.2894389083094226
6826,assist,northeastern_univers,0.2895640783415163
6847,assist,philosophi,0.2904210500593408
6698,assist,georgia_tech,0.2918293941133957
6850,assist,phone_fax,0.2918869129495275
6584,assist,box_seattl,0.29225059011591675
6624,assist,colloquium,0.2934386278926937
1432,advis,assist,0.29427017656853643
6852,assist,phone_number,0.2943820021371769
6630,assist,comput_geometri,0.2948688137044315
6830,assist,offic_phone,0.29505766361294755
6592,assist,california_institut,0.29632356198248544
6631,assist,comput_scienc,0.29701553267650677
77293,jersei,literatur,0.2976482529147798
110961,ualberta,www,0.29794342296725373
6695,assist,gari,0.29833949736005744
6881,assist,rice_univers,0.29931779382378587
6734,assist,ian,0.29975222946904295
6707,assist,graphic_user,0.3002186542472932
6873,assist,quot,0.3004384840166949
6675,assist,excit,0.30051029923893613
6585,assist,brad,0.3008230559128966
68490,hobbi,www,0.3013245179621191
6645,assist,creativ,0.3020402422076675
6972,assist,updat,0.3023754902002096
6711,assist,guess,0.30237578245302366
6909,assist,spend_time,0.30301781224795477
6967,assist,univers_rochest,0.30348481498191193
6676,assist,ey,0.3036088896792554
6578,assist,book,0.3042220966265089
77530,jersei,www,0.30425129727468303
6886,assist,rutger,0.30432795065325297
6758,assist,jolla,0.30447270541720656
6785,assist,mail_address,0.3045197315885315
6819,assist,netscap,0.3049340421423015
6268,ascii,http_www,0.30502659986200426
6680,assist,fax_email,0.30568902904425915
6844,assist,person_inform,0.3061650505244161
12068,bibliographi,christian,0.30710616138772046
6896,assist,send_comment,0.3072385160451006
6740,assist,indian_institut,0.30738364081556246
66399,happi,http_www,0.307411360189741
6940,assist,tenni,0.3079146603601239
6998,assist,web_site,0.3083191523191819
6716,assist,high_school,0.30840282262718766
79111,jolla,www,0.3087141011790489
6943,assist,think,0.30883221778743053
100161,pittsburgh,www,0.3090450597927652
4708,applet,assist,0.30955564917317696
6962,assist,univers,0.309617072443661
4243,appl,assist,0.3097026017551672
6878,assist,research_interest,0.3099100985247426
6997,assist,web_server,0.31003576952851736
6767,assist,leav,0.3110968578305451
6818,assist,net,0.311477028481544
6642,assist,cours,0.3115640896875044
6572,assist,bill,0.3130462596389341
12206,bibliographi,jersei,0.31308627118315197
6639,assist,corp,0.31311272966154335
31231,christian,www,0.31337513556874724
6692,assist,fun,0.3135347650344809
6779,assist,loui,0.31391408514495467
6910,assist,spent,0.3143792812196071
7012,assist,www_server,0.3144793148294227
6839,assist,past,0.3147896823451938
6800,assist,michigan_state,0.31481708477157244
113018,www,year,0.31498497426348576
6893,assist,search_engin,0.3153106211158892
6939,assist,televis,0.31550109640770835
12153,bibliographi,git,0.3156123993005512
6942,assist,thing,0.3156397784383389
6894,assist,seattl,0.31623734911009505
6971,assist,unm,0.31636592906862476
112300,utexa,www,0.3166491914122635
6849,assist,phone_email,0.31667980028808634
12251,bibliographi,matt,0.31730554209181017
6593,assist,caltech,0.3179705188557038
12368,bibliographi,start,0.3181317943021788
6594,assist,campu,0.3186481133154361
70883,http_www,jolla,0.31934355057449654
6941,assist,texa,0.31935595840357944
6880,assist,resum,0.31956623330251743
6678,assist,favorit,0.3201566920012932
6999,assist,webmast,0.32074312131654964
22941,campu,www,0.3208712968203121
70877,http_www,jersei,0.3210056192587218
6778,assist,lot,0.32118609197499215
6872,assist,put,0.32164071346565604
6571,assist,big,0.32179231035247463
499,adam,bibliographi,0.32243657587054686
12139,bibliographi,finish,0.32355279791018876
6715,assist,hear,0.32357033666734847
6665,assist,email_address,0.3236037336331945
6895,assist,secur,0.32368688089595987
6576,assist,blue,0.3237903787304116
6846,assist,phd_student,0.3243863483322209
6701,assist,good,0.32507608591543424
6831,assist,onlin,0.3252020051670433
6810,assist,moment,0.32525229296273556
12039,bibliographi,brad,0.32555321003237236
6723,assist,homepag,0.3256821099451974
6899,assist,servic,0.325983130663758
3777,anim,assist,0.3262497180222832
6988,assist,voic,0.326398122289552
6658,assist,depart,0.3264611597800213
12175,bibliographi,home,0.32665789492251895
21663,busi,www,0.3266654256458972
6753,assist,jhu,0.3268992363165235
12116,bibliographi,earth,0.32697733667373324
6978,assist,url_http,0.32700667913692016
12256,bibliographi,mike,0.327044775166415
6691,assist,full,0.32734601139419006
12259,bibliographi,mine,0.327396012843362
12470,bibliographi,year,0.3276717627240175
101260,pretti,www,0.3278316646101896
12361,bibliographi,south,0.3281009218738458
6953,assist,tuft,0.32835106285355087
