,Row,Column,Value
185610,measur,scientif,0.23127758576048996
179511,lewi,scientif,0.2359377674977689
224059,scientif,towslei,0.2359710853830099
180825,lo_angel,scientif,0.24576434805427277
169506,jack,scientif,0.2519009113830992
90210,daniel,scientif,0.25752320036365367
211381,princip,springer_verlag,0.25837676194660214
224022,scientif,stage,0.2593879228215663
35361,august,scientif,0.26197004293129467
170580,januari,scientif,0.2638672804929769
224060,scientif,trace,0.26411643083475406
157536,incorpor,springer_verlag,0.268987378721119
216548,rang,scientif,0.2690423177147035
21078,ann_arbor,match,0.26946766566910757
215790,queri,scientif,0.2695956366835706
59781,challeng,scientif,0.26983608185126295
42855,bershad,scientif,0.2700148297569553
223978,scientif,semant,0.27200210423154664
224027,scientif,storag_manag,0.27288327969647297
203991,overhead,scientif,0.2734809303516749
30285,ass,scientif,0.27386747795766075
168423,issu,scientif,0.275709327756296
62721,chip,scientif,0.2766350698635333
184356,mark_hill,scientif,0.27755690104609043
224026,scientif,storag,0.2786388868919143
229029,specif,storag_manag,0.27916153273742594
188976,messag_pas,scientif,0.27986235248169544
132200,fault,scientif,0.2801226714667785
224031,scientif,stuart_russel,0.28072281366034413
184040,march,scientif,0.2809534146296219
229862,stage,univ,0.28100810376951413
172701,june,scientif,0.2816455166379389
204723,paradis,scientif,0.2834202594538644
210473,present,scientif,0.2834320840543956
169865,jame,scientif,0.2847802961002886
224033,scientif,sullivan,0.28566769115377705
224055,scientif,todd,0.28577791957838966
540,aaai,scientif,0.28727218551322664
208248,philadelphia,scientif,0.2873983351823359
45321,book_chapter,scientif,0.2878366823738569
224642,select_public,univ,0.28823989767431957
180932,lo_angel,univ,0.28825599863293316
223992,scientif,shore,0.2885416143666201
185148,match,microprocessor,0.2890428540730855
216278,question_comment,univ,0.29072762799236
224109,scientif,wide_rang,0.2909658650507627
176496,larri,scientif,0.291503922759845
185410,match,univers_massachusett,0.2919850703005266
222951,san_francisco,scientif,0.29202858011455435
157490,incorpor,scientif,0.292209949054944
224106,scientif,wai,0.2922893459564221
151911,horu,scientif,0.29295115288025453
223100,san_jose,scientif,0.2938084112827423
183086,manag,scientif,0.2945529340440717
180866,lo_angel,specif,0.29614223305090004
223997,scientif,singh,0.29619945843445544
233632,univ,wide_rang,0.29621468521203814
151505,highli,scientif,0.2966357582109304
229061,specif,towslei,0.2967605580869479
224051,scientif,thoma,0.29789732433455385
224001,scientif,smith,0.2981170893805992
42236,berkelei,scientif,0.29876262924191455
85341,cooper,scientif,0.299684750639518
179552,lewi,specif,0.3018365601781402
169613,jack,univ,0.30197270500740747
178515,lee,scientif,0.3025799849882984
174827,knowledg_discoveri,specif,0.3027318317971362
167696,iri,scientif,0.3029922647138572
184397,mark_hill,specif,0.3033247266590042
224091,scientif,utah,0.30409030340828114
162802,interact,princip,0.3057033119342313
168785,itali,scientif,0.3057108847000798
229033,specif,stuart_russel,0.30603494259894226
173051,kennedi,scientif,0.30612677843065794
224071,scientif,tune,0.30651309787295894
150281,high_level,scientif,0.3065679024919849
229024,specif,stage,0.30673459539309
219761,remot,scientif,0.3067722745506809
215897,queri,univ,0.306815734071182
190761,michigan,scientif,0.30696721511173647
93941,debug,scientif,0.3069747703978168
149460,heurist,scientif,0.30713394885839407
184501,massachusett_institut,match,0.3072541453741186
121551,equat,scientif,0.3076498054910286
185921,mechan,scientif,0.30790241724836365
179180,levi,scientif,0.308005120239447
170223,jame_laru,scientif,0.3081079874849918
185651,measur,specif,0.30848020545221144
148676,hardwar_softwar,specif,0.3090773281563693
45428,book_chapter,univ,0.3095613209395744
174482,knowledg_base,specif,0.3103297680318592
93411,deal,scientif,0.3112436822035296
185411,match,univers_michigan,0.3113463506209042
98145,demonstr,scientif,0.31142201343171233
214927,program_committe,univ,0.31252082379601065
16656,alpha,scientif,0.31278926220245395
215836,queri,springer_verlag,0.3133546568855463
163667,interconnect_network,specif,0.3142515942866627
10011,advanc,scientif,0.3142990056118636
222801,runtim,scientif,0.3143870475702833
170687,januari,univ,0.3145454420935661
153164,hypermedia,specif,0.3146878998843982
157597,incorpor,univ,0.31485313300607465
227734,societi,stage,0.31498502679258644
229111,specif,wide_rang,0.31514904765466495
208020,peter,scientif,0.31525510195670403
224016,scientif,speed,0.3155410874572451
230317,storag_manag,univ,0.3157233967558537
210502,present,societi,0.3161056922112999
227951,softwar_engin,specif,0.31627199058114364
222992,san_francisco,specif,0.31652585951635925
153123,hypermedia,scientif,0.31662212048023053
148635,hardwar_softwar,scientif,0.31670313018155594
216921,real_time,scientif,0.31700295387010197
175237,knowledg_represent,univ,0.31704263924896214
211442,princip,univ,0.31724975071339084
150690,high_perform,scientif,0.31736179504975354
217106,real_world,scientif,0.3174327236212795
107980,distribut_share,univ,0.3177289229354498
208475,phoenix,scientif,0.3177469778545517
137106,focu,scientif,0.3179011238567816
189017,messag_pas,specif,0.31803296191602004
216171,question_comment,scientif,0.3180501396819241
92389,databas_manag,specif,0.31849139823827316
224062,scientif,traffic,0.319302223299246
182766,machin_learn,scientif,0.31930668245390015
182445,machin,scientif,0.31936198288276585
224000,scientif,size,0.3197083421584103
22592,anonym_ftp,specif,0.3198927509434961
131748,faster,scientif,0.31992103703111574
186272,mechan_engin,specif,0.3201560916615708
223248,santa_barbara,scientif,0.3201586453966218
183553,manufactur,match,0.32017884760873255
215831,queri,specif,0.32030552365986037
224032,scientif,suit,0.32038986701117556
218057,recent_public,specif,0.32039914841874706
171291,johnson,scientif,0.32066750012666373
151098,high_speed,scientif,0.32071433989737
131295,fast,scientif,0.3214535227921616
170621,januari,specif,0.32171511275870884
169146,iter,scientif,0.32174446079348673
45362,book_chapter,specif,0.3217543736028588
157320,incorpor,match,0.3217983646714257
174893,knowledg_discoveri,univ,0.3218015768022944
218123,recent_public,univ,0.3223364802793959
213118,proceed_acm,univ,0.3224595616888992
107914,distribut_share,specif,0.32291763907897075
119645,enhanc,scientif,0.3229848586808657
169911,jame,springer_verlag,0.32320112398920925
132651,fault_toler,scientif,0.3232238384351206
55730,case_base,univ,0.3233140195100025
195900,morgan_kaufmann,scientif,0.32333609249486317
146973,guarante,scientif,0.3233967936714853
169972,jame,univ,0.32352889012111447
170330,jame_laru,univ,0.32362764660864
146596,graphic_user,specif,0.32366634607806327
204830,paradis,univ,0.32375491506565346
97100,delai,scientif,0.3241968691163267
211376,princip,specif,0.3242744545516746
216962,real_time,specif,0.3242820105603536
216212,question_comment,specif,0.3245460665140139
230747,suit,univ,0.3254771015952594
157531,incorpor,specif,0.32565582792392445
186231,mechan_engin,scientif,0.326342231196548
224112,scientif,workload,0.3265931648166192
213040,proceed_acm,societi,0.32680225852274
61548,character,scientif,0.3268316431585023
185172,match,multiprocessor,0.3270309430166877
168464,issu,specif,0.32705095266189316
185327,match,societi,0.3270890621430387
150797,high_perform,univ,0.3271523256818841
163831,interdisciplinari,match,0.327588861384105
185409,match,univers_maryland,0.32797536754226675
211333,princip,sci,0.32871632488969127
12015,agent,scientif,0.3287252108003532
25791,april,scientif,0.3287724542613562
174548,knowledg_base,univ,0.3288981092958785
185330,match,sophist,0.329342798325063
169552,jack,springer_verlag,0.3295260399024467
77647,comput_aid,specif,0.32965374400028047
181151,load_balanc,scientif,0.3298692895881701
181192,load_balanc,specif,0.33006934601567317
79836,concern,scientif,0.33008247910251015
140598,franc,scientif,0.33025056176072226
170264,jame_laru,specif,0.3302995738392359
185405,match,univ,0.3303417636334286
224010,scientif,speaker,0.33042410323762983
217147,real_world,specif,0.3304688056347067
20595,andrew,scientif,0.33061037649846087
197270,multicast,scientif,0.3307202610685453
110870,dynam,scientif,0.3310628804518604
185407,match,univers_florida,0.3310920289370133
224013,scientif,special_issu,0.33112063036181816
63306,circuit,scientif,0.33164099586889795
224714,semant,specif,0.33172074770027976
64580,client_server,univ,0.3319043317293798
174095,knowledg,scientif,0.3319423752098716
224068,scientif,transmiss,0.33206875768696126
174441,knowledg_base,scientif,0.33246168653973174
67950,colleg_park,scientif,0.3324670965648293
23352,appli_mathemat,artifici_intellig,0.898569566403803
203032,oper_system,softwar_engin,0.8986847996659526
215085,project,task,0.8988558702107305
125478,expert,filter,0.8989539183958066
146374,graphic_user,logic_program,0.8990664126035868
91409,data_mine,virtual_realiti,0.8990956437544757
54748,carter,grant,0.8991044589733715
134984,filter,transform,0.8991180589622273
20201,andrew,daniel,0.8992839355435143
184888,massiv_parallel,parallel_process,0.8992887073450723
173890,kim,yang,0.8993885284828587
92145,databas_manag,knowledg_base,0.8994493185393624
216012,queri_optim,softwar_engin,0.8994506101558399
215999,queri_optim,share_memori,0.89946227404565
154098,ieee_intern,intern_journal,0.899535015986293
100126,design_autom,parallel_process,0.8997109159500528
125789,expert,sensor,0.8997625630622091
109860,donald,richard,0.8997633361692188
231124,symbol,thread,0.8998670567426055
140305,framework,workshop,0.8999148035957443
82860,context,framework,0.8999772617915518
114525,electr_engin,gener_purpos,0.9000108732812544
109586,donald,frank,0.900096060022491
181689,logic_program,object_orient,0.9002508296697475
184783,massachusett_institut,univers_massachusett,0.9002679405361257
205392,parallel_process,program_committe,0.9002911361016722
36439,autom_reason,logic_program,0.9004254967405678
189516,method,process,0.9006575337326261
52164,capabl,capac,0.9006654138600709
132468,fault_toler,load_balanc,0.9007438946342974
125970,expert_system,graphic_user,0.9009000858482332
14879,allen,carter,0.9009216386146465
189157,meta,neural,0.901049119179645
142994,genet_algorithm,logic_program,0.9010762046090298
55442,case_base,logic_program,0.9012432151891704
177421,layer,persist,0.9013796734112016
103344,dimension,space,0.9013936734483139
143068,genet_algorithm,oper_system,0.9014587104524378
154470,ieee_tran,ieee_transact,0.9014866339736931
159206,inform_retriev,intern_confer,0.9016290329532666
141015,frank,richard,0.901794274835239
189145,meta,multi,0.9020522277385759
77231,comput_aid,design_autom,0.9021207123684084
77499,comput_aid,oper_system,0.9021453810599249
159234,inform_retriev,knowledg_represent,0.9022849758961002
134772,filter,neural,0.9023136300991907
174472,knowledg_base,softwar_engin,0.9023996928401113
201898,object_orient,parallel_process,0.9025583468664361
