,Row,Column,Value
36119,adam,daniel,0.9154716607843763
992134,imag_process,oper_system,0.9155570846541696
861488,franklin,martin,0.9156147223340008
88539,andrew,brian,0.9156268281395825
1330242,predict,prevent,0.9156340607253693
1129713,load_balanc,program_languag,0.9157251624004707
1069094,john,robert,0.9157405881828017
89206,andrew,matthew,0.9157466163768301
218662,ben,homework,0.9157661733984193
913715,greg,jonathan,0.9157696078404405
758397,evolut,solut,0.9157948426225423
578849,david,scott,0.9159268849564568
837422,fit,symbol,0.9160642102051206
1434346,shape,size,0.9161295046434828
652195,distinguish,prevent,0.9163585774087895
1194847,michael,richard,0.9164310091378814
48198,advanc,enhanc,0.9166180029267431
356604,cheat,persist,0.9169514978381621
1295213,paul,scott,0.9170025013821299
1492261,univers_washington,vanderbilt_univers,0.9170072081240365
1464555,subject,topic,0.9170653825172039
1195194,michael,william,0.9170714398176513
318821,carl,robert,0.9170908473852238
915809,grow,persist,0.9171628948159929
979831,ian,jonathan,0.9173240912068849
862172,franklin,wilson,0.9173466662414077
36413,adam,ian,0.917491208156753
356760,cheat,restrict,0.9175093866297956
1301403,permiss,transmiss,0.9175751744985579
432437,commit,persist,0.9176222811457792
578823,david,robert,0.9178350080322246
344062,chanc,choic,0.9179900740179944
1389371,relat_link,softwar_engin,0.9180563647065423
262370,brian,michael,0.918111704099412
35933,adam,ben,0.9182040717710238
262243,brian,jeff,0.9183004970813707
1149579,mail_address,send_email,0.9183231457544159
1073661,jonathan,peter,0.918363991171393
1175541,matthew,peter,0.9183696451094165
748324,eric,jonathan,0.9183791214901718
712362,email_address,send_email,0.9184742204904892
62453,alan,andrew,0.9186261547900679
1073527,jonathan,michael,0.9186478048233215
1281343,page_construct,tabl_content,0.9187439484859528
739329,entertain,symbol,0.9188364405837021
1269155,oper_system,sourc_code,0.9189403061772146
1006791,indiana_univers,northeastern_univers,0.9190050002768244
89566,andrew,scott,0.9191968864291374
70135,alpha,fit,0.9192207959226927
42067,addit_inform,comput_aid,0.9193340513197645
1389451,relat_link,tabl_content,0.9195822656373047
124074,argument,notion,0.919706680260888
1241999,network_protocol,signal_process,0.9197892777757581
36255,adam,eric,0.9198261293286497
1305155,peter,tom,0.9198328395717925
177329,austin,phoenix,0.9198376741353362
861401,franklin,johnson,0.9200294698805717
1408174,robert,stephen,0.920157227429488
218680,ben,ian,0.920314590102035
262504,brian,peter,0.9204035642547621
861532,franklin,miller,0.920497176093158
1090252,knowledg_represent,relat_link,0.9205563538012795
566575,daniel,kevin,0.9206538106620742
42555,addit_inform,knowledg_represent,0.9207646123863875
424751,columbia_univers,northeastern_univers,0.9209680164009408
603109,demand,reach,0.921460613269624
1311668,photo,photograph,0.9216786561260119
1491177,univers_florida,univers_mexico,0.9217839399410992
188977,autumn,summer,0.9221648555578091
1435961,shop,store,0.9222911085249577
1280968,page_construct,page_maintain,0.9223777362326546
812173,fax_email,send_email,0.9224334482619782
1402237,restrict,scope,0.9226072276002082
101630,appl,applic,0.9226688062503359
1088690,knowledg_base,relat_link,0.922787624841729
425259,columbia_univers,univers_arizona,0.922789747625343
1066300,jim,kevin,0.9229259646241689
218749,ben,jeff,0.9230753252870039
1083876,kevin,peter,0.9234787589683553
837189,fit,reach,0.9234865503063122
1403274,resum,volum,0.9235151016207498
852457,forum,workshop,0.9235179045771614
1422453,search_engin,softwar_engin,0.9236709934262903
860570,frank,michael,0.9237508113792656
349281,chao,yang,0.9237702539568114
110275,approach,argument,0.9238410168952238
806004,fast,quick,0.9240191833251881
738769,entertain,layer,0.9240318800944769
409217,code_gener,genet_algorithm,0.9240662155738617
811961,fax_email,phone_email,0.9241096815011719
563073,dan,kevin,0.9243282559327962
62549,alan,brian,0.924466575865721
1495321,virtual_memori,virtual_realiti,0.924739748388864
1295187,paul,robert,0.9249033238108962
1490982,univers_arizona,univers_southern,0.9249312258273914
89540,andrew,robert,0.9249744031830552
1254333,notion,symbol,0.9251463263270288
67285,allen,franklin,0.9253163093580761
1314532,piec,sourc,0.9255996544380962
983043,icon,symbol,0.9256269974046469
1083861,kevin,paul,0.9259213443097039
1119727,lin,zhang,0.9259980268920941
123352,argument,claim,0.9261908308768986
1083735,kevin,michael,0.9263904139753733
1491083,univers_california,univers_mexico,0.926427726852036
262257,brian,keith,0.9267544636107877
974520,huang,zhang,0.926756869262066
902152,grad_student,undergradu_student,0.9269595432638157
1442070,size,weight,0.9270332053343239
738989,entertain,persist,0.927259113344306
1459970,steve,tim,0.9272874221443786
848939,formal_method,parallel_process,0.9281994995918927
770929,expand,restrict,0.9283703313396632
693988,edward,william,0.9286478683706811
827220,filter,restrict,0.928689199127214
1194684,michael,peter,0.9287639554212863
458777,compress_postscript,postscript_file,0.9292544890052661
1309017,phone_email,phone_mail,0.9293904219172323
1206827,minut,resolut,0.9295375334879333
1007299,indiana_univers,univers_arizona,0.9296002345047032
712156,email_address,phone_email,0.9296412927781865
906947,graduat_student,undergradu_student,0.929748208923035
1251855,northeastern_univers,state_univers,0.929760454559697
228320,big,large,0.9297972429076151
1073418,jonathan,kevin,0.9301236021516496
1102891,layer,symbol,0.930227893595593
913711,greg,jeff,0.930640791852287
782412,extend,restrict,0.9307218005723255
1038505,intern_journal,intern_symposium,0.9307524325987391
1491968,univers_southern,univers_washington,0.9308364593639842
1408385,robert,william,0.9308538216805686
703093,electr_engin,master_engin,0.9309326937523823
1007303,indiana_univers,univers_washington,0.931246428599069
1389570,relat_link,updat_octob,0.9313992120272616
1167683,master_degre,master_thesi,0.9315154821789158
1400006,resolut,solut,0.9317570825775604
165529,attempt,layer,0.9320807046009758
101169,answer_question,question_comment,0.9322845867135676
425263,columbia_univers,univers_washington,0.9324653713775681
1194670,michael,paul,0.9325459844900202
913835,greg,michael,0.9327950827751169
218375,ben,dean,0.9330204133604917
1134049,logic_program,parallel_process,0.9330527963234329
1096588,large,small,0.9336177627199849
218873,ben,michael,0.9338525927799386
89115,andrew,kevin,0.9343196163915457
1497415,yang,zhang,0.9354651753664747
1194852,michael,robert,0.9359622025372497
218753,ben,jonathan,0.9360710233185445
564754,danc,sourc,0.9360947284797532
584106,dean,greg,0.9361594473148458
584392,dean,michael,0.936384723857232
440569,comp_sci,comput_scienc,0.9373850206333629
1492241,univers_washington,univers_wisconsin,0.937532684815864
1495280,virtual_librari,virtual_memori,0.9376592607549694
712698,email_utexa,email_wisc,0.9380657956202991
1263541,offic_fax,offic_phone,0.9390577786997257
693651,edward,richard,0.9393314917596748
458779,compress_postscript,postscript_version,0.9405880575548118
934733,harvard,yale,0.9416919312297294
