,Row,Column,Value
481800,alan,norman,0.9352629521816479
5051699,efficiency,productivity,0.93529510082041
5235571,entire,whole,0.935331383330811
9477662,relatively,significantly,0.935480811995889
10128575,weak,weaker,0.9355262632004352
9843250,slightly,somewhat,0.9355714128901781
4359367,denwa,sanwa,0.9355912791917638
7238293,intervene,investigate,0.9355995689456736
5599402,facilitate,restrict,0.9356014264412327
2135414,brings,brought,0.9356665932266944
9446373,refining,turnover,0.9357057410245925
8121371,mechanism,peripheral,0.9357208705740294
5667584,favorable,favourable,0.9358077665706546
7434408,judgement,judgment,0.9358479172648496
6281127,generic,specific,0.93592493764314
9003150,philip,richard,0.9359296944491106
8208113,michael,robert,0.9359622025372497
4263234,deficit,shortage,0.9360227718619876
7100364,initiative,project,0.9360280545951118
7756647,licence,license,0.9360596181609961
9226390,productive,significant,0.9361312108034119
8122314,mechanism,unrelated,0.9361501558327938
8529051,newly,unexpected,0.9362258524050692
6201051,gallon,stance,0.936255674472677
6583708,hardship,residual,0.9363175451741534
9464290,regulatory,restriction,0.9363262166799977
4788797,downward,hardship,0.9363470367782956
4175551,dean,michael,0.936384723857232
4790424,downward,restrictive,0.9364121795406654
2569344,carrier,stance,0.9364468741087922
6093876,franklin,leonard,0.9365423418647254
1693595,bbl,sgl,0.9365784991275645
2569412,carrier,strictly,0.9365848336145565
2273658,bulk,container,0.9366531121409454
6598024,harris,ross,0.9367538757506055
7049135,indication,indicator,0.9369176052314105
4622019,disruption,peripheral,0.936928480876592
771426,analysis,evaluation,0.9369569477064114
8962148,peripheral,synthetic,0.9369813695392414
4620362,disruption,exceeds,0.9369830675328359
1750508,behalf,downward,0.9370839911153332
6582691,hardship,intention,0.9370884873976846
6148211,ftc,nmic,0.9370891585032777
3899006,credibility,fiber,0.9371471120893735
879569,apparent,disruption,0.937190924766268
4008309,curb,stretch,0.9372414359950747
4790324,downward,regain,0.9373345699914041
4777775,douglas,ross,0.9373688462955386
3613055,container,delivery,0.9373819342339069
43461,absorb,sentiment,0.9373952643030885
3666553,contrary,stance,0.9374371383857127
7190912,intention,stance,0.9375104954127778
1162426,assessment,measurement,0.9375555547713605
2971931,circle,symbol,0.9376040941716846
8375049,morgan,murphy,0.9376972490129067
7795419,limitation,significant,0.9377158969203412
5789985,fifth,sixth,0.9378956047704763
8962074,peripheral,strict,0.9379437716004373
7210365,interfere,intervene,0.9379553852572604
9634970,ross,stewart,0.9379597130603885
2569411,carrier,strict,0.9381253500100944
6589273,harmful,limitation,0.9381317091521233
4621056,disruption,intention,0.9381630807339091
4063616,daily,weekly,0.9382063243946281
4623461,disruption,vegetable,0.9382938926751232
8121683,mechanism,resin,0.9382972267813936
5216468,enormous,suburban,0.9383165689153329
2686178,ccr,hpr,0.9383849289972492
3613791,container,grain,0.938391179142011
7762714,licensing,regulatory,0.9384158184521563
2180969,broker,container,0.9384371048878801
3548489,considerable,gallon,0.9384517857430652
7335875,jackson,jordan,0.9384810421670683
9654121,rumor,unexpected,0.9385820747837652
9182786,pricing,transition,0.9386329524610135
9427318,recover,revive,0.9386683608386351
3998848,cuban,venezuelan,0.9386875918648085
9750796,selective,synthetic,0.9387041790675775
6403374,grain,grocery,0.9387538580543813
3550046,considerable,significantly,0.9387689974401864
2567570,carrier,keen,0.9387862707089863
4429611,deterioration,janeiro,0.938935452920469
9618934,robert,thomas,0.9389950370537935
2566811,carrier,facilitate,0.939042906812202
3396559,comprises,consists,0.9391198529847169
4260925,deficit,exceeds,0.9391695548498091
5579377,extremely,suburban,0.9392016143972575
5038764,edward,richard,0.9393314917596748
2569198,carrier,significantly,0.9393449132307192
5544836,extend,extends,0.9394067221272306
1794987,berlin,vienna,0.9394068321008463
879550,apparent,dipped,0.939461944269198
9427221,recover,regain,0.9394984357283349
8066222,massive,suburban,0.9395306041231866
9971372,suburban,synthetic,0.9395563951442938
7189413,intention,limitation,0.9397116814014166
5047834,effectively,essentially,0.9397364327943354
3616579,container,warehouse,0.9397514642549263
9075482,plunge,tackle,0.9398434385193818
7242890,intervention,suggestion,0.9398448032720826
4935215,easily,fully,0.9399202507248912
3956810,crucial,significant,0.9399324621575439
9823394,significantly,unusually,0.9399566786514049
879755,apparent,exceeds,0.9399777702865839
6095195,franklin,ross,0.9399801626683087
40678,absorb,convenience,0.9400115633676631
1075721,arrival,arrive,0.9403761397091708
7706995,lending,mechanism,0.94038337999863
9075321,plunge,stance,0.9404108086335032
6147585,ftc,ibc,0.9404269580408033
9225976,productive,profitable,0.9404979395458486
2566184,carrier,contrary,0.9405575464070098
2545265,carl,karl,0.940571445844588
10072962,transport,transportation,0.9406738090171031
6701766,henry,robert,0.9408867511789217
43699,absorb,stick,0.9410179403049413
3688333,convenience,sentiment,0.9412653981590111
5487490,expectation,stance,0.9413336294336387
6570186,harbor,harbour,0.9414544036425215
1599964,barnes,howard,0.9415177630296618
1161591,assessment,evaluation,0.9418787923019339
3586307,constitute,sustain,0.9419716536604306
955381,arab,arabian,0.9419887231952124
5486963,expectation,regain,0.9420254928224465
488221,albert,carl,0.9420449474147143
6875837,huge,suburban,0.9420830002447008
9389243,reaction,response,0.9421614078029977
879065,apparent,bros,0.9423578360447793
9235524,program,project,0.9423645546494964
6382063,gordon,leonard,0.942434231003203
6855108,howard,morgan,0.9425011716057308
8344418,money_market,money_supply,0.9427835061090649
7261564,involve,involves,0.9427922472631117
7707538,lending,planting,0.9427934828844999
6093378,franklin,harris,0.9429026195130785
40945,absorb,dismiss,0.943583137157233
8771519,ottawa,toronto,0.9436662423349614
8862418,partially,partly,0.9438822674805079
9147212,prediction,pricing,0.9439040326701591
8208559,michael,thomas,0.9439343915090623
9959339,strict,suburban,0.9441341712678569
9003170,philip,robert,0.9441343390612444
5828260,finance_minister,finance_ministry,0.944156871210552
5487063,expectation,restrictive,0.9443005073556833
9804581,shortage,subsidy,0.944321114632373
6945875,ii,iii,0.9444431703587173
879960,apparent,gallon,0.9444504625803897
7205533,interest_rate,lending_rate,0.944560945059924
2566007,carrier,closely,0.9447735000437203
3992359,ctc,pcc,0.9449027676253996
8961654,peripheral,residual,0.9451672512775368
4559101,disappointed,pleased,0.9453533428106893
9959991,strictly,unusually,0.9455596720967026
3550045,considerable,significant,0.9456988605801429
5401526,examine,investigate,0.9459054972235976
1753090,behalf,stance,0.9459280212028593
5410101,exceeds,regain,0.9460315587870636
9915507,stabilisation,stabilise,0.9462042446579522
6854855,howard,leonard,0.9462991385696236
8207758,michael,philip,0.9463292045181309
43729,absorb,stretch,0.94634906765023
7948371,mainly,primarily,0.9464941678609955
6583932,hardship,shortage,0.9465148902208063
1864674,binding,lending,0.9466786559121974
2086042,breakup,recession,0.9468588137789662
4262865,deficit,regain,0.9476256184282761
6383798,gordon,stewart,0.9477245130074807
2568822,carrier,relatively,0.948637543410422
878973,apparent,behalf,0.9486810910428911
5772108,fiber,fibre,0.9486942608440647
5479976,expand,extend,0.9487071097054394
5111594,eleven,ten,0.9487966584909893
7894930,lower,upper,0.9489196406037717
6948534,iii,iv,0.9493715028247738
9594122,richard,robert,0.9494845776554264
5456192,exclusively,primarily,0.9495622442075666
7080804,inflow,outflow,0.9495847789290953
9772896,seventh,sixth,0.9500037599270075
5884605,first_quarter,third_quarter,0.950024255572477
2676668,ccc,ctc,0.9507176654406932
4811661,dramatically,significantly,0.9508754305892902
10098942,unidentified,unnamed,0.9508963861750874
9823106,significantly,strictly,0.952306303355694
3550208,considerable,substantial,0.9528117929326241
3552954,considerably,substantially,0.9528388655892512
2204694,brother,sister,0.9534126221490117
4242805,defence,defense,0.9545805279393109
6427511,greatly,significantly,0.9548847677501441
4620806,disruption,hardship,0.9559331739359714
7866515,long_term,short_term,0.9570218803588909
3552791,considerably,significantly,0.9582968386626475
7619499,largely,primarily,0.9584394845250539
4617581,disrupt,disruption,0.9585002098141628
7628691,last_month,last_year,0.9595327347736177
3962990,crude_oil,oil_gas,0.959952780548948
884095,apparently,obviously,0.9602392883215006
6064004,fourth_quarter,second_quarter,0.9640583895629252
7628690,last_month,last_week,0.9652548015681583
3059468,clearly,obviously,0.9682737514428101
9737623,second_quarter,third_quarter,0.9751210478064605
