,Row,Column,Value
1388982,behavioral,respiratory,0.9379217826279808
7062648,organic,structural,0.9379225309024853
1723832,bubble,circle,0.9379300014658483
7219210,peripheral,strict,0.9379437716004373
6054592,involves,prevents,0.9379635072571124
3459347,deterioration,reactive,0.9380392731991389
4509169,extensively,significantly,0.9380513034408302
4533691,extremely,relatively,0.9380553909346862
7090773,outer,peripheral,0.9381623717834622
3177828,daily,weekly,0.9382063243946281
7706332,residual,synthetic,0.938213037508382
7681996,remarkable,unprecedented,0.9382537589746797
3440790,destructive,elastic,0.9382829609307082
6557688,mechanism,resin,0.9382972267813936
3441475,destructive,kinetic,0.9382994063838095
836225,apparent,outer,0.9383335576516617
1177807,autism,destructive,0.9383659745251604
1328584,basal,carrier,0.9384330777476928
5191818,grouped,originate,0.938551016640915
7756290,ripple,worm,0.9385702380925631
514068,allergic,closely,0.9385994916587657
1418403,benign,sweep,0.9386659234114614
6861047,newborn,transitional,0.9387599001613427
2695415,considerable,significantly,0.9387689974401864
4334101,evident,rigid,0.9387859542144822
7905253,skeletal,unaware,0.9388045234174469
6558302,mechanism,unaware,0.9388206576316417
2808707,contrary,unaware,0.9388956550500597
6823259,neglect,strict,0.9388989758479507
4507580,extensively,greatly,0.9391283127581838
4661762,fiber,plastic,0.9391323449173812
3267209,deficit,exceeds,0.9391695548498091
4111979,endeavor,sweep,0.9391834140370693
1458197,binding,neglect,0.9391855780140226
6039698,investigate,resemble,0.9392151204289021
4149169,enormous,extremely,0.9392609481867784
3788913,dominant,predominant,0.9392842599283551
4049091,eleven,fifteen,0.9392878583375374
4424243,expectation,traumatic,0.9393372634210073
1908867,carrier,significantly,0.9393449132307192
1388917,behavioral,reactive,0.9394478478703183
515288,allergic,layer,0.939479823808248
4423748,expectation,respiratory,0.9394829809225055
2429251,comparable,significant,0.9395177343886136
6863647,newly,unaware,0.9395943803966955
6016831,intrinsic,residual,0.9396210900945596
942985,arises,arose,0.939624957921495
4401153,exhaust,pulmonary,0.9396829513299232
7701710,resemble,unaware,0.9396833771449016
3965588,effectively,essentially,0.9397364327943354
1908257,carrier,newborn,0.9397490642333328
246575,adequately,sufficiently,0.9397718947819683
4333861,evident,productive,0.9397823664751689
6273097,lending,neglect,0.9398178982074165
47900,absence,presence,0.9398286576319862
2830472,convenience,neglect,0.93983502545936
5989825,intervention,suggestion,0.9398448032720826
4934847,frequent,rarely,0.9398575629256223
7885988,significantly,unusually,0.9399566786514049
6204129,laid,swept,0.9399592363846783
4529855,extreme,fusion,0.9399705070304436
835235,apparent,exceeds,0.9399777702865839
3442643,destructive,therapeutic,0.9400680208587837
953646,arose,originate,0.9400738665251878
4885764,fourteen,nineteen,0.9400909314615602
4692344,fifteen,twelve,0.9401176755612338
2808130,contrary,rigid,0.9401287496059644
6243434,layer,limitation,0.9401308690429314
4534047,extremely,strictly,0.9401849126705385
3815477,downward,focal,0.9402093261636255
3267232,deficit,expectation,0.9402221314253459
1230540,avoids,inhibitor,0.9403556731220146
6272977,lending,mechanism,0.94038337999863
2604205,conditioning,lending,0.940400365502535
6860451,newborn,relatively,0.940423450802197
1403760,bending,binding,0.9404382550126771
2693955,considerable,extensively,0.9405331497351954
1907006,carrier,contrary,0.9405575464070098
3458199,deterioration,focal,0.9405577371461363
6734759,morphological,structural,0.9405929234222228
8110845,transport,transportation,0.9406738090171031
4532411,extremely,highly,0.9407744458951071
6860835,newborn,strict,0.9409087592022201
4937047,frequently,seldom,0.9410995013763489
6877795,nineteen,twelve,0.9412081715677469
3557599,differentiate,transitional,0.9413478056998263
834598,apparent,benign,0.9414114168778371
7136211,paradox,vortex,0.9414654332017208
6243724,layer,newer,0.9415810358964108
2808002,contrary,readily,0.9416476189412014
1389158,behavioral,skeletal,0.9418661598049549
6320704,likely,probably,0.9418792720891379
7606826,reactive,respiratory,0.942020732077875
1908748,carrier,rigid,0.942032851539816
3474766,detrimental,noticeable,0.9420597210624369
245525,adequately,layer,0.942085031711366
1231562,avoids,simplest,0.9421221180359952
1229508,avoids,calf,0.9421364675465568
4086739,emphasizes,newer,0.9421483711761245
3609522,dioxide,nitrogen,0.9421610916782117
8132802,uniquely,unusually,0.942315310100812
1387507,behavioral,downward,0.9424970906114345
4333273,evident,limitation,0.9425460504784903
6050405,involve,involves,0.9427922472631117
513866,allergic,behavioral,0.9428868743578652
8126343,unaware,unrelated,0.9429192007778763
1388262,behavioral,layer,0.9429959241728006
1908702,carrier,resemble,0.943066227647851
4422535,expectation,focal,0.9432597567832677
4933685,frequent,frequently,0.9433965412642052
4408609,exist,exists,0.9436156453158865
513739,allergic,apparent,0.9437441159468872
4554971,fail,fails,0.943813652683489
7154982,partially,partly,0.9438822674805079
836751,apparent,skeletal,0.9439658419790338
4820043,focal,rigid,0.9441271931448867
835855,apparent,layer,0.944158952012122
6607653,metabolic,synthetic,0.9441919816366338
7708710,resistant,susceptible,0.9442601662511466
7098798,outward,peripheral,0.9442855800134093
2729440,constitute,simplest,0.9443107031238969
835228,apparent,evident,0.9444540048114003
4662872,fiber,wire,0.9445559468005373
7607360,reactive,traumatic,0.9446183974977586
7091383,outer,skeletal,0.9446281240383052
514397,allergic,destructive,0.9446299648341256
2172787,circle,swirl,0.9447099732155906
4534046,extremely,strict,0.9447959147695493
4423683,expectation,reactive,0.9448147788338073
1387769,behavioral,focal,0.9448653565073604
8125914,unable,unaware,0.9448767396514425
35409,able,unable,0.9449283754691745
2172454,circle,ripple,0.9449954577759994
2284116,closeness,proximity,0.945157446196172
3442740,destructive,turbulent,0.9452324804628467
6877707,nineteen,thirteen,0.945259985629523
837602,apparently,clearly,0.9453185522021433
7902926,sixteen,thirteen,0.945416464423712
4936921,frequently,regularly,0.9454676239250344
8003252,strictly,unusually,0.9455596720967026
6978273,obvious,unexpected,0.9462467215985642
4692256,fifteen,thirteen,0.9462500221116276
516155,allergic,rigid,0.9462895951428831
4347565,exactly,precisely,0.9463105666469414
7544980,purely,solely,0.9464512385860258
1457959,binding,lending,0.9466786559121974
837070,apparent,traumatic,0.9472155168415672
1345781,basically,practically,0.9472683271981116
3482723,developmental,structural,0.9472966319335528
5353202,hence,therefore,0.9474005885073267
7752338,rigid,strict,0.9475682173317934
6861921,newer,simplest,0.947630381953943
1417541,benign,outer,0.947937489743464
8007093,structural,systemic,0.9480478102844749
7681523,remarkable,significant,0.9481641303559158
6017545,introduce,introduces,0.9483101644827697
919362,architectural,structural,0.9484158038764298
4417969,expand,extend,0.9487071097054394
4050923,eleven,ten,0.9487966584909893
3992435,eighteen,eleven,0.9491954344719901
7752227,rigid,skeletal,0.9493457048037787
5612068,iii,iv,0.9493715028247738
4389411,exclusively,primarily,0.9495622442075666
528173,allows,prevents,0.9504749683946184
516732,allergic,unaware,0.9506387048732251
8147694,vii,viii,0.9510972994307736
7903014,sixteen,twelve,0.9511333970570116
4691939,fifteen,seventeen,0.9511403876465672
6823207,neglect,spite,0.9511501686467717
1389477,behavioral,traumatic,0.9515680151540021
835962,apparent,markedly,0.9519821543274234
6982706,occasionally,sometimes,0.9520561279813662
7885681,significantly,strictly,0.952306303355694
7885705,significantly,substantially,0.9525550994669318
5847903,inherent,intrinsic,0.9528941060875714
513983,allergic,carrier,0.9542413330514616
5618980,illustrate,illustrates,0.9544455730966668
3256827,defence,defense,0.9545805279393109
5174345,greatly,significantly,0.9548847677501441
3994289,eighteen,thirteen,0.9552053883260192
7427660,prevent,prevents,0.9553278581579503
7856569,seventeen,sixteen,0.9557649098346663
7884953,significant,significantly,0.9559760986003326
4819911,focal,reactive,0.9560467279436424
4690626,fifteen,fourteen,0.9561758336248145
2693535,considerable,considerably,0.9571755205868163
2698328,considerably,significantly,0.9582968386626475
6877390,nineteen,seventeen,0.9583509862167251
3992659,eighteen,fourteen,0.9584478600756258
4886526,fourteen,sixteen,0.9587201615569338
526924,allows,enables,0.9595872602873987
839159,apparently,obviously,0.9602392883215006
3994377,eighteen,twelve,0.9618283660330105
3993972,eighteen,seventeen,0.965883874597744
537478,almost,nearly,0.9659703164982222
2696739,considerably,greatly,0.966069141191634
7372145,practically,virtually,0.9677636689718055
4149859,enormous,massive,0.9684085484344789
7592468,rarely,seldom,0.9710143847019003
7664720,relate,relates,0.9721162393946547
