,Row,Column,Value
229470,autosomal,thiazide,0.17280638718806748
783538,gen,methotrexate,0.17799175805853648
1048680,lymphoma,seventeen,0.19167146939921184
229053,autosomal,ohp,0.19384161347263396
272218,blindness,hitherto,0.1951782655687165
195476,articulation,thiazide,0.1961976199697799
195059,articulation,ohp,0.19701558109079834
194679,articulation,hitherto,0.19722911558633593
771330,fourteen,occipital,0.19740105306976924
131238,angiocardiography,hitherto,0.19807916021218752
1147703,occipital,thirteen,0.19826779520411608
372968,chlorothiazide,gen,0.19837368553608037
229589,autosomal,water,0.19866910991315437
229490,autosomal,tloop,0.20162040506364043
231518,azathioprine,gen,0.2022289135482852
228956,autosomal,minute,0.20335582161483962
1147570,occipital,seventeen,0.20428104367864358
771175,fourteen,lymphoma,0.20527031130902007
229521,autosomal,twelve,0.2053065894170086
1048862,lymphoma,twelve,0.20540923373364417
1048813,lymphoma,thirteen,0.20542830059613162
783299,gen,hydrochlorothiazide,0.20566987125120467
1205100,postnatal,thiazide,0.20771879545109478
1147752,occipital,twelve,0.2097793279601685
1147284,occipital,ohp,0.21012381263687957
78057,agent,autosomal,0.21037646270389626
519520,dehydroepiandrosterone,gen,0.21042881000280148
229345,autosomal,shadow,0.21115818261974173
229605,autosomal,ycrystallin,0.21126976950597764
26297,acetylthiocholine,gen,0.21153961172451063
228461,autosomal,eleven,0.21214004070246456
229472,autosomal,thirteen,0.2122058038992963
167151,apparently,articulation,0.21328425274968435
195232,articulation,raben,0.21340919218649512
170785,approx,immunoglobulin,0.21380388758974017
228999,autosomal,needle,0.2139598300418381
474242,crystal,occipital,0.21427606785013215
195060,articulation,old,0.21427755426891068
373428,chlorothiazide,occipital,0.21491028259042358
229339,autosomal,seventeen,0.21585203462855443
228319,autosomal,crystal,0.21596922892381248
1048270,lymphoma,messenger,0.21616952879601292
229321,autosomal,selenate,0.2166856137866836
194249,articulation,chlorothiazide,0.2177120813404436
647127,eleven,occipital,0.21806628632538289
228575,autosomal,fourteen,0.21859683303185531
1147701,occipital,thiazide,0.21880263655037238
195345,articulation,seventeen,0.21915940122703886
373597,chlorothiazide,pte,0.21924784114064377
194516,articulation,exclusively,0.21961430038438984
229226,autosomal,raben,0.21962722158513848
373821,chlorothiazide,suture,0.21981370274773898
229590,autosomal,week,0.2200029942148619
565638,die,occipital,0.2200267899755446
229316,autosomal,sea,0.22024476083734326
228610,autosomal,golgi,0.22086635995500725
921983,im,occipital,0.22091184871470582
229363,autosomal,sleep,0.22120062653204
228686,autosomal,hour,0.22129208693104954
194581,articulation,fourteen,0.22146855524026463
131140,angiocardiography,fourteen,0.22151026511211142
206031,atresia,autosomal,0.2217371091610534
195612,articulation,young,0.22226420247654358
229301,autosomal,rous,0.22239754239905304
1074177,messenger,occipital,0.22265806886728762
194993,articulation,myelin,0.22290055808220818
520149,dehydroepiandrosterone,pte,0.22302921374685697
403937,co,dyslexia,0.22306275760959324
229100,autosomal,patch,0.2231199612736086
646972,eleven,lymphoma,0.22334443807441387
228818,autosomal,ion,0.22351401853374173
194704,articulation,hydrochlorothiazide,0.22353448701297948
195478,articulation,thirteen,0.2236582314619247
229598,autosomal,wk,0.22387395792866155
891156,hydrochlorothiazide,suture,0.22390192210160054
905069,hypoglycemia,messenger,0.2240941343611262
132037,angiocardiography,thirteen,0.224394914254017
890932,hydrochlorothiazide,pte,0.22445823765478387
131904,angiocardiography,seventeen,0.22479395675434918
228488,autosomal,er,0.22480021509121936
229024,autosomal,night,0.2252699900635782
1147651,occipital,sugar,0.225373043738321
229484,autosomal,timor,0.22556644434238307
878745,host,methotrexate,0.2258210194422762
867558,hitherto,lymphoma,0.22620407775770154
519618,dehydroepiandrosterone,host,0.22641607387078677
1147820,occipital,water,0.22656112007942755
867713,hitherto,occipital,0.22657080197307713
1147331,occipital,patch,0.22682284371561454
1147772,occipital,unexpected,0.2273046152132764
484058,cysteine,gen,0.2274222861485786
228640,autosomal,hela,0.22775110695055922
132086,angiocardiography,twelve,0.22833153888652757
231618,azathioprine,hr,0.22840938341967898
231784,azathioprine,larva,0.2284636792618017
228978,autosomal,mu,0.22849194380310767
194325,articulation,crystal,0.22850749321582514
195364,articulation,site,0.2285771211399638
194962,articulation,minute,0.22881728951591196
543223,dermatitis,hitherto,0.22882354139276834
194181,articulation,blue,0.22890167199378364
195194,articulation,probably,0.2290260430328814
228690,autosomal,humor,0.22911636524622694
229082,autosomal,pain,0.22914750321154478
170760,approx,hypoglycemia,0.22926374474924843
1189210,phosphatase,seventeen,0.22927780361523936
194467,articulation,eleven,0.2293144364665088
194361,articulation,dehydroepiandrosterone,0.22934174483681347
467787,cow,occipital,0.22948067433719113
228392,autosomal,die,0.22955973733602897
691,17hydroxycorticosteroids,host,0.22983074342028234
229098,autosomal,passage,0.22985878849182897
867380,hitherto,hypoglycemia,0.23056521782449896
194390,articulation,di,0.23065461532632522
234905,baby,occipital,0.23091291959627291
1079771,methotrexate,recipient,0.23117739581731728
229155,autosomal,pore,0.23118046820411903
404198,co,hydrochlorothiazide,0.23174142390009853
228733,autosomal,im,0.23176699568684977
229512,autosomal,trouble,0.23188207480148387
228698,autosomal,hydrochlorothiazide,0.23205777333451705
35424,action,autosomal,0.23215889658903124
194646,articulation,hela,0.23233856177742274
1147837,occipital,young,0.23239607196963685
229486,autosomal,tions,0.23245803412870963
228185,autosomal,breathing,0.23249393773614835
927686,immunoglobulin,twelve,0.23258366768234345
228508,autosomal,excess,0.2325926996223126
195611,articulation,ycrystallin,0.23265412651979261
170189,approx,azathioprine,0.23276501959284773
194398,articulation,die,0.23282116790999685
1189392,phosphatase,twelve,0.23301282534413345
194187,articulation,boy,0.23303924068689902
1079699,methotrexate,precursor,0.23321884996636572
372647,chlorothiazide,co,0.23355230371619873
228884,autosomal,lung,0.23379265059648466
890763,hydrochlorothiazide,occipital,0.23385842024852127
229388,autosomal,spray,0.2339939354226923
129706,aneurysm,hitherto,0.2340011215611742
195527,articulation,twelve,0.23409858794966878
194275,articulation,cobalt,0.23425543684452685
194619,articulation,grade,0.23429016504879163
275463,blood,occipital,0.2343162237693183
228341,autosomal,day,0.23444970910738827
362480,chick,occipital,0.23450811896408955
229520,autosomal,tween,0.2346522191000473
195106,articulation,patch,0.2348062388273814
229485,autosomal,tion,0.23503531339648787
228279,autosomal,complaint,0.23518923005207445
129543,aneurysm,exclusively,0.2352042872001624
271910,blindness,deoxyribonucleic,0.2352454350988527
408567,cobalt,occipital,0.23535289889833208
228348,autosomal,defence,0.23539920551905935
228991,autosomal,na,0.2354098503163686
170373,approx,cysteine,0.2355075506059341
228912,autosomal,marker,0.23558203187992202
904873,hypoglycemia,im,0.23560890908902565
926233,immunity,methotrexate,0.2357628835511157
880588,hr,methotrexate,0.23590984648382243
813813,gram,occipital,0.23597469582996367
228559,autosomal,fish,0.23617620904684125
229277,autosomal,respond,0.23628933350770026
750480,finding,occipital,0.23630209709877334
926423,immunity,phosphatase,0.23643985767667014
228414,autosomal,distress,0.23645643460528235
905479,hypoglycemia,seventeen,0.23668941667547388
1063887,massive,occipital,0.23676398163391965
131298,angiocardiography,im,0.23691650225029998
195528,articulation,twin,0.23693583296243148
565752,die,postnatal,0.23700899924827984
916718,id,occipital,0.23703281071253268
228269,autosomal,cobalt,0.23717520806647782
555882,di,occipital,0.23723712830300062
404437,co,methotrexate,0.23727999666364968
520373,dehydroepiandrosterone,suture,0.2373156121684488
783315,gen,hypoglycemia,0.2375984002790596
194244,articulation,child,0.23780110963366796
232371,azathioprine,suture,0.2378531424798077
228145,autosomal,baby,0.2380401250286725
194635,articulation,h3thymidine,0.23814678390053903
229355,autosomal,simian,0.23822464741447935
228821,autosomal,iris,0.23828170125977163
927127,immunoglobulin,mixed,0.23828839305907845
78963,agent,occipital,0.2383481191838389
606387,dose,occipital,0.2383513234587827
229348,autosomal,shortly,0.23845330783216792
1147723,occipital,tolerance,0.23858988987070318
131026,angiocardiography,eleven,0.23878080539955446
229097,autosomal,parturient,0.23881549200055152
229518,autosomal,turkey,0.23900362685296198
228426,autosomal,dose,0.2390472418163986
484980,cysteine,trial,0.23917526119717075
195361,articulation,simian,0.23924173872771295
618792,dyslexia,extract,0.23936838471871882
1147636,occipital,strand,0.2394269388702288
1147648,occipital,substrate,0.2394384612636563
228627,autosomal,guineapigs,0.23971101760667513
404214,co,hypoglycemia,0.23976081044188077
628545,ed,methotrexate,0.23976466404242472
168080,apparently,occipital,0.24047073427382548
