,Row,Column,Value
6896105,outer,peripheral,0.9381623717834622
7505083,residual,synthetic,0.938213037508382
3923857,elastic,structural,0.9382586422391858
3372239,destructive,elastic,0.9382829609307082
3373003,destructive,kinetic,0.9382994063838095
858974,apparent,outer,0.9383335576516617
3035147,cyclic,elastic,0.9383901985319931
6680967,newer,noticeable,0.9384341159443309
5059335,grouped,originate,0.938551016640915
7236696,pricing,transition,0.9386329524610135
1422818,benign,sweep,0.9386659234114614
6680670,newborn,transitional,0.9387599001613427
2620120,considerable,significantly,0.9387689974401864
4230966,evident,rigid,0.9387859542144822
856908,apparent,attempt,0.9388415575341114
530710,alleviate,layer,0.9388731559553856
6647704,neglect,strict,0.9388989758479507
1874368,carrier,facilitate,0.939042906812202
3665707,disturb,resemble,0.9390521982872735
4558074,fiber,plastic,0.9391323449173812
3665049,disturb,newer,0.9391332733999669
3185899,deficit,exceeds,0.9391695548498091
4043803,endeavor,sweep,0.9391834140370693
1469904,binding,neglect,0.9391855780140226
5848739,investigate,resemble,0.9392151204289021
3707377,dominant,predominant,0.9392842599283551
3963405,eleven,fifteen,0.9392878583375374
4327179,expectation,traumatic,0.9393372634210073
4405225,extensively,substantially,0.9393395401512359
2909057,cow,neighbor,0.9393654573502935
7639522,seven,thirteen,0.9393699370602095
2571246,confront,expose,0.9394028429583706
4393673,extend,extends,0.9394067221272306
1390613,behavioral,reactive,0.9394478478703183
4326763,expectation,respiratory,0.9394829809225055
1249100,avoid,prevent,0.9394861048289175
2337237,commonly,rarely,0.939509613338047
2351114,comparable,significant,0.9395177343886136
972918,arises,arose,0.939624957921495
6327265,markedly,restrictive,0.9396278648599429
4305071,exhaust,pulmonary,0.9396829513299232
3881163,effectively,essentially,0.9397364327943354
285734,adequately,sufficiently,0.9397718947819683
4230694,evident,productive,0.9397823664751689
6078592,lending,neglect,0.9398178982074165
70888,absence,presence,0.9398286576319862
2742223,convenience,neglect,0.93983502545936
7514193,respiratory,restrictive,0.9398462921821452
2975217,crucial,significant,0.9399324621575439
6009779,laid,swept,0.9399592363846783
4429828,extreme,fusion,0.9399705070304436
857834,apparent,exceeds,0.9399777702865839
982666,arose,originate,0.9400738665251878
4574544,fifteen,twelve,0.9401176755612338
2723847,contrary,rigid,0.9401287496059644
6049857,layer,limitation,0.9401308690429314
2220374,closely,strictly,0.9401359714839871
3665085,disturb,noticeable,0.9401482416107778
3185925,deficit,expectation,0.9402221314253459
5643690,informally,uniformly,0.9402310054085904
3665733,disturb,restrictive,0.9403074889076931
1253149,avoids,inhibitor,0.9403556731220146
7380111,rapidly,steadily,0.9404042599990572
6680015,newborn,relatively,0.940423450802197
3965140,eleven,six,0.9404346526829689
1407380,bending,binding,0.9404382550126771
7524755,restrictive,rotational,0.9404612079845821
3394216,deterioration,focal,0.9405577371461363
6549466,morphological,structural,0.9405929234222228
