,Row,Column,Value
12361,cview,draw,0.2727757423893563
14973,draw,ftp_site,0.2747382735499523
15074,draw,ray_tracer,0.29949871508041914
14971,draw,free_jpeg,0.30763356972572276
5035,available_anonymous,draw,0.3152544168471392
15075,draw,rayshade,0.31663520645701704
5981,bitmap,draw,0.32466284327065986
15132,draw,vesa,0.32742003655726853
15071,draw,public_domain,0.3359518524235891
15115,draw,thanks_advance,0.3373251214240943
12155,currently,draw,0.34272777718584724
15034,draw,net,0.34533752570413173
14976,draw,gif_file,0.348894208707652
15054,draw,please_send,0.34955198089451534
15011,draw,jpeg_file,0.35365255707694565
5746,bit_image,draw,0.35472749173839835
14999,draw,image_quality,0.3554786639567481
15095,draw,sgi,0.35580628205619147
15035,draw,newsgroup,0.35590599824830127
12438,cview,mapping,0.3561480358260428
15113,draw,thank,0.35658396622689403
14977,draw,gif_image,0.3575189329138371
1721,andor,public_domain,0.3590848673564954
15104,draw,specifically,0.35949578263615306
15101,draw,somewhere,0.36125877272158696
12421,cview,isbn,0.36279746678652774
31245,public_domain,vesa,0.3629248169817605
1598,andor,draw,0.3632863415649143
9823,computer_graphic,draw,0.3640585492975445
29039,patch,public_domain,0.36626524396598575
15099,draw,site,0.36643445449268686
14970,draw,fractal,0.3665477238227488
15036,draw,newsgroups,0.3676919322097634
14964,draw,file_format,0.36999167317900533
31229,public_domain,tiff,0.3712192811294665
14953,draw,email_address,0.37196123580745405
15053,draw,please_email,0.3736183284758898
13898,direct,public_domain,0.37440365086451266
15010,draw,jpeg,0.3749745808368504
14170,directory,draw,0.37512380013118235
3586,archive,draw,0.37532538836783547
2474,anyone,public_domain,0.3758084683478989
14954,draw,entry,0.37652187681431637
9166,compgraphics,draw,0.3767410199348219
14998,draw,image_processing,0.3768006556670764
15125,draw,useful,0.3790349680630981
31254,public_domain,xv,0.3794595713054006
4796,available,draw,0.380173585223185
15107,draw,subject,0.38114821589533976
21196,greatly,public_domain,0.38175991103075224
2971,appreciate,public_domain,0.38287322475623453
14984,draw,guide,0.3844280422314538
31226,public_domain,thank,0.3845281983877869
5806,bit_image,isbn,0.3845372124117661
15068,draw,program,0.3851797127442331
19001,fractal,isbn,0.38558742684005337
15093,draw,send_email,0.3858493070747481
7598,chip,draw,0.386010856770461
15114,draw,thanks,0.3862580383308549
15136,draw,visualization,0.3883790372947237
14996,draw,image_format,0.3887218400335385
15076,draw,recently,0.3899045197726318
31211,public_domain,simple,0.39056800701844063
31188,public_domain,rayshade,0.39126040019691244
14684,do,public_domain,0.39155226760087514
2224,anybody,public_domain,0.39227746401130564
31250,public_domain,window,0.39229563940039547
8500,collection,draw,0.3931954846062152
14997,draw,image_manipulation,0.39474813399768305
31227,public_domain,thanks,0.3949219469406036
6041,bitmap,isbn,0.395091226283173
2848,appreciate,draw,0.39630353632972964
31201,public_domain,scene,0.39645458388185933
15027,draw,memory,0.39677894990997775
9331,compgraphics,thank,0.39723991975608697
15072,draw,quicktime,0.3990122172229279
15097,draw,siggraph,0.3996645672234082
15116,draw,tiff,0.3997341018021
19106,fractal,thank,0.40049420320173823
19064,fractal,public_domain,0.40093072977153593
31247,public_domain,video,0.401768015360344
24834,isbn,rgb,0.4041380067412833
15077,draw,related,0.4042817847194905
15103,draw,specific,0.40475196267776586
24882,isbn,vesa,0.40495847880391306
15045,draw,patch,0.4051343552609531
31214,public_domain,somewhere,0.4054930947562418
15118,draw,toolkit,0.40633233322297735
15096,draw,shareware,0.40675402269612426
26578,manipulation,public_domain,0.40723805799767065
27821,need,public_domain,0.40817306549825816
24824,isbn,ray_tracer,0.4085960288769223
15073,draw,ray,0.40965293902169103
18199,fill,public_domain,0.4099851673990512
25471,linear,public_domain,0.4100332908456254
29228,peter,public_domain,0.4102733589256244
15032,draw,msdos,0.41029692627449277
11654,craig,public_domain,0.4104443677852567
7948,circle,public_domain,0.4108857319232612
15009,draw,jfif,0.41102873684158514
24804,isbn,please_send,0.411336013735909
15061,draw,pov,0.41151848811485725
4556,automatically,draw,0.41163394777860574
20006,gif_file,isbn,0.41169479028508055
14980,draw,gopher,0.4117852282976555
30439,pov,public_domain,0.41292330413441
3341,archie,draw,0.41319715899268966
14972,draw,ftp,0.4135067756546926
19171,free_jpeg,isbn,0.4139073868280467
24760,isbn,jpeg,0.4140778413897149
22512,host,jpeg,0.41454892174627656
14983,draw,greatly,0.41475617560757067
26218,mac,public_domain,0.4151935867501141
4679,automatically,public_domain,0.41541343881398946
29683,please,public_domain,0.4158381381465427
15137,draw,window,0.41611518204005704
22424,hi,public_domain,0.41631593025500147
15102,draw,source_code,0.41645553508820354
22274,helpful,public_domain,0.41661296810287735
24825,isbn,rayshade,0.4174876531475287
31186,public_domain,ray,0.4179168674007482
16579,etc,public_domain,0.41847061103917005
22123,help,public_domain,0.41850767359915253
30824,produce,public_domain,0.41857296387970805
703,advance,public_domain,0.41876909918282995
15088,draw,scene,0.41896161721267744
12353,cview,description,0.4192406112190762
13298,demo,public_domain,0.4193999246854027
31232,public_domain,transformation,0.4194355854165164
12541,cview,variety,0.4195120521962372
22599,host,siggraph,0.4198340836251181
12383,cview,fractal,0.42035159525631255
24843,isbn,send_email,0.4205836606362726
15106,draw,standard,0.4207735707994657
7264,cd,public_domain,0.42092181781840576
15013,draw,linear,0.4213374578809162
15041,draw,package,0.4222367002993628
1620,andor,fractal,0.4226286201357604
24761,isbn,jpeg_file,0.42280844469833323
15117,draw,tool,0.42289704926462224
30196,port,public_domain,0.4231353901571105
14991,draw,hi,0.42348452732926445
18985,fractal,host,0.42367558020422497
19045,fractal,please,0.4241683367570912
15958,email_address,isbn,0.42474195394328307
16394,equation,public_domain,0.42510432251442243
31248,public_domain,viewer,0.4253812754703252
11948,creation,draw,0.4253828511392745
15052,draw,please,0.42542982953937136
15018,draw,luck,0.42554003436527343
1747,andor,siggraph,0.42576409426858103
4315,author,draw,0.4258533788510392
24852,isbn,source_code,0.4261137350547856
20170,gif_image,isbn,0.4262205457090913
15070,draw,protocol,0.42674830088206667
9164,compgraphics,do,0.4267918305918096
26912,mapping,please_send,0.4268220186095996
14096,directly,public_domain,0.427160653424016
15016,draw,literature,0.42738136078684535
19116,fractal,update,0.42754284013580146
15141,draw,xv,0.4276102110706182
1658,andor,isbn,0.4277361767679546
19107,fractal,thanks,0.42780757014239296
19047,fractal,please_send,0.42836954918591647
7721,chip,public_domain,0.4293314215438104
13399,description,free_jpeg,0.42939000749933176
15019,draw,mac,0.42948302106458225
12484,cview,public_domain,0.42969382669891515
23525,image_quality,isbn,0.4298158608104568
15119,draw,transformation,0.4298764121314025
12071,creation,public_domain,0.4301140231618538
3464,archie,public_domain,0.4301548918361147
31217,public_domain,specifically,0.4302199930322015
14989,draw,help,0.4302312986582138
15085,draw,routine,0.4303113095178874
15098,draw,simple,0.4303748655555515
5510,bit,draw,0.43085175019253596
6100,bitmap,professional,0.43136171761901915
15080,draw,reply,0.4321323012624952
31195,public_domain,resolution,0.4325743045091769
11531,craig,draw,0.4326474337483416
15002,draw,info,0.4327697618937249
3953,arithmetic,public_domain,0.4328529026159165
27604,monitor,public_domain,0.43311208481092156
14561,do,draw,0.4333126766576187
29321,photograph,public_domain,0.4334682783928095
32695,siggraph,thank,0.43369010354589055
15033,draw,need,0.433761416684202
30898,professional,public_domain,0.4339434108995672
20023,gif_file,mapping,0.4339671201561791
17128,extension,public_domain,0.4339862109118989
23383,image_processing,isbn,0.43421316205781035
5973,bitmap,description,0.43422675020802276
26933,mapping,rayshade,0.434321983821993
6025,bitmap,host,0.43434974778578844
25849,literature,public_domain,0.43449985354147863
9210,compgraphics,host,0.43450167144516544
15138,draw,workstation,0.4345961312993291
12351,cview,define,0.43471332992736966
26990,mapping,vesa,0.4351067972800459
