,0
0,0p
1,1970s
2,1980s
3,1990s
4,1p
5,1st
6,25p
7,2nd
8,2p
9,3p
10,3rd
11,4p
12,4th
13,5p
14,6p
15,75p
16,7p
17,9p
18,aa
19,ab
20,abandon
21,abdul
22,abe
23,abide
24,ability
25,able
26,abolish
27,abroad
28,absence
29,absorb
30,abu
31,accelerate
32,accept
33,acceptable
34,acceptance
35,accepted
36,access
37,accident
38,accompany
39,accomplish
40,accord
41,accordance
42,account
43,accounting
44,accrual
45,accrue
46,accu
47,accumulate
48,accurate
49,accuse
50,achieve
51,acid
52,acknowledge
53,acquire
54,acquires
55,acquisition
56,acre
57,acreage
58,acreage_previously
59,across
60,act
61,action
62,active
63,actively
64,activity
65,actual
66,actually
67,ad
68,adam
69,adapt
70,add
71,add_outlook
72,addition
73,additional
74,address
75,adequate
76,adhere
77,adherence
78,adhesive
79,adjourn
80,adjust
81,adjustment
82,administration
83,administrative
84,administrator
85,admit
86,adopt
87,adoption
88,adsteam
89,advance
90,advanced
91,advantage
92,adverse
93,adversely
94,advertisement
95,advertising
96,advice
97,advise
98,adviser
99,advisor
100,advisory
101,advocate
102,aegean
103,aegon
104,aerospace
105,affair
106,affect
107,affected
108,affiliate
109,afford
110,afg
111,africa
112,african
113,afternoon
114,ag
115,aga
116,age
117,agency
118,agency_japanese
119,agenda
120,agent
121,aggravate
122,aggregate
123,aggressive
124,aggressively
125,agip
126,ago
127,agree
128,agree_largely
129,agreement
130,agreement_around
131,agricultural
132,agriculture
133,agrio
134,ahead
135,ahmed
136,aid
137,aide
138,ail
139,aim
140,air
141,airbus
142,aircraft
143,aire
144,airline
145,airod
146,airport
147,airway
148,akron
149,akzo
150,al
151,alabama
152,alan
153,alaska
154,alaskan
155,albert
156,alberta
157,alcan
158,alcoa
159,alcohol
160,alert
161,algeria
162,algerian
163,ali
164,allan
165,allegation
166,allege
167,alleges
168,allegheny
169,allegis
170,allen
171,alleviate
172,alliance
173,allied
174,allis
175,allocate
176,allocation
177,allow
178,allowance
179,allows
180,alloy
181,ally
182,almost
183,alone
184,along
185,already
186,also
187,alter
188,alternative
189,although
190,although_exxon
191,alumina
192,aluminium
193,aluminum
194,alusuisse
195,alvite
196,always
197,amalgamate
198,ambassador
199,amc
200,amend
201,amendment
202,america
203,american
204,american_money
205,ameritrust
206,ami
207,amid
208,amoco
209,among
210,among_profit
211,amount
212,ample
213,amsterdam
214,amstutz
215,amusement
216,anacomp
217,analysis
218,analyst
219,anchor
220,andriessen
221,angeles
222,anger
223,angered
224,anglo
225,angra
226,animal
227,annesley
228,announce
229,announcement
230,annual
231,annualised
232,annualized
233,annually
234,another
235,answer
236,anti
237,anticipate
238,anticipates
239,anticipation
240,antitrust
241,antonio
242,anyone
243,anything
244,apart
245,api
246,apollo
247,apparel
248,apparent
249,apparently
250,appeal
251,appear
252,appliance
253,application
254,applies
255,apply
256,appoint
257,appraisal
258,appreciate
259,appreciation
260,approach
261,appropriate
262,appropriation
263,approval
264,approval_energy
265,approve
266,approve_later
267,approximately
268,apr
269,april
270,april_announce
271,april_find
272,aqazadeh
273,aquino
274,arab
275,arabia
276,arabian
277,aramco
278,arango
279,arbitrage
280,arbitrager
281,arbitrageur
282,arbitration
283,arc
284,archer
285,arco
286,arctic
287,area
288,argentina
289,argentine
290,argosystems
291,argue
292,argument
293,ariadne
294,arise
295,arizona
296,arm
297,army
298,around
299,around_five
300,around_response
301,arrange
302,arrangement
303,arrest
304,arrival
305,arrive
306,arsenal
307,arthur
308,article
309,artificially
310,arturo
311,asa
312,ascs
313,asea
314,asean
315,asher
316,asia
317,asian
318,aside
319,ask
320,ask_barrel
321,aspect
322,ass
323,assay
324,assembly
325,assess
326,assessment
327,asset
328,assign
329,assist
330,assistance
331,assistant
332,associate
333,association
334,assume
335,assumes
336,assumption
337,assurance
338,assure
339,athens
340,atlanta
341,atlantic
342,atlas
343,atpc
344,att
345,attach
346,attack
347,attain
348,attempt
349,attend
350,attention
351,attitude
352,attorney
353,attract
354,attractive
355,attributable
356,attribute
357,auction
358,audi
359,audio
360,audit
361,auditor
362,aug
363,august
364,austerity
365,australia
366,australian
367,austria
368,authorise
369,authority
370,authorization
371,authorize
372,auto
373,automatic
374,automatically
375,automation
376,automobile
377,automotive
378,autumn
379,availability
380,available
381,avana
382,average
383,avert
384,avg
385,avia
386,aviation
387,avoid
388,await
389,award
390,aware
391,away
392,awb
393,ay
394,aziz
395,azpurua
396,bache
397,back
398,backing
399,backlog
400,bad
401,badly
402,bae
403,bag
404,bahia
405,bahrain
406,baht
