,Row,Column,Value
7311684,harmful,limitation,0.9381317091521233
9565664,neighbor,stove,0.9381557085854108
4495632,daily,weekly,0.9382063243946281
7317212,harry,larry,0.9382541906720301
2413086,bought,gotten,0.938255504137154
737599,allergic,mistaken,0.9382582964395767
1135255,apparent,outer,0.9383335576516617
1043869,anthony,philip,0.9383590813719828
2179676,binding,puzzle,0.9384405692412014
4301650,crazy,ridiculous,0.9384460824651908
8174877,jackson,jordan,0.9384810421670683
735697,allergic,closely,0.9385994916587657
9564424,neighbor,newer,0.9387271523791808
5989558,examine,regulate,0.9388316464630915
5357356,drinking,spending,0.9388605935860347
5213957,divide,retrieve,0.9389387695822833
1070818,anyone_else,someone_else,0.93893992883279
695132,albert,walter,0.9389447120211994
3741868,complain,deliver,0.9389490168186422
5551288,effectively,properly,0.9389635211206729
8711698,limitation,relate,0.9390405499143225
6918504,germany_line,usa_line,0.9390673205476038
10538904,puzzle,trouble,0.9390859719117683
382996,accuse,complain,0.939173872706387
784327,alpha,beta,0.9392569141879105
1923699,batter,neighbor,0.9392977769052298
9636027,nicely,strictly,0.9393050627367439
5534456,edward,richard,0.9393314917596748
4759081,deliver,divide,0.939344623905672
2919870,carrier,significantly,0.9393449132307192
737285,allergic,layer,0.939479823808248
7425720,henry,philip,0.9394858399320732
1700991,avoid,prevent,0.9394861048289175
3680451,commonly,rarely,0.939509613338047
4600192,dbd_urartusdpaorg,geb_cadredslpittedu,0.9395419541108219
8016975,intention,limitation,0.9397116814014166
5549378,effectively,essentially,0.9397364327943354
8057097,intervention,suggestion,0.9398448032720826
6672911,frequent,rarely,0.9398575629256223
8578245,layer,outer,0.939875825976041
3311994,circle,puzzle,0.9398788707605394
5456286,easily,fully,0.9399202507248912
11318900,system_inc,technology_inc,0.940041941519896
7626987,huge,obvious,0.9400885965889358
3485597,closely,strictly,0.9401359714839871
6985894,glove,strictly,0.9401832259903697
6173418,extremely,strictly,0.9401849126705385
7329277,harvey,philip,0.9402361146132845
6986021,glove,tear,0.9402735970948303
11184377,speaks,spoke,0.940296088011116
1192894,appropriate,suitable,0.9403623520373561
9658975,nntppostinghost_accessdigexnet,world_nntppostinghost,0.9403814961742956
737524,allergic,mechanism,0.9405520011247653
2916899,carrier,contrary,0.9405575464070098
2906098,carl,karl,0.940571445844588
8336919,junk,stretch,0.9405832459893192
6171455,extremely,highly,0.9407744458951071
6974894,glenn,gordon,0.9407839944206491
2919580,carrier,retrieve,0.9407975262543342
1081493,anything_else,everything_else,0.940860915832369
7426219,henry,robert,0.9408867511789217
5408487,dumb,stupid,0.9409253328563622
5731521,enforce,impose,0.9410690485404266
2077827,ben,harry,0.9410974393002688
2177533,binding,delivery,0.94117559179074
11003877,seizure,sweep,0.9412058083489407
7317483,harry,michael,0.9413583515137622
10768908,researcher,scientist,0.9413605682539058
1176873,appreciate,deserve,0.941490195282396
3382050,classify,restrict,0.9415172983991846
4763003,delivery,garage,0.9415435918508244
8578065,layer,newer,0.9415810358964108
11418999,tue_apr,wed_apr,0.9416120297086532
4054428,contrary,readily,0.9416476189412014
6291707,favorite,junk,0.941649095023548
10965198,scratch,treat,0.94167449748658
7328051,harvard,yale,0.9416919312297294
3812730,computer_graphic,silicon_graphic,0.9417196639843208
691543,albert,carl,0.9420449474147143
11207458,spy,sweep,0.9420584126854467
11426451,typically,usually,0.9421134750998126
952203,andy,tommy,0.9421283340195457
10639633,reaction,response,0.9421614078029977
6132598,expose,reveal,0.9422065008507634
6288069,favor,favorite,0.9422498766538224
2498485,brent,brett,0.9423432927199702
2503175,brett,eric,0.9423442250466302
9565760,neighbor,sweep,0.9423616542129962
10456475,program,project,0.9423645546494964
7610526,howard,morgan,0.9425011716057308
911461,analyze,retrieve,0.9425107082751165
2079753,ben,simon,0.9425146330093528
3579423,color,colour,0.9425287453050433
936323,andrew,gary,0.9426473781350018
8085414,involve,involves,0.9427922472631117
6671121,frequent,frequently,0.9433965412642052
8540858,last_week,last_year,0.9435068980831935
9947077,ottawa,toronto,0.9436662423349614
735148,allergic,apparent,0.9437441159468872
10904198,s3,s6,0.943832695680882
6984444,glove,mechanism,0.9438835641526758
9897583,organization_express,organization_netcom,0.9438946606512832
10750030,replyto_serum,world_replyto,0.9440730521335375
6021392,exclusively,solely,0.9441147242295094
10157086,philip,robert,0.9441343390612444
1134643,apparent,layer,0.944158952012122
2077770,ben,greg,0.9443534850494595
11277146,substantial,sufficient,0.9443754416137633
9113038,meaningless,useless,0.9444168454512301
7735719,ii,iii,0.9444431703587173
8578047,layer,neighbor,0.9444965323249637
11436348,university_california,university_illinois,0.94453592788862
2916753,carrier,closely,0.9447735000437203
7328108,harvey,henry,0.9448771196121224
245003,able,unable,0.9449283754691745
6245780,fancy,junk,0.944937989009512
4761302,deliver,retrieve,0.9449477454980235
1137378,apparently,clearly,0.9453185522021433
6675983,frequently,regularly,0.9454676239250344
11367173,therefore,thus,0.945549540565068
9127246,mechanism,setup,0.9456712625890297
738418,allergic,receiver,0.9456943314534099
11258769,strictly,supposedly,0.9458270577979431
10170354,phone_fax,tel_fax,0.9458697782888074
5351488,drink,eat,0.9459492428520825
5986257,exactly,precisely,0.9463105666469414
9203512,michael,philip,0.9463292045181309
6465736,five,seven,0.9464030523922522
8927725,mainly,primarily,0.9464941678609955
4053817,contrary,neighbor,0.946863255422941
8579257,layer,stove,0.9469438389124907
2423406,bounce,swing,0.9469507345183323
9676977,normally,usually,0.9472036809250988
9113265,meaningless,worthless,0.9472364541521401
7421151,hence,therefore,0.9474005885073267
9565075,neighbor,receiver,0.9476368842303421
7043119,gordon,stewart,0.9477245130074807
11436667,university_georgia,university_illinois,0.9478246045725528
11484861,would_appreciate,would_like,0.9479475255790187
10170674,phone_fax,voice_fax,0.9480948682835417
10385926,presumably,supposedly,0.9482190970364935
6283111,father,mother,0.9482345690840397
8711761,limitation,restrict,0.9482526540540106
8711762,limitation,restriction,0.948567835546434
2919510,carrier,relatively,0.948637543410422
5669987,emission,limitation,0.9488280091449759
6802366,garbage,trash,0.949183786532876
6020732,exclusively,primarily,0.9495622442075666
2918794,carrier,neighbor,0.949687626902039
1134181,apparent,habit,0.9499358717021085
7427253,henry,william,0.9505595488414328
8731291,line_nntppostinghost,nntppostinghost_accessdigexnet,0.9506286108734053
9729989,numerous,various,0.9506839989097062
11374962,threw,thrown,0.9511690079008065
7652306,hundred,thousand,0.9516570005275977
128457,4t,6t,0.9517980014700532
10138907,perspective,viewpoint,0.9519421872497171
9783406,occasionally,sometimes,0.9520561279813662
11094489,significantly,strictly,0.952306303355694
6353828,female,male,0.9527462768287149
118926,3t,4t,0.9529798764965358
7805202,importance,significance,0.9541300077676065
737735,allergic,neighbor,0.9541987906242847
735561,allergic,carrier,0.9542413330514616
7117912,greatly,significantly,0.9548847677501441
8280396,jonathan,simon,0.9559058453970389
3817000,computer_inc,system_inc,0.955937060384312
5947485,everybody,everyone,0.9566154665884494
1716278,awful,horrible,0.9566767979963081
9355067,month_ago,year_ago,0.9569966982493929
7278194,happen,happens,0.9571585050904481
8436048,kind,sort,0.9580231738959126
11153950,somebody,someone,0.9582088085858744
3947837,considerably,significantly,0.9582968386626475
8525601,largely,primarily,0.9584394845250539
10924986,san_diego,san_francisco,0.9590176952118342
8536303,last_month,last_year,0.9595327347736177
1139324,apparently,obviously,0.9602392883215006
6675928,frequently,rarely,0.9603172900920547
3817040,computer_inc,technology_inc,0.960889941191173
9642987,nine,seven,0.961395858147103
735845,allergic,contrary,0.9614188801877329
11254006,strange,weird,0.9623490554970323
5578381,eight,seven,0.9626351594100688
10902030,s1,s3,0.9653121604467306
11049110,seven,six,0.9656861030703556
9895768,organization_california,organization_indiana,0.9660241756067135
3945859,considerably,greatly,0.966069141191634
10673825,recover,retrieve,0.966510785260722
9895771,organization_california,organization_ohio,0.9693667135639019
9895766,organization_california,organization_georgia,0.9696954537097575
9354944,month_ago,week_ago,0.9699318033600882
7579872,horrible,terrible,0.9720467791134325
10765181,research_center,research_institute,0.9728074056260932
9899382,organization_georgia,organization_ohio,0.9741909358157458
9899379,organization_georgia,organization_indiana,0.9744681374902339
11456698,version_pl6,version_pl8,0.97977488830667
11456699,version_pl6,version_pl9,0.9798772712595204
9902832,organization_indiana,organization_ohio,0.9822386662979352
11456938,version_pl8,version_pl9,0.9892438013637039
