,Row,Column,Value
6531091,greg,tony,0.9375043490613042
6572502,guest_line,service_guest,0.9375271876866718
3032392,circle,symbol,0.9376040941716846
8564664,morgan,murphy,0.9376972490129067
7965358,limitation,significant,0.9377158969203412
690560,allergic,intention,0.9377232821280013
7829909,launcher,receiver,0.9377831560907713
6386202,glenn,ross,0.9378502654136172
1770518,batter,carrier,0.937918529839547
874818,andrew,philip,0.937998183008694
5652090,extremely,relatively,0.9380553909346862
8746229,neighbor,retrieve,0.9380642087229738
6691732,harmful,limitation,0.9381317091521233
4113160,daily,weekly,0.9382063243946281
2216529,bought,gotten,0.938255504137154
691098,allergic,mistaken,0.9382582964395767
1053766,apparent,outer,0.9383335576516617
2005516,binding,puzzle,0.9384405692412014
7471846,jackson,jordan,0.9384810421670683
689201,allergic,closely,0.9385994916587657
8745561,neighbor,newer,0.9387271523791808
5485729,examine,regulate,0.9388316464630915
1051497,apparent,attempt,0.9388415575341114
4900113,drinking,spending,0.9388605935860347
4769733,divide,retrieve,0.9389387695822833
995472,anyone_else,someone_else,0.93893992883279
650554,albert,walter,0.9389447120211994
3424775,complain,deliver,0.9389490168186422
5079043,effectively,properly,0.9389635211206729
9910259,robert,thomas,0.9389950370537935
7965073,limitation,relate,0.9390405499143225
6333951,germany_line,usa_line,0.9390673205476038
9631626,puzzle,trouble,0.9390859719117683
3369176,commonly,typically,0.9390926956741888
360404,accuse,complain,0.939173872706387
1772488,batter,neighbor,0.9392977769052298
8811072,nicely,strictly,0.9393050627367439
5063018,edward,richard,0.9393314917596748
4354844,deliver,divide,0.939344623905672
2674933,carrier,significantly,0.9393449132307192
690784,allergic,layer,0.939479823808248
6795806,henry,philip,0.9394858399320732
1565875,avoid,prevent,0.9394861048289175
3368364,commonly,rarely,0.939509613338047
3396355,comparable,significant,0.9395177343886136
4208836,dbd_urartusdpaorg,geb_cadredslpittedu,0.9395419541108219
2977172,chris,pete,0.9396170894058405
7331606,intention,limitation,0.9397116814014166
5077155,effectively,essentially,0.9397364327943354
7366753,intervention,suggestion,0.9398448032720826
6110266,frequent,rarely,0.9398575629256223
7842526,layer,outer,0.939875825976041
4991765,easily,fully,0.9399202507248912
6979975,huge,obvious,0.9400885965889358
7841932,layer,limitation,0.9401308690429314
3190159,closely,strictly,0.9401359714839871
6394321,glove,strictly,0.9401832259903697
5652577,extremely,strictly,0.9401849126705385
6707932,harvey,philip,0.9402361146132845
1105683,appropriate,suitable,0.9403623520373561
8832424,nntppostinghost_accessdigexnet,world_nntppostinghost,0.9403814961742956
691023,allergic,mechanism,0.9405520011247653
2672062,carrier,contrary,0.9405575464070098
7619719,junk,stretch,0.9405832459893192
6384539,glenn,gordon,0.9407839944206491
2674660,carrier,retrieve,0.9407975262543342
850474,analyze,investigate,0.9408461277045661
1004744,anything_else,everything_else,0.940860915832369
6796285,henry,robert,0.9408867511789217
4947527,dumb,stupid,0.9409253328563622
9181971,particular,specific,0.9409538766935162
5246345,enforce,impose,0.9410690485404266
1913172,ben,harry,0.9410974393002688
2003616,binding,delivery,0.94117559179074
10056027,seizure,sweep,0.9412058083489407
6696980,harry,michael,0.9413583515137622
9841859,researcher,scientist,0.9413605682539058
1091988,appreciate,deserve,0.941490195282396
3095602,classify,restrict,0.9415172983991846
4358875,delivery,garage,0.9415435918508244
7842343,layer,newer,0.9415810358964108
10435248,tue_apr,wed_apr,0.9416120297086532
887088,andy,pete,0.94164353356356
3708096,contrary,readily,0.9416476189412014
5762098,favorite,junk,0.941649095023548
10021561,scratch,treat,0.94167449748658
6706868,harvard,yale,0.9416919312297294
646455,albert,carl,0.9420449474147143
10241834,spy,sweep,0.9420584126854467
10442095,typically,usually,0.9421134750998126
874344,andrew,michael,0.9421239645131168
888139,andy,tommy,0.9421283340195457
9725316,reaction,response,0.9421614078029977
5615357,expose,reveal,0.9422065008507634
5758695,favor,favorite,0.9422498766538224
2294335,brent,brett,0.9423432927199702
2299094,brett,eric,0.9423442250466302
8746742,neighbor,sweep,0.9423616542129962
9556760,program,project,0.9423645546494964
6964924,howard,morgan,0.9425011716057308
851671,analyze,retrieve,0.9425107082751165
873484,andrew,gary,0.9426473781350018
7392222,involve,involves,0.9427922472631117
9963927,s1,s6,0.9434222573209019
688659,allergic,apparent,0.9437441159468872
9966018,s3,s6,0.943832695680882
6392913,glove,mechanism,0.9438835641526758
9051339,organization_express,organization_netcom,0.9438946606512832
8415478,michael,thomas,0.9439343915090623
9825213,replyto_serum,world_replyto,0.9440730521335375
9285378,philip,robert,0.9441343390612444
1053208,apparent,layer,0.944158952012122
1913124,ben,greg,0.9443534850494595
10305980,substantial,sufficient,0.9443754416137633
8330398,meaningless,useless,0.9444168454512301
7842323,layer,neighbor,0.9444965323249637
10451140,university_california,university_illinois,0.94453592788862
2671923,carrier,closely,0.9447735000437203
