,Row,Column,Value
13043,jury,pa146008_utkvm1utkedu,0.2950821190869048
8574,democratic,pa146008_utkvm1utkedu,0.3439419316185133
15208,pa146008_utkvm1utkedu,republican,0.3551375996633906
14563,mr_stephanopoulos,republican,0.35639637992186557
8564,democratic,mr_stephanopoulos,0.35714091840704193
13956,liberal,pa146008_utkvm1utkedu,0.3597609016078876
7496,cult,mr_stephanopoulos,0.36373963635489337
8048,defend,pa146008_utkvm1utkedu,0.3639281846057604
13077,jury,steveh_thoriscbrcom,0.366764601228139
10631,freedom,pa146008_utkvm1utkedu,0.3689148195978407
14564,mr_stephanopoulos,revolver,0.3695884322027109
13033,jury,mr_stephanopoulos,0.37020149815511816
14033,libertarian,pa146008_utkvm1utkedu,0.3724170097842789
14573,mr_stephanopoulos,shoot,0.37398592448160817
13946,liberal,mr_stephanopoulos,0.37636416191698535
11499,guilty,pa146008_utkvm1utkedu,0.3778802791559357
15218,pa146008_utkvm1utkedu,shoot,0.3859628175709758
11489,guilty,mr_stephanopoulos,0.39271997360031335
8523,democratic,fuck,0.39552292176707415
10844,fuck,mr_stephanopoulos,0.3964742087632861
8608,democratic,steveh_thoriscbrcom,0.39668623440338335
7506,cult,pa146008_utkvm1utkedu,0.39833035846880743
8551,democratic,kratz,0.39835770893808553
14601,mr_stephanopoulos,warrant,0.3986814304418183
14537,mr_stephanopoulos,nov,0.39902372583437395
14584,mr_stephanopoulos,surrender,0.3991547735404011
8550,democratic,koresh,0.3995781375959169
10873,fuck,republican,0.40082548041832655
15209,pa146008_utkvm1utkedu,revolver,0.4014101790742006
2003,attorney_general,cult,0.4023756554754082
15196,pa146008_utkvm1utkedu,politician,0.40387813895692065
4328,c_tavares,democratic,0.40400326097534534
14593,mr_stephanopoulos,trigger,0.4042754975460526
13047,jury,phill_hallambaker,0.40433270847632513
2414,barrel,mr_stephanopoulos,0.40483503625943834
10621,freedom,mr_stephanopoulos,0.40501345684670076
13638,law,pa146008_utkvm1utkedu,0.40697026343261566
11798,handgun,mr_stephanopoulos,0.4088804789812645
4380,c_tavares,liberal,0.4089185855116915
8831,economy,pa146008_utkvm1utkedu,0.4092438498965067
6081,conceal,pa146008_utkvm1utkedu,0.40955818151623224
7573,david_koresh,democratic,0.4108590354199649
14539,mr_stephanopoulos,nut,0.41103794588213605
13990,liberal,steveh_thoriscbrcom,0.41144980702453987
4320,c_tavares,cult,0.4136636381892689
3020,bill_clinton,cult,0.41562221200452876
11073,government,pa146008_utkvm1utkedu,0.4159249376163672
15229,pa146008_utkvm1utkedu,surrender,0.416172906942447
14023,libertarian,mr_stephanopoulos,0.41693913738733884
7455,cult,fuck,0.41722156994033766
13575,kratz,republican,0.4174584460882261
8821,economy,mr_stephanopoulos,0.4176048728784624
16173,republican,steveh_thoriscbrcom,0.41804171343182767
12108,homicide,pa146008_utkvm1utkedu,0.41839484832079876
659,ammunition,mr_stephanopoulos,0.41912892303287264
3069,bill_clinton,jury,0.41918421564793096
8948,election,mr_stephanopoulos,0.4196614534990268
6796,convict,mr_stephanopoulos,0.4212967956034205
11063,government,mr_stephanopoulos,0.4222297038342794
14560,mr_stephanopoulos,regulate,0.4222795333697814
15246,pa146008_utkvm1utkedu,warrant,0.4224618604940303
11808,handgun,pa146008_utkvm1utkedu,0.42293709659569656
10854,fuck,pa146008_utkvm1utkedu,0.4230285639080266
15205,pa146008_utkvm1utkedu,regulate,0.4230497503793687
15238,pa146008_utkvm1utkedu,trigger,0.42452475715942584
13538,kratz,liberal,0.4245694663717433
7625,david_koresh,liberal,0.4246628842111964
11171,govt,mr_stephanopoulos,0.42537419185662134
3848,burn_dividian,democratic,0.42539034384279417
4417,c_tavares,republican,0.42636938623321297
13628,law,mr_stephanopoulos,0.42727828440688914
10665,freedom,steveh_thoriscbrcom,0.42752589950479736
10836,fuck,liberal,0.4286967942416935
15220,pa146008_utkvm1utkedu,socialist,0.4293979507009491
