,Row,Column,Value
475,bayonet,turk,0.3320631617885375
945,karabakh,replyto_serum,0.33765125268134477
449,bayonet,henrik,0.3378857476817584
476,bayonet,turk_proceed,0.3408326187255909
443,bayonet,david_davidian,0.3451852999598526
442,bayonet,cyprus,0.34582636828548624
936,karabakh,might_serve,0.3497973265927717
450,bayonet,homeland,0.35130702517187506
464,bayonet,replyto_serum,0.35174827901168454
658,exists_single,karabakh,0.3587082381525394
444,bayonet,dbd_urartusdpaorg,0.35883900628847426
469,bayonet,serum_zumauucp,0.35918492147427133
452,bayonet,istanbul,0.3601620503842061
942,karabakh,professor_history,0.36032320058219347
619,dbd_urartusdpaorg,karabakh,0.36111726276733086
484,bayonet,zumauucp_serdar,0.3622038477326451
448,bayonet,greece,0.36447287227134106
459,bayonet,ottoman,0.3646034409968364
466,bayonet,sahak_melkonian,0.3647022945995609
961,karabakh,way_escape,0.36502406571664053
496,close_road,karabakh,0.36633894665691047
396,baku,bayonet,0.36739647733620845
111,armenia,bayonet,0.36787339931455154
468,bayonet,serdar_argic,0.36878319457889264
962,karabakh,woman_child,0.3699762069503559
60,argic_distribution,bayonet,0.37016558320808146
455,bayonet,might_serve,0.37032869099379606
462,bayonet,province,0.37082244861713787
8,ankara,bayonet,0.37142975446382076
258,azerbaijan,bayonet,0.373667589125049
871,invade,karabakh,0.3747855423431381
479,bayonet,turkish_soul,0.3766192318974359
467,bayonet,sdpa_center,0.3768199875034295
472,bayonet,soviet_armenia,0.3769328059553225
474,bayonet,today_longer,0.3774449335527124
458,bayonet,ohanus_appressian,0.37795334772778805
955,karabakh,today_longer,0.38110081570282967
470,bayonet,shaw,0.3812268877539779
478,bayonet,turkish,0.38246125735640973
477,bayonet,turkey,0.38430833406182435
950,karabakh,serum_zumauucp,0.3858353019387983
351,azeri,bayonet,0.38620604324298186
305,azerbaijani,bayonet,0.38845301703843704
480,bayonet,way_escape,0.3914513392858817
965,karabakh,zumauucp_serdar,0.3929938217349652
73,argic_distribution,karabakh,0.39310543258582253
944,karabakh,regional_study,0.39684850817839024
445,bayonet,exists_single,0.39708874003304356
161,armenian,bayonet,0.4014249128573482
939,karabakh,ohanus_appressian,0.40224947930431754
441,bayonet,close_road,0.4043968781921471
451,bayonet,invade,0.40710967545849885
463,bayonet,regional_study,0.40830307424918744
838,homeland,karabakh,0.4090292754980918
579,david_davidian,karabakh,0.41056685987106545
948,karabakh,sdpa_center,0.41092410556416104
481,bayonet,woman_child,0.41095935250799953
804,henrik,karabakh,0.4112117750674714
460,bayonet,ottoman_empire,0.41170872334541103
446,bayonet,fascist,0.4147597600150499
951,karabakh,shaw,0.41960941768153415
471,bayonet,slaughter,0.42065096747432484
461,bayonet,professor_history,0.4223144703509396
938,karabakh,mountain_pass,0.42470955773291597
453,bayonet,karabakh,0.42635251203849256
473,bayonet,tartar,0.42711556585153965
696,fascist,karabakh,0.42717584113710216
457,bayonet,mountain_pass,0.4323348534405045
952,karabakh,slaughter,0.4323994884603708
960,karabakh,turkish_soul,0.43501719308455383
