,Row,Column,Value
21537,jury,pa146008_utkvm1utkedu,0.2950821190869048
21608,jury,wpiwpiedu,0.3341312225603455
21526,jury,nntppostinghost_helainscwruedu,0.3451011787305914
24954,pa146008_utkvm1utkedu,republican,0.3551375996633906
22958,liberal,pa146008_utkvm1utkedu,0.3597609016078876
10365,clevelandfreenetedu,jury,0.36312218474965957
14057,defend,pa146008_utkvm1utkedu,0.3639281846057604
15054,edt,someone_else,0.36712428901581057
21593,jury,ucsucoloradoedu,0.3681457589290956
8857,ccwfccutexasedu,jury,0.3744275268430927
13298,cult,wpiwpiedu,0.37634411619789016
27484,warrant,wpiwpiedu,0.3776130548873809
14128,defend,wpiwpiedu,0.37871987115175154
308,access_unix,edt,0.38051529680610546
24967,pa146008_utkvm1utkedu,shoot,0.3859628175709758
17903,foreign,wpiwpiedu,0.38622996046537367
18041,fuck,wpiwpiedu,0.3870520486845443
17832,foreign,pa146008_utkvm1utkedu,0.38853055894822364
24118,nntppostinghost_helainscwruedu,republican,0.38954677418360045
18753,go_ahead,liberal,0.39233564467306753
15007,edt,next_time,0.39655350775999054
14953,edt,fuck,0.39811925633787953
13227,cult,pa146008_utkvm1utkedu,0.39833035846880743
22947,liberal,nntppostinghost_helainscwruedu,0.3988708898803665
24254,nov,wpiwpiedu,0.3990083245648804
8226,c_tavares,edt,0.3995800034036738
15020,edt,pa146008_utkvm1utkedu,0.400630322079454
17986,fuck,republican,0.40082548041832655
5339,blast,wpiwpiedu,0.4012823338035579
24958,pa146008_utkvm1utkedu,revolver,0.4014101790742006
21592,jury,tx,0.40294425750357105
14984,edt,keep_bear,0.4029476089861919
24946,pa146008_utkvm1utkedu,politician,0.40387813895692065
21540,jury,phill_hallambaker,0.40433270847632513
18793,go_ahead,republican,0.40515972761021213
23029,liberal,wpiwpiedu,0.40537219514464073
14945,edt,federal_government,0.4068468216194155
8289,c_tavares,liberal,0.4089185855116915
18025,fuck,tx,0.4102778464926928
21523,jury,newscsouiucedu,0.4113077597777984
15027,edt,police_officer,0.41195076747562825
357,access_unix,jury,0.4133738663059889
8215,c_tavares,cult,0.4136636381892689
15055,edt,start_fire,0.41386305914840243
4747,bill_clinton,cult,0.41562221200452876
24981,pa146008_utkvm1utkedu,surrender,0.416172906942447
5268,blast,pa146008_utkvm1utkedu,0.41649328281184855
4758,bill_clinton,edt,0.4165816022070758
13160,cult,fuck,0.41722156994033766
22489,kratz,republican,0.4174584460882261
19797,homicide,pa146008_utkvm1utkedu,0.41839484832079876
18739,go_ahead,jury,0.41914238357967815
4807,bill_clinton,jury,0.41918421564793096
16616,feb,wpiwpiedu,0.4196082989229246
18178,fund,wpiwpiedu,0.4203012997556977
3623,backing,wpiwpiedu,0.4213784050491911
10305,clevelandfreenetedu,cult,0.421715353026179
22954,liberal,organization_hewlettpackard,0.4217697377333966
21533,jury,organization_hewlettpackard,0.4224194081449867
25004,pa146008_utkvm1utkedu,warrant,0.4224618604940303
25003,pa146008_utkvm1utkedu,warm,0.4227369991181275
19548,handgun,pa146008_utkvm1utkedu,0.42293709659569656
17970,fuck,pa146008_utkvm1utkedu,0.4230285639080266
17909,fuck,go_ahead,0.4241545121076492
929,affair,wpiwpiedu,0.4245185428780437
3552,backing,pa146008_utkvm1utkedu,0.42453735662886716
22449,kratz,liberal,0.4245694663717433
13371,david_koresh,liberal,0.4246628842111964
22945,liberal,next_time,0.42482755059100497
27116,surrender,wpiwpiedu,0.42495007852387984
371,access_unix,liberal,0.4258962182817511
24664,organization_hewlettpackard,republican,0.4259579409960532
10316,clevelandfreenetedu,edt,0.4261169143077525
8329,c_tavares,republican,0.42636938623321297
18979,govt,wpiwpiedu,0.4265517748562147
5323,blast,tx,0.426619598892909
23957,next_time,revolver,0.4270010406820708
8808,ccwfccutexasedu,edt,0.427060956111258
13216,cult,nntppostinghost_helainscwruedu,0.4271869349702835
8911,ccwfccutexasedu,republican,0.4272353412561909
23953,next_time,republican,0.427905828208838
14382,denver,pa146008_utkvm1utkedu,0.4281549571856275
24122,nntppostinghost_helainscwruedu,revolver,0.42815766865532184
858,affair,pa146008_utkvm1utkedu,0.42825386156257045
17946,fuck,liberal,0.4286967942416935
5284,blast,republican,0.4287004581832912
26966,stove,wpiwpiedu,0.4287048036543638
24971,pa146008_utkvm1utkedu,socialist,0.4293979507009491
8245,c_tavares,foreign,0.42955103034501274
24982,pa146008_utkvm1utkedu,survivor,0.429952254199786
24976,pa146008_utkvm1utkedu,stove,0.42995981440832864
15008,edt,nine,0.43056354436786903
5143,blast,c_tavares,0.43070961065874896
22743,last_month,liberal,0.43071678070164027
22863,lawyer,pa146008_utkvm1utkedu,0.4311104624473412
23869,newscsouiucedu,republican,0.43126209002394267
18908,govt,pa146008_utkvm1utkedu,0.4317530740663468
21600,jury,waco,0.43180479325919696
14989,edt,knock,0.4324641589069352
24867,outside,pa146008_utkvm1utkedu,0.43259790379679364
18785,go_ahead,politician,0.4326014335430515
18107,fund,pa146008_utkvm1utkedu,0.432607459256319
17932,fuck,jury,0.43266962409097026
20354,initial,wpiwpiedu,0.43270033410096054
7485,burn_dividian,jury,0.43276352565773457
14862,editorial,pa146008_utkvm1utkedu,0.4327788442570042
8246,c_tavares,fuck,0.4329197589599924
24110,nntppostinghost_helainscwruedu,politician,0.4334765110859752
15091,edt,wpiwpiedu,0.4335365793013768
9103,cdt_swstratuscom,republican,0.4336050104147202
1545,ammunition,pa146008_utkvm1utkedu,0.4337195466108279
4911,bill_clinton,warrant,0.43414527571654976
23013,liberal,tx,0.43417329067830573
26633,shoot,wpiwpiedu,0.4341930669422147
13411,david_koresh,republican,0.434671818555559
5440,boomer,jury,0.4347826031536061
20637,investigate,pa146008_utkvm1utkedu,0.4348139315465345
12305,convex_computer,fuck,0.4348526190480874
10336,clevelandfreenetedu,fuck,0.4349310505711827
12285,convex_computer,edt,0.4351075693553448
18797,go_ahead,revolver,0.43536925888764477
14948,edt,fire_start,0.43540715675547514
22993,liberal,start_fire,0.43607687604942846
21645,justice,pa146008_utkvm1utkedu,0.4360878084340933
22944,liberal,newscsouiucedu,0.43613781838206644
24966,pa146008_utkvm1utkedu,senate,0.4362629771226008
3113,attorney,pa146008_utkvm1utkedu,0.4362747849756921
23014,liberal,ucsucoloradoedu,0.4366413937383483
7539,burn_dividian,republican,0.43666817605634256
9063,cdt_swstratuscom,liberal,0.43716469042856854
5128,blame,wpiwpiedu,0.43800595013082544
13524,david_veal,jury,0.43812452702497606
15034,edt,ranch_survivor,0.4381498105346381
13213,cult,newscsouiucedu,0.4387660377290385
5391,boomer,edt,0.4388871720675356
21531,jury,nyxcsduedu,0.4394920620003756
23015,liberal,usa_line,0.4397188972641272
8871,ccwfccutexasedu,liberal,0.4399147809625853
10469,clevelandfreenetedu,warrant,0.4399784367634075
21501,jury,keep_bear,0.4402639261492877
17821,foreign,nntppostinghost_helainscwruedu,0.4403416084223886
24091,nine,wpiwpiedu,0.4404110238971463
17771,foreign,go_ahead,0.440492786498628
7499,burn_dividian,liberal,0.44066133292056786
