,Row,Column,Value
109903,lewi,scientif,0.2359377674977689
138925,scientif,towslei,0.2359710853830099
110961,lo_angel,scientif,0.24576434805427277
102928,jack,scientif,0.2519009113830992
123067,nation,societi,0.2532711960324313
54036,daniel,scientif,0.25752320036365367
17649,august,scientif,0.26197004293129467
103509,januari,scientif,0.2638672804929769
95040,incorpor,springer_verlag,0.268987378721119
8777,ann_arbor,match,0.26946766566910757
22654,bershad,scientif,0.2700148297569553
36603,chip,scientif,0.2766350698635333
113536,mark_hill,scientif,0.27755690104609043
123129,nation,univ,0.27851059272080836
138892,scientif,storag,0.2786388868919143
117211,messag_pas,scientif,0.27986235248169544
76779,fault,scientif,0.2801226714667785
138894,scientif,stuart_russel,0.28072281366034413
105228,june,scientif,0.2816455166379389
138896,scientif,sullivan,0.28566769115377705
423,aaai,scientif,0.28727218551322664
128943,philadelphia,scientif,0.2873983351823359
139390,select_public,univ,0.28823989767431957
111042,lo_angel,univ,0.28825599863293316
114422,match,microprocessor,0.2890428540730855
126499,oregon,scientif,0.2892731144995628
8291,analysi,nation,0.28930298361032053
138967,scientif,wide_rang,0.2909658650507627
108013,larri,scientif,0.291503922759845
114625,match,univers_massachusett,0.2919850703005266
138154,san_francisco,scientif,0.29202858011455435
123678,navig,scientif,0.29213957531850326
95011,incorpor,scientif,0.292209949054944
90468,horu,scientif,0.29295115288025453
138274,san_jose,scientif,0.2938084112827423
112518,manag,scientif,0.2945529340440717
28044,california,scientif,0.29556583289924176
138876,scientif,singh,0.29619945843445544
144961,univ,wide_rang,0.29621468521203814
72261,eric,scientif,0.2964279868535706
90136,highli,scientif,0.2966357582109304
138919,scientif,thoma,0.29789732433455385
138877,scientif,smith,0.2981170893805992
118752,microprocessor,nation,0.29852094912417076
22158,berkelei,scientif,0.29876262924191455
94914,incorpor,nation,0.29900624429598033
51453,cooper,scientif,0.299684750639518
103009,jack,univ,0.30197270500740747
109368,lee,scientif,0.3025799849882984
101754,iri,scientif,0.3029922647138572
138954,scientif,utah,0.30409030340828114
4071,activ,nation,0.3042986966381858
102636,itali,scientif,0.3057108847000798
105793,kennedi,scientif,0.30612677843065794
138932,scientif,tune,0.30651309787295894
135823,remot,scientif,0.3067722745506809
64411,doctor,scientif,0.30695584040767937
118386,michigan,scientif,0.30696721511173647
88798,heurist,scientif,0.30713394885839407
113905,massachusett_institut,match,0.3072541453741186
115033,mechan,scientif,0.30790241724836365
109636,levi,scientif,0.308005120239447
103219,jame_laru,scientif,0.3081079874849918
123092,nation,synthesi,0.30893895705066987
114626,match,univers_michigan,0.3113463506209042
133092,program_committe,univ,0.31252082379601065
102049,irvin,scientif,0.3126548153594274
138033,runtim,scientif,0.3143870475702833
103590,januari,univ,0.3145454420935661
123077,nation,springer_verlag,0.3147659228552554
95092,incorpor,univ,0.31485313300607465
128761,peter,scientif,0.31525510195670403
55738,david,scientif,0.315579972648764
91458,hypermedia,scientif,0.31662212048023053
87444,hardwar_softwar,scientif,0.31670313018155594
133938,real_time,scientif,0.31700295387010197
107269,knowledg_represent,univ,0.31704263924896214
89469,high_perform,scientif,0.31736179504975354
134089,real_world,scientif,0.3174327236212795
63280,distribut_share,univ,0.3177289229354498
114444,match,navig,0.31781889776596367
138927,scientif,traffic,0.319302223299246
112261,machin_learn,scientif,0.31930668245390015
138393,santa_barbara,scientif,0.3201586453966218
112895,manufactur,match,0.32017884760873255
138895,scientif,suit,0.32038986701117556
104086,johnson,scientif,0.32066750012666373
89803,high_speed,scientif,0.32071433989737
122987,nation,posit,0.32086482229966823
138961,scientif,vision,0.3209484828685618
76408,fast,scientif,0.3214535227921616
94877,incorpor,match,0.3217983646714257
106992,knowledg_discoveri,univ,0.3218015768022944
134910,recent_public,univ,0.3223364802793959
131800,proceed_acm,univ,0.3224595616888992
71109,enhanc,scientif,0.3229848586808657
77149,fault_toler,scientif,0.3232238384351206
121104,morgan_kaufmann,scientif,0.32333609249486317
103300,jame_laru,univ,0.32362764660864
57004,delai,scientif,0.3241968691163267
142414,suit,univ,0.3254771015952594
122526,multiprocessor,nation,0.32597132349564095
115279,mechan_engin,scientif,0.326342231196548
138970,scientif,workload,0.3265931648166192
131738,proceed_acm,societi,0.32680225852274
35199,character,scientif,0.3268316431585023
114439,match,multiprocessor,0.3270309430166877
114557,match,societi,0.3270890621430387
89550,high_perform,univ,0.3271523256818841
98920,interdisciplinari,match,0.327588861384105
59826,diagnosi,nation,0.3276175960731956
114624,match,univers_maryland,0.32797536754226675
123019,nation,reconstruct,0.3284491390215334
6286,agent,scientif,0.3287252108003532
106714,knowledg_base,univ,0.3288981092958785
102957,jack,springer_verlag,0.3295260399024467
111223,load_balanc,scientif,0.3298692895881701
81868,franc,scientif,0.33025056176072226
114619,match,univ,0.3303417636334286
28528,cambridg,scientif,0.33036305640762886
121978,multicast,scientif,0.3307202610685453
114621,match,univers_california,0.33090623717697826
66013,dynam,scientif,0.3310628804518604
114622,match,univers_florida,0.3310920289370133
138885,scientif,special_issu,0.33112063036181816
37069,circuit,scientif,0.33164099586889795
138930,scientif,transmiss,0.33206875768696126
106633,knowledg_base,scientif,0.33246168653973174
40761,colleg_park,scientif,0.3324670965648293
123048,nation,scientif,0.33264866112983754
132292,proceed_intern,univ,0.3326584855420267
131965,proceed_annual,univ,0.3329030393248291
35668,characterist,scientif,0.33297637701990174
138966,scientif,wide_area,0.3335053903670757
87525,hardwar_softwar,univ,0.3342337528987657
137413,robot,scientif,0.3342441665374559
109984,lewi,univ,0.3346340344696831
138864,scientif,senior,0.3351766240345457
16031,asynchron,nation,0.3352268434623097
8584,ann_arbor,conf,0.335338896463403
119308,mitchel,scientif,0.33554365024838756
17730,august,univ,0.3355495431260765
114573,match,stuart_russel,0.3362742097567282
98957,interdisciplinari,nation,0.3363885205649687
114623,match,univers_illinoi,0.3366577791413026
135342,refere,univ,0.3372001883498435
76860,fault,univ,0.3373507096683842
55314,databas_manag,scientif,0.33743297141345424
32364,center,scientif,0.337592731298456
116253,medium,scientif,0.3376651933389982
68386,effort,scientif,0.3378291575520976
138881,scientif,space,0.3381291217436444
125713,ongo,scientif,0.3383652642538747
121324,motion,scientif,0.33861462582473173
98346,interconnect,nation,0.33868296616292587
8814,ann_arbor,nation,0.33871294878748687
31411,carter,scientif,0.3388725099799918
114620,match,univers_arizona,0.33913568569313457
77230,fault_toler,univ,0.3391763573636827
6813,allen,scientif,0.33949710870049343
111304,load_balanc,univ,0.3399377887090387
107207,knowledg_represent,societi,0.34005487170315896
138937,scientif,umich,0.34022599178261353
14086,assist_professor,scientif,0.3402945930222009
84339,georgia,scientif,0.34033278726973193
62386,distinguish,scientif,0.3405161424756152
58759,design_implement,univ,0.3406586213098735
114569,match,stanford_univers,0.3407477258796731
112342,machin_learn,univ,0.3408596240410632
67680,effici,univ,0.3408897460194817
138900,scientif,sweden,0.3409716253707876
9820,anonym_ftp,match,0.3413014384770677
106911,knowledg_discoveri,scientif,0.34152051013274404
114537,match,scienc_foundat,0.34182271836906764
138874,scientif,signal_process,0.34189863861087194
9009,ann_arbor,video,0.34191835006208365
90799,human,scientif,0.3420591609530719
57424,depart_electr,scientif,0.34252071190430117
51886,coordin,scientif,0.3425401911967068
42210,committe,univ,0.34265913094366324
46260,comput_aid,univ,0.3432190526784668
131405,proc_int,societi,0.3432596241509084
111484,logic_program,scientif,0.34327076629883213
94054,imag_process,scientif,0.34343789427468846
12925,artifici_intellig,match,0.3442384050275362
131884,proceed_annual,scientif,0.34424070640698234
104944,juli,scientif,0.3442442786227696
30799,carnegi_mellon,match,0.3442650387106778
134829,recent_public,scientif,0.3445832843211762
138935,scientif,uma,0.34521530811896084
70723,engin_umich,scientif,0.3452508188278064
2142,acm,wide_rang,0.34526170538476425
114466,match,pattern_recognit,0.3452693060229451
132211,proceed_intern,scientif,0.3452794282535836
74161,expert_system,scientif,0.3456321544891663
134170,real_world,univ,0.3456413015939954
17143,atm_network,scientif,0.3456891904950301
107188,knowledg_represent,scientif,0.3457386572673995
67599,effici,scientif,0.3458128258469745
138906,scientif,taylor,0.34581565538733045
