,Row,Column,Value
515511,farnborough,rm,0.22683881550530077
123950,ax,farnborough,0.23058364506349938
129068,axially,farnborough,0.23547456343037418
515221,farnborough,longitudinal,0.23946465977048073
515536,farnborough,sec,0.2403706931643061
515592,farnborough,slab,0.2406609459028673
515516,farnborough,rotary,0.24208612550570457
515836,farnborough,von,0.24503990043893822
515498,farnborough,rev,0.24746579896632054
515610,farnborough,solve,0.2492381581589245
515265,farnborough,mix,0.2506274187755282
515762,farnborough,transverse,0.2507105240071033
514950,farnborough,fig,0.2512706706561603
425381,downward,farnborough,0.2514290690025704
515262,farnborough,millisecond,0.2521857746695699
377426,determine,farnborough,0.25314747180749647
209099,cease,millisecond,0.2532793018906662
515189,farnborough,layer,0.253954792624481
515132,farnborough,interact,0.2542564635253731
515148,farnborough,investigate,0.25609333084497193
515128,farnborough,instrumentation,0.25642976329733513
67921,analogous,farnborough,0.2590609294830891
447568,elliptic,farnborough,0.2601247167159398
515518,farnborough,rotational,0.26039902061530745
515716,farnborough,tech,0.2612452566596235
333219,critical,millisecond,0.2622739293522547
515585,farnborough,sinking,0.26277215936089565
381680,develops,farnborough,0.26280405681440655
515142,farnborough,introduce,0.26320086602165466
515153,farnborough,involves,0.2634006169089728
515471,farnborough,reciprocal,0.26365111560573806
539039,flight,millisecond,0.2642192227163548
515183,farnborough,lateral,0.26425358889815453
136715,band,farnborough,0.26434541945819345
515117,farnborough,inherent,0.2645268155468765
680034,introduce,millisecond,0.2655130744872372
10043,account,farnborough,0.2656555553586722
212416,centrally,farnborough,0.26708368502462726
500918,exponential,farnborough,0.26710174896629485
336807,cropped,schubauer,0.2673722934236766
224471,chord,farnborough,0.2675309311385366
237616,closely,farnborough,0.26769034842970263
515677,farnborough,successive,0.26795912767628266
752880,mean,millisecond,0.26824981647612745
105911,arises,farnborough,0.26833086577482124
760479,millisecond,remain,0.2685360131647912
515389,farnborough,plant,0.26872388693263594
515096,farnborough,incidence,0.2688356875194823
515249,farnborough,maximum,0.268992998549019
234043,climb,farnborough,0.2690256725235582
