,Row,Column,Value
5309120,draw,pa146008_utkvm1utkedu,0.16904189460996222
1417516,assist,baalke_kelvinjplnasagov,0.1760218080840305
5310584,draw,velaacsoaklandedu,0.1846039523546339
3770774,compuserve,minute,0.1853600193544097
5307861,draw,golchowy_alchemychemutorontoca,0.18671184078596095
1420098,assist,pa146008_utkvm1utkedu,0.1876094851508531
1421426,assist,ubvmsbccbuffaloedu,0.18786414749614921
1419926,assist,nntppostinghost_helainscwruedu,0.18822106501135033
5366041,dsp,yfnysuedu,0.18844858270307008
1419973,assist,oasysdtnavymil,0.18846983799548567
5310561,draw,uxacsouiucedu,0.18978727862964317
3771118,compuserve,ought,0.1900377319032844
5308517,draw,livesey_solntzewpdsgicom,0.19163749781431588
5365779,dsp,uunetuunet,0.19180386885610787
3772307,compuserve,ten,0.1929813143864524
3772786,compuserve,ye,0.19424595970985437
1419519,assist,livesey_solntzewpdsgicom,0.19475578536486993
1418873,assist,gld_cunixbcccolumbiaedu,0.19491097350488795
1420919,assist,silverucsindianaedu,0.19494988215742215
3772146,compuserve,still,0.1951412397605131
5308989,draw,oasysdtnavymil,0.19567557699927468
1016326,another,compuserve,0.19624595102808318
3771259,compuserve,piss,0.19625791952036245
3304293,circumstance,compuserve,0.1966551913513143
3771909,compuserve,seven,0.19704757112296997
1419846,assist,n3jxp_skepticism,0.19721755873736208
3769683,compuserve,far,0.19737227234281715
5363504,dsp,jake_bony1bonycom,0.19757554209586636
4702535,define,jagr,0.19767503703881611
5308919,draw,newssoftware_vaxvms,0.19782493148542085
3769532,compuserve,enough,0.19807468443407958
2509782,brings,compuserve,0.19908784913002572
3772345,compuserve,thou,0.1992881733325622
3769825,compuserve,fuck,0.19963410662826434
1419291,assist,jake_bony1bonycom,0.20002196389106014
3772688,compuserve,whole,0.20025206535778745
3772654,compuserve,way,0.20090155585428354
1777614,baalke_kelvinjplnasagov,draw,0.20097688951515116
3770953,compuserve,nine,0.20105033166022393
3111706,chapter,compuserve,0.20110644793024107
1440348,assume,jagr,0.2014832989483212
3770871,compuserve,must,0.20158946315677365
3769483,compuserve,eight,0.20275954778856226
8135650,jagr,univ,0.20281090955065312
5308277,draw,jake_bony1bonycom,0.2030146723673425
5308938,draw,nntppostinghost_accessdigexnet,0.20304679714620683
3771985,compuserve,six,0.20358686394522513
1421265,assist,ten_year,0.20400178259312496
5308913,draw,newscsouiucedu,0.20410181367154884
10958881,sender,uxacsouiucedu,0.20446852698375087
942528,andrewcmuedu_subject,draw,0.20495823166382818
1419956,assist,nsmca_auroraalaskaedu,0.20569838160915427
1420688,assist,ron_baalke,0.20576114343698376
1417782,assist,ccwfccutexasedu,0.20597083121744536
5309773,draw,sahak_melkonian,0.20610406205216608
5308939,draw,nntppostinghost_helainscwruedu,0.20630219171762101
5363579,dsp,keep_mind,0.20651791793510632
8134999,jagr,sender,0.20705894334381897
1421493,assist,uunetuunet,0.20770640259992204
5310500,draw,uhuraccrochesteredu,0.20789962810497012
3770114,compuserve,hour,0.2084996722882437
1419954,assist,ns1cclehighedu,0.20857918696142005
3772788,compuserve,year,0.20868570632585942
2295520,bobbe_viceicotekcom,draw,0.20909816118872343
3772360,compuserve,thy,0.20941366046182616
3769792,compuserve,forth,0.20946278980757368
942543,andrewcmuedu_subject,dsp,0.2095202239789954
3770131,compuserve,hundred,0.20962289884029459
1419925,assist,nntppostinghost_accessdigexnet,0.20995245598978646
5616583,elohim,sender,0.21031311014171114
1421430,assist,uhuraccrochesteredu,0.21035059230107583
