,Row,Column,Value
4794765,draw,pa146008_utkvm1utkedu,0.16904189460996222
1296550,assist,baalke_kelvinjplnasagov,0.1760218080840305
4795938,draw,velaacsoaklandedu,0.1846039523546339
3413967,compuserve,minute,0.1853600193544097
4793754,draw,golchowy_alchemychemutorontoca,0.18671184078596095
1298955,assist,pa146008_utkvm1utkedu,0.1876094851508531
1300200,assist,ubvmsbccbuffaloedu,0.18786414749614921
1298797,assist,nntppostinghost_helainscwruedu,0.18822106501135033
4845127,dsp,yfnysuedu,0.18844858270307008
1298837,assist,oasysdtnavymil,0.18846983799548567
4795917,draw,uxacsouiucedu,0.18978727862964317
3414243,compuserve,ought,0.1900377319032844
4794292,draw,livesey_solntzewpdsgicom,0.19163749781431588
3415216,compuserve,ten,0.1929813143864524
3415598,compuserve,ye,0.19424595970985437
1298414,assist,livesey_solntzewpdsgicom,0.19475578536486993
1299720,assist,silverucsindianaedu,0.19494988215742215
3415079,compuserve,still,0.1951412397605131
4794667,draw,oasysdtnavymil,0.19567557699927468
934968,another,compuserve,0.19624595102808318
3414356,compuserve,piss,0.19625791952036245
2996905,circumstance,compuserve,0.1966551913513143
3414888,compuserve,seven,0.19704757112296997
1298722,assist,n3jxp_skepticism,0.19721755873736208
3413050,compuserve,far,0.19737227234281715
4843097,dsp,jake_bony1bonycom,0.19757554209586636
4250405,define,jagr,0.19767503703881611
4794608,draw,newssoftware_vaxvms,0.19782493148542085
3412923,compuserve,enough,0.19807468443407958
2286584,brings,compuserve,0.19908784913002572
3415245,compuserve,thou,0.1992881733325622
3413168,compuserve,fuck,0.19963410662826434
1298205,assist,jake_bony1bonycom,0.20002196389106014
3415530,compuserve,whole,0.20025206535778745
3415501,compuserve,way,0.20090155585428354
1621758,baalke_kelvinjplnasagov,draw,0.20097688951515116
3414114,compuserve,nine,0.20105033166022393
2825320,chapter,compuserve,0.20110644793024107
1318318,assume,jagr,0.2014832989483212
3414039,compuserve,must,0.20158946315677365
3412878,compuserve,eight,0.20275954778856226
4794083,draw,jake_bony1bonycom,0.2030146723673425
4794626,draw,nntppostinghost_accessdigexnet,0.20304679714620683
3414944,compuserve,six,0.20358686394522513
1300044,assist,ten_year,0.20400178259312496
4794603,draw,newscsouiucedu,0.20410181367154884
868505,andrewcmuedu_subject,draw,0.20495823166382818
1298823,assist,nsmca_auroraalaskaedu,0.20569838160915427
1299508,assist,ron_baalke,0.20576114343698376
1296791,assist,ccwfccutexasedu,0.20597083121744536
4795295,draw,sahak_melkonian,0.20610406205216608
4794627,draw,nntppostinghost_helainscwruedu,0.20630219171762101
4843168,dsp,keep_mind,0.20651791793510632
7346009,jagr,sender,0.20705894334381897
1300264,assist,uunetuunet,0.20770640259992204
4795874,draw,uhuraccrochesteredu,0.20789962810497012
3413412,compuserve,hour,0.2084996722882437
1298821,assist,ns1cclehighedu,0.20857918696142005
3415600,compuserve,year,0.20868570632585942
2093824,bobbe_viceicotekcom,draw,0.20909816118872343
3415260,compuserve,thy,0.20941366046182616
3413138,compuserve,forth,0.20946278980757368
868521,andrewcmuedu_subject,dsp,0.2095202239789954
3413429,compuserve,hundred,0.20962289884029459
1298796,assist,nntppostinghost_accessdigexnet,0.20995245598978646
5073700,elohim,sender,0.21031311014171114
1300204,assist,uhuraccrochesteredu,0.21035059230107583
3412594,compuserve,covenant,0.21068417917951995
1298724,assist,na_nntppostinghost,0.2111637775155221
1366602,athenacsugaedu,sender,0.21158859847010822
3414104,compuserve,next,0.21174780982623123
1296656,assist,bobbe_viceicotekcom,0.21175100670075347
3413102,compuserve,five,0.21187686934976396
3415231,compuserve,thee,0.21219386738521023
3414928,compuserve,silent,0.212294595623916
3414093,compuserve,nevertheless,0.2124834401703899
3414619,compuserve,recognize,0.21249818634357803
3412652,compuserve,danny,0.21283557816648296
3413714,compuserve,later,0.21287221876016366
4843095,dsp,jagr,0.21305835282862878
3415381,compuserve,understood,0.2131568024729817
1300014,assist,tclock_orionoacuciedu,0.21329289114112582
4795436,draw,silverucsindianaedu,0.21330013305365492
1298042,assist,igcapcorg,0.21347993771132967
1300266,assist,uxacsouiucedu,0.2137017338351677
3414931,compuserve,silverucsindianaedu,0.2138424003365551
1299875,assist,steveh_thoriscbrcom,0.21384556235036176
