,Row,Column,Value
41528,der,may_gmt,0.30937615733006985
73309,mixed,uunetuunet,0.3141860984814329
73332,mixed,world_nntppostinghost,0.3328753683806642
11118,apr_gmt,der,0.3375846079081841
85190,psychology,source,0.3380213878857726
41674,der,source,0.34516681973713825
71837,may_gmt,mixed,0.3493852940031474
82264,physic,source,0.3514812269982624
70430,longer,source,0.3520581053074253
48044,either,source,0.35729356490996206
73336,mixed,xnewsreader,0.3600565836158427
41746,der,xnewsreader,0.3609789013892127
71540,mathematical,source,0.36242179388123574
93079,source,st,0.36574357732749324
71945,may_gmt,scientific,0.36721596391541417
41719,der,uunetuunet,0.36759193029025866
12462,ask_question,mixed,0.3694236687386949
19039,bryan,uunetuunet,0.3712492228831646
27365,complicate,source,0.3725244339293283
41856,description,may_gmt,0.3731648407316063
7919,andor,mixed,0.37368344835237294
38677,dedicate,source,0.3742226577231697
62734,greatly,source,0.3748471204432325
41686,der,stuff_delete,0.37608731750813845
64862,iastateedu,mixed,0.37640409570759115
24422,col,uunetuunet,0.3766024957437995
35252,correspond,source,0.37718247007592637
20552,capable,source,0.3772394240856282
78425,open,source,0.3776996711788611
978,access_unix,der,0.37926088175344874
73258,mixed,solve_problem,0.37954848761711585
2965,ad,source,0.3815936223590032
69295,limited,source,0.38181172004765473
93136,source,whatever,0.3818610592049507
18848,bryan,may_gmt,0.3825862389440208
80405,panixcom,source,0.38294881815183723
65844,inreplyto,mixed,0.38300519145881806
27199,complicate,jon,0.3834897325314023
1095,access_unix,mixed,0.38364160990892066
90319,scientific,uunetuunet,0.3839653608962376
20406,capable,may_gmt,0.3841952122801177
86852,reasonably,source,0.3849588499210667
21325,cent,source,0.38547553696678183
73143,mixed,nyxcsduedu,0.3856228723837112
67281,jon,may_gmt,0.38717239226839867
73261,mixed,something_else,0.387265427169342
24449,col,xnewsreader,0.38749525929226863
93137,source,whenever,0.38824339146099485
73276,mixed,stuff_delete,0.388967081597743
11235,apr_gmt,mixed,0.3892439767169392
71759,mathematics,source,0.38973363568507474
72485,message_apr,mixed,0.3902621141746243
73335,mixed,xmailer,0.3904577056449929
92549,solve,source,0.39102379104581564
83384,powerful,source,0.3912838177117262
93129,source,vol,0.39192170155104106
41742,der,world_nntppostinghost,0.3919959081861324
8059,andor,source,0.39225862935386074
78239,offering,source,0.3924089495973783
42074,description,xnewsreader,0.3925383363042882
71394,mathematical,may_gmt,0.3926010343312795
67664,journal,source,0.39276314603315854
73894,monthly,source,0.39292654518421805
71585,mathematical,uunetuunet,0.3933476119906734
43158,develop,may_gmt,0.39354675732421146
73161,mixed,panixcom,0.3937579834879934
47888,either,listserv,0.3939167478290496
90274,scientific,source,0.39443324373889704
73142,mixed,nyx_public,0.39496547638703117
11055,apr_gmt,bryan,0.39636869497734983
64115,hence,mixed,0.3965635485302588
50377,et,panixcom,0.3974494434304226
93134,source,watsonibmcom,0.3977575079387845
50480,et,source,0.39810029719532913
41649,der,service_guest,0.3985412972177637
42047,description,uunetuunet,0.39907519715384626
85760,quantity,source,0.4002475800496719
27108,complicate,der,0.40024802235656376
73324,mixed,watsonibmcom,0.4003804098284989
93991,submission,xnewsreader,0.40039952058103123
95328,uunetuunet,variety,0.40048361820051254
71919,may_gmt,recognition,0.400598101826883
47941,either,panixcom,0.4008550647083338
9999,anything_else,mixed,0.40087428096147176
46029,distribute,may_gmt,0.40146227871643647
93119,source,uunetuunet,0.4017609978351173
24231,col,may_gmt,0.4022929790914711
19006,bryan,stuff_delete,0.40231557350789793
73316,mixed,version_pl9,0.4025904211463555
11209,apr_gmt,jon,0.4029245807487849
24990,columbia_university,mixed,0.40293363878842675
48352,empty,source,0.40300410026594885
41440,der,england,0.40312101885931517
86585,readily,source,0.40315939229518666
72001,may_gmt,tell,0.40332477308192227
41571,der,panixcom,0.40342597639343303
93078,source,square,0.4036801565929139
47425,easy,source,0.4037067903590843
73239,mixed,service_guest,0.40411808765839163
92144,simple,source,0.4043915301273838
14224,assure,source,0.40450998831168594
11119,apr_gmt,description,0.40499423449100114
28102,computer_science,source,0.405197819924046
71982,may_gmt,st,0.4055174937635967
93101,source,tolerance,0.40594971830994425
81935,philosophical,source,0.4061912186751639
81602,perform,source,0.4063075072860548
19385,bull,source,0.4066530656884647
80458,panixcom,vi,0.40684702755885926
48056,either,stuff_delete,0.4068643786980229
20164,cambridge,source,0.4072493168414991
53435,expand,source,0.4075261148417849
93964,submission,uunetuunet,0.40767215890639746
71883,may_gmt,philosophical,0.4078176061347964
18602,broken,source,0.40792336539530993
82589,plain,source,0.40840455812236176
93120,source,va,0.40859676830678154
59852,france,source,0.4086906533239595
12194,ask,source,0.4087343177342842
48116,either,xnewsreader,0.40875685901555314
67900,karl,source,0.4089507026070807
52559,exactly,source,0.40952409060847855
93146,source,xnewsreader,0.40956490701026876
60385,freely,source,0.4100223235296915
77720,obtain,uunetuunet,0.41017641814215183
39014,define,source,0.41022044124703666
77675,obtain,source,0.410292890215065
23240,circular,source,0.411033557998953
93142,source,world_nntppostinghost,0.4110426946605525
73307,mixed,user_group,0.4119100366483939
73052,microsoftcom,source,0.4120503226777623
5530,allows,source,0.41229302815078106
87629,regard,source,0.41243520217168367
71612,mathematical,xnewsreader,0.41247605111642544
19430,bull,uunetuunet,0.41295185797893985
44590,direct,source,0.41320809029109756
65984,inreplyto,source,0.41345147104464003
93083,source,strange,0.41346481247620814
80418,panixcom,submission,0.41356229878054124
93145,source,xmailer,0.4136374719699118
71892,may_gmt,powerful,0.4141704765513109
27131,complicate,england,0.41426824063630235
67427,jon,source,0.4143889049708824
49124,ensure,may_gmt,0.4145159736388395
62588,greatly,may_gmt,0.4145850075554491
73317,mixed,vi,0.41463880520565816
41552,der,nyx_public,0.41476228357823397
11343,apr_gmt,scientific,0.4149562125897734
59864,france,stuff_delete,0.41521204149965485
71990,may_gmt,submission,0.4154944012657707
92227,simultaneously,source,0.41585401073722006
