,Row,Column,Value
934624,analysis,assessment,0.9384163448363158
12007329,thursday,wednesday,0.9384190770312104
2607120,broker,container,0.9384371048878801
4257348,considerable,gallon,0.9384517857430652
8756552,jackson,jordan,0.9384810421670683
11529662,rumor,unexpected,0.9385820747837652
10959519,pricing,transition,0.9386329524610135
11256813,recover,revive,0.9386683608386351
4794776,cuban,venezuelan,0.9386875918648085
11643397,selective,synthetic,0.9387041790675775
7655165,grain,grocery,0.9387538580543813
4259451,considerable,significantly,0.9387689974401864
3064446,carrier,keen,0.9387862707089863
1069456,apparent,attempt,0.9388415575341114
5308180,deterioration,janeiro,0.938935452920469
609383,albert,walter,0.9389447120211994
7873547,hardship,vegetable,0.9389496546855137
6029277,effectively,properly,0.9389635211206729
3063687,carrier,facilitate,0.939042906812202
4063762,comprises,consists,0.9391198529847169
6904097,fiber,plastic,0.9391323449173812
5102510,deficit,exceeds,0.9391695548498091
6672900,extremely,suburban,0.9392016143972575
6228958,enormous,extremely,0.9392609481867784
4260684,considerably,dramatically,0.9392990996127961
6015829,edward,richard,0.9393314917596748
3066062,carrier,significantly,0.9393449132307192
6631156,extend,extends,0.9394067221272306
2156126,berlin,vienna,0.9394068321008463
1070387,apparent,dipped,0.939461944269198
8015060,henry,philip,0.9394858399320732
1681078,avoid,prevent,0.9394861048289175
11256682,recover,regain,0.9394984357283349
3967676,comparable,significant,0.9395177343886136
9623748,massive,suburban,0.9395306041231866
11913507,suburban,synthetic,0.9395563951442938
7871402,hardship,limitation,0.9396166126178945
8587650,intention,limitation,0.9397116814014166
4977525,deadline,mechanism,0.9397269681875887
4345814,container,warehouse,0.9397514642549263
41958,absence,presence,0.9398286576319862
10822004,plunge,tackle,0.9398434385193818
8647097,intervention,suggestion,0.9398448032720826
12053416,tuesday,wednesday,0.9399200702494716
5899498,easily,fully,0.9399202507248912
4748474,crucial,significant,0.9399324621575439
1070678,apparent,exceeds,0.9399777702865839
7286265,franklin,ross,0.9399801626683087
49275,absorb,convenience,0.9400115633676631
5755115,drastic,unexpected,0.9400665057806745
8216441,huge,obvious,0.9400885965889358
3694006,closely,strictly,0.9401359714839871
6672878,extremely,strictly,0.9401849126705385
5102537,deficit,expectation,0.9402221314253459
10929625,presence,vegetable,0.9402917462334809
1300406,arrival,arrive,0.9403761397091708
9192605,lending,mechanism,0.94038337999863
11191390,rapidly,steadily,0.9404042599990572
10821844,plunge,stance,0.9404108086335032
7351872,ftc,ibc,0.9404269580408033
1495269,attempt,regain,0.9404398609442801
11013417,productive,profitable,0.9404979395458486
11283844,regain,revive,0.9405175337713029
1175887,arbitrage,arbitrager,0.9405436818401104
3063074,carrier,contrary,0.9405575464070098
3039192,carl,karl,0.940571445844588
32628,able,regain,0.9405921139577935
12040606,transport,transportation,0.9406738090171031
6670774,extremely,highly,0.9407744458951071
8015593,henry,robert,0.9408867511789217
10578914,particular,specific,0.9409538766935162
52515,absorb,stick,0.9410179403049413
2240891,binding,delivery,0.94117559179074
4591916,counterpart,revive,0.9412209822294848
4434027,convenience,sentiment,0.9412653981590111
