,Row,Column,Value
293,girozentrale,match,0.3323297617595862
288,girozentrale,indeed,0.36383531163560273
302,girozentrale,stayed,0.3655056537044232
305,girozentrale,woman,0.37789813862858485
10,absorb,girozentrale,0.37840532656496256
347,indeed,match,0.38139768948477615
40,aggregate,girozentrale,0.38329188186119717
287,girozentrale,household,0.38859234725292235
298,girozentrale,rate,0.39089130507366565
222,family,girozentrale,0.3916824469196505
252,footwear,match,0.3961226159791406
199,downward,girozentrale,0.4069202459014627
244,footwear,girozentrale,0.41549961674642316
290,girozentrale,jeffrey,0.4207975553768536
0,absorb,aggregate,0.42273187873612506
97,base,girozentrale,0.4228818120449322
45,aggregate,jeffrey,0.4231658088784013
378,jeffrey,match,0.42377799702570834
124,broad,girozentrale,0.4242529974302305
289,girozentrale,indirect,0.42803188080892113
295,girozentrale,office,0.42941877007014106
286,girozentrale,grocery,0.43004536882372907
423,match,retail,0.43366709275152515
33,aggregate,broad,0.43840802620835345
292,girozentrale,manufacturing,0.4390730218325432
43,aggregate,indeed,0.4393322600268475
418,match,multi,0.4409992542303901
36,aggregate,downward,0.4413296276019787
132,broad,match,0.44503703766321706
18,absorb,match,0.44951967082907907
425,match,scotia,0.45385412739441144
46,aggregate,kern,0.4538627530312517
265,formation,girozentrale,0.45463057123643863
303,girozentrale,unchanged,0.45796193753376613
422,match,rate,0.458436466267405
57,aggregate,stayed,0.46037378099983384
296,girozentrale,pct,0.46249133784404994
299,girozentrale,retail,0.4650465028938474
301,girozentrale,scotia,0.46882232242884614
392,kern,match,0.4718686554471062
363,indirect,match,0.47408288282228694
53,aggregate,rate,0.47698430690309634
41,aggregate,grocery,0.47763956878453984
49,aggregate,multi,0.4782751012954079
421,match,peseta,0.4783449256132892
207,downward,match,0.47891533758923865
250,footwear,kern,0.48178861638852505
428,match,urban,0.4824408976072365
77,austrian,match,0.4827162970252694
273,formation,match,0.48399219974764435
312,grocery,match,0.48538047477494284
197,downward,footwear,0.48553950807715096
175,composite,girozentrale,0.4876911963152572
183,composite,match,0.4878817042322965
211,downward,peseta,0.4885658790406115
38,aggregate,footwear,0.4898703103539351
56,aggregate,scotia,0.4899707410218272
294,girozentrale,multi,0.4906525681624172
42,aggregate,household,0.4926532841114858
424,match,revision,0.49368482618100906
304,girozentrale,urban,0.49546559778581645
230,family,match,0.4974288966022197
37,aggregate,family,0.49882098175815015
426,match,stayed,0.49972246986169805
39,aggregate,formation,0.5018735506580196
405,manufacturing,match,0.5030916714009255
330,household,match,0.5078469670840856
55,aggregate,revision,0.5085178148631615
153,cd,indeed,0.5101948297312016
60,aggregate,woman,0.5120355532824914
464,peseta,stayed,0.5172413642712183
382,jeffrey,peseta,0.5178201495637051
249,footwear,jeffrey,0.51798508425788
44,aggregate,indirect,0.5181137212179727
261,footwear,stayed,0.5189912932455256
297,girozentrale,peseta,0.5204962204707668
150,cd,girozentrale,0.5213277633792847
8,absorb,footwear,0.5228645814989917
300,girozentrale,revision,0.5235695532089492
427,match,unchanged,0.5255152818689606
58,aggregate,unchanged,0.5263953033244806
158,cd,match,0.527975967337046
257,footwear,rate,0.5283529911946823
35,aggregate,composite,0.531636806278244
59,aggregate,urban,0.5348201708345585
460,peseta,rate,0.5364048040406527
420,match,pct,0.5371589957840037
351,indeed,peseta,0.5401312634965854
47,aggregate,manufacturing,0.5401505433847837
122,broad,footwear,0.5414784954634914
247,footwear,indeed,0.5447251417404313
396,kern,peseta,0.546455607451575
163,cd,rate,0.5466047301813362
148,cd,footwear,0.5476979090682051
429,match,woman,0.5481316572838477
316,grocery,peseta,0.5485188498580147
31,aggregate,austrian,0.5486283668302065
167,cd,stayed,0.5486738497925299
52,aggregate,peseta,0.5497166433411613
22,absorb,peseta,0.5501926009715374
4,absorb,cd,0.5542274968895365
419,match,office,0.5577297706961686
253,footwear,multi,0.5578749780524568
259,footwear,revision,0.5584360436693404
136,broad,peseta,0.558687053095439
69,austrian,girozentrale,0.5587775841930887
118,broad,cd,0.5604652226877709
54,aggregate,retail,0.5606428030168851
291,girozentrale,kern,0.5627505841512156
462,peseta,revision,0.5640146165780704
105,base,match,0.5644768739012899
50,aggregate,office,0.564767297242539
154,cd,indirect,0.5689546040766682
245,footwear,grocery,0.5705173754078069
51,aggregate,pct,0.5710694528897452
146,cd,downward,0.5730090018802267
262,footwear,unchanged,0.5732164583198996
409,manufacturing,peseta,0.5734776630637795
465,peseta,unchanged,0.5772197584812124
155,cd,jeffrey,0.5772408454929482
248,footwear,indirect,0.5774658737093556
