,Row,Column,Value
20,conjunction,ntt,0.4662306318734625
27,giorgio,ntt,0.48758441526052365
34,ntt,pennsylvania,0.48998273999432507
36,ntt,snow,0.49318710584409065
39,ntt,wind,0.50960527057114
37,ntt,storm,0.509936104972307
35,ntt,rochester,0.5123687702829283
21,conjunction,pennsylvania,0.5138656820829208
12,central,ntt,0.5635085332411018
3,avon,ntt,0.5651978558063446
38,ntt,telephone,0.5659062020884722
28,giorgio,pennsylvania,0.5866925582338138
42,pennsylvania,storm,0.5939417228439661
13,central,pennsylvania,0.6171978210921143
22,conjunction,rochester,0.6337837411320604
26,conjunction,wind,0.6360905437000556
25,conjunction,telephone,0.6383794294605517
43,pennsylvania,telephone,0.6389065420602658
23,conjunction,snow,0.6391540153623431
41,pennsylvania,snow,0.641335521620534
44,pennsylvania,wind,0.6508702839783082
32,giorgio,telephone,0.6531460337751294
19,conjunction,giorgio,0.6593650994462528
52,storm,telephone,0.6642545870160006
4,avon,pennsylvania,0.6664267895605743
30,giorgio,snow,0.6711344234813406
33,giorgio,wind,0.6763844005279122
29,giorgio,rochester,0.6806819964101984
17,central,telephone,0.6996899855007408
47,rochester,telephone,0.700583783481285
45,rochester,snow,0.701366325745972
46,rochester,storm,0.7051358562314989
50,snow,telephone,0.7106107145300772
15,central,snow,0.7113979423212098
8,avon,telephone,0.7172135021550818
18,central,wind,0.7179790100502086
14,central,rochester,0.7200227567669668
2,avon,giorgio,0.7212488693987096
48,rochester,wind,0.7214861523182804
9,avon,wind,0.7230424011116408
6,avon,snow,0.7244292027197392
31,giorgio,storm,0.7260701236307388
11,central,giorgio,0.7394603710477381
40,pennsylvania,rochester,0.7401694163639667
5,avon,rochester,0.7663720464351795
54,telephone,wind,0.7717336329326099
7,avon,storm,0.780039619619628
1,avon,conjunction,0.7824396587309663
24,conjunction,storm,0.798490645611309
53,storm,wind,0.7986380517015006
49,snow,storm,0.799180639978182
0,avon,central,0.8128802188942772
10,central,conjunction,0.8189258542031101
16,central,storm,0.8395219051934697
51,snow,wind,0.8469882658119221
