,Row,Column,Value
149,adaptive,chebyshev,0.2790218792629179
772,chebyshev,prime,0.2919984315891737
752,chebyshev,iteration,0.3073190913604724
1326,eigenvectors,simpson,0.3157341975157253
350,beta,chebyshev,0.3186126799379198
748,chebyshev,incomplete,0.32347400407710714
780,chebyshev,s22,0.32392982981602053
743,chebyshev,gamma,0.33066378354982157
675,carlo,eigenvectors,0.3343358952402811
779,chebyshev,s15,0.33917583788130484
415,c1,chebyshev,0.3435633711228636
766,chebyshev,orthogonal,0.3447320093620252
479,c2,chebyshev,0.34506087537530017
751,chebyshev,inversion,0.3455914298593888
776,chebyshev,repetition,0.34672331096966313
736,chebyshev,f1,0.3468449337434067
759,chebyshev,m1,0.3483092420729607
778,chebyshev,s14,0.34953601188082967
1304,eigenvectors,m1,0.34986638311265383
740,chebyshev,fourier,0.35092976208536214
771,chebyshev,polynomial,0.3514086829741806
741,chebyshev,g5,0.35181454801715145
217,algorithm,chebyshev,0.3532335086290645
732,chebyshev,e2,0.35467769470468835
542,c5,chebyshev,0.35511671669654915
733,chebyshev,e4,0.3554305267179881
746,chebyshev,generator,0.3559829642123073
80,a1,chebyshev,0.3580106445371889
159,adaptive,eigenvectors,0.3584540032323044
665,carlo,chebyshev,0.358684587235405
90,a1,eigenvectors,0.35925574741211125
1309,eigenvectors,newton,0.3630969954254653
767,chebyshev,partition,0.36392310774417225
1281,eigenvectors,f1,0.36610845954739535
726,chebyshev,confluent,0.36841510357494295
674,carlo,eigenvalue,0.3695395120592886
782,chebyshev,sparse,0.3700042982285626
425,c1,eigenvectors,0.37104752011789444
435,c1,gaussian,0.371816488670821
760,chebyshev,magic,0.3718510200485874
755,chebyshev,k2,0.37217228471359814
764,chebyshev,newton,0.3739579929583654
730,chebyshev,d1,0.3758803362963913
739,chebyshev,factorial,0.37646088869119254
10,2n,chebyshev,0.37736879127678286
742,chebyshev,g6,0.3786824837843391
604,c6,chebyshev,0.3790693470272799
754,chebyshev,k1,0.3804880508872413
761,chebyshev,matrix,0.3805511340860058
1030,d1,gaussian,0.38111554662432345
