,Row,Column,Value
239542,discard,logarithm,0.236164502577538
106816,chebyshev,example,0.24448033723955942
239924,discard,surprisingly,0.24452564722150613
239715,discard,presently,0.25145119256204174
106711,chebyshev,dec,0.2531483428986863
239656,discard,overhead,0.2565508245118191
107199,chebyshev,pose,0.2633308671241645
107214,chebyshev,priori,0.2634163725884079
240029,discard,workingset,0.26346225749106134
240027,discard,wiswesser,0.26407774342990303
107363,chebyshev,single,0.26414988535850287
239665,discard,paper_describes,0.26540282464505704
106659,chebyshev,conjunction,0.2660000511371317
72900,bell,discard,0.26808747619721274
107005,chebyshev,key,0.2694956125211767
107299,chebyshev,restrictive,0.26951514127782367
106733,chebyshev,described,0.2695609077043923
398484,key,substructure,0.27036521014202275
107512,chebyshev,wait,0.27127111653088304
239736,discard,program_language,0.2720338893227379
239710,discard,precisely,0.2755616149579551
239935,discard,system360,0.27589740432204
239704,discard,polyphase,0.27595557737469056
236254,dijkstra,example,0.27675771939679394
261650,eigenvectors,single,0.27702807430068493
239892,discard,stepbystep,0.27723691180355664
107498,chebyshev,utilizes,0.27758122861483586
239323,discard,exactly,0.27767997631412433
413246,logarithmic,match,0.27810229726366037
106956,chebyshev,inherent,0.27815598836153826
106797,chebyshev,enable,0.2782987900920451
240003,discard,us,0.2784321444630451
239850,discard,shade,0.2787669040714483
107166,chebyshev,pas,0.27882695897597237
239504,discard,jacobi,0.2788553577303502
13433,adaptive,chebyshev,0.2790218792629179
239963,discard,trace,0.2793109449494126
106857,chebyshev,fitting,0.279339901080412
107453,chebyshev,topological,0.2808846345656132
66974,avoids,chebyshev,0.2814170068996987
239996,discard,unambiguous,0.28209561681371953
239821,discard,rungekutta,0.28252980903070724
239543,discard,logarithmic,0.2828726199218731
39733,another,discard,0.2835349310794327
239759,discard,radix,0.2842668424631627
106969,chebyshev,interact,0.28458649954624077
107456,chebyshev,track,0.2847156949422225
14738,additional,gaussian,0.2850083606543403
239330,discard,explains,0.28520072832769205
239911,discard,subsystem,0.2854285492561837
239954,discard,time,0.2855804034964052
106854,chebyshev,finish,0.2858258673705438
107311,chebyshev,rule,0.28584398089993107
107259,chebyshev,reactive,0.28625789229407866
107239,chebyshev,proven,0.28654511417520523
239851,discard,shadow,0.28674195632847466
106912,chebyshev,hash,0.2868204953592302
239842,discard,semaphore,0.28687256965164554
412757,logarithm,match,0.2868902023401789
106991,chebyshev,involves,0.28735510027376227
239616,discard,net,0.28761911147316316
239517,discard,language,0.28831332857866404
14451,additional,chebyshev,0.28832567738659315
106947,chebyshev,incorporate,0.2883933958180825
107381,chebyshev,start,0.28857270688168685
106771,chebyshev,drum,0.28872308739600666
239980,discard,tree,0.2889747309518049
239594,discard,multiaccess,0.2898998261558755
106856,chebyshev,fit,0.29006148225537204
239555,discard,machineindependent,0.29032182197711026
107032,chebyshev,log,0.29035539878526556
496049,rand,substructure,0.29071743070808254
170586,convenience,discard,0.29071745906168384
239311,discard,enough,0.29075016051984837
239931,discard,syntactic,0.29079623059953336
107115,chebyshev,norm,0.29087768626357596
106767,chebyshev,do,0.29098662808537723
78476,bit,chebyshev,0.2914184004196888
239899,discard,stretch,0.29145288901587857
107335,chebyshev,sentence,0.2916120550879696
261660,eigenvectors,specially,0.2917815882963135
14637,additional,eigenvectors,0.29185127410932554
107211,chebyshev,prime,0.2919984315891737
106732,chebyshev,derives,0.29203190738848284
239672,discard,particular,0.29217399248493314
369256,inefficient,match,0.29264464148765623
239639,discard,operating_system,0.2928153379386595
107004,chebyshev,kept,0.29331964694190255
107289,chebyshev,represent,0.2933402485797239
239994,discard,typical,0.2939371307778819
107374,chebyshev,specification,0.29409466123190053
149011,computeraided,discard,0.2941555030820171
107370,chebyshev,sort,0.29445455166903156
236737,dijkstra,restrictive,0.294897016665042
239626,discard,normally,0.294968859850495
261256,eigenvectors,interact,0.29506485629425566
38740,andor,discard,0.2951408984913618
239480,discard,interconnection,0.29514924461630815
240020,discard,wait,0.2953836232816016
107001,chebyshev,justify,0.2956710097165229
107146,chebyshev,overcome,0.29612254516105896
4226,accept,chebyshev,0.2961289673473044
107154,chebyshev,page,0.29652919228957114
27594,allow,chebyshev,0.29655510939196567
239968,discard,transcendental,0.29661452733214033
106966,chebyshev,integer,0.2967702621397673
14636,additional,eigenvalue,0.2968545872527863
106910,chebyshev,handle,0.29716871790438615
107020,chebyshev,limitation,0.29741360619333795
261303,eigenvectors,least,0.2976437993288348
