,Row,Column,Value
328927,articulation,nevertheless,0.16617258289109454
328575,articulation,indeed,0.17056367719266677
328723,articulation,least,0.17567873463369715
328519,articulation,however,0.17890025620493244
329633,articulation,surprisingly,0.18050380283214443
329703,articulation,though,0.18091925798469763
221385,among,articulation,0.18340465631635683
329316,articulation,regardless,0.18449478403630978
329907,articulation,yet,0.18777202988736272
207372,although,articulation,0.19649916154699087
328901,articulation,must,0.19764002254300564
327785,articulation,certainly,0.19778118525466323
329789,articulation,unfortunately,0.19986767029628047
327700,articulation,besides,0.20148731485027996
329722,articulation,today,0.20180635790454748
329343,articulation,remarkably,0.20246440790778106
74848,actually,articulation,0.20343006500643318
329851,articulation,virtually,0.20346143469485692
327929,articulation,consequently,0.2045487912350244
329765,articulation,twentyfive,0.20513583282206863
329788,articulation,undoubtedly,0.2059774673000903
329070,articulation,perhaps,0.2060165084229461
328618,articulation,instead,0.2069320112247653
328249,articulation,entirely,0.20702416914962624
1363767,discard,shelve,0.2074926004988925
328361,articulation,fifty,0.2081248698974542
329878,articulation,whole,0.20859580947270812
329154,articulation,presently,0.20911646085788388
328464,articulation,great,0.20986242089018972
329700,articulation,thirty,0.2102736288377479
328275,articulation,even,0.21129164178342885
329537,articulation,specifically,0.21166709466471242
327824,articulation,clearly,0.2121943880746623
328882,articulation,mostly,0.21242590645553658
328966,articulation,obviously,0.2145648402207057
328759,articulation,log,0.21526363992685146
328933,articulation,next,0.21581082769491244
328934,articulation,nine,0.21587759521675914
328208,articulation,either,0.2161034846459393
328264,articulation,especially,0.21628313465223195
328344,articulation,far,0.21635646805652298
328003,articulation,course,0.2167636673173104
327697,articulation,bell,0.21742662771522103
328258,articulation,equally,0.2187926205879858
328402,articulation,forty,0.21882624541241097
327995,articulation,could,0.2190285697764583
329757,articulation,truly,0.21916749255795126
328437,articulation,generally,0.21962736656612175
329258,articulation,quite,0.2197211281462459
329756,articulation,true,0.21974503604151435
327791,articulation,chapter,0.22025893407937308
329774,articulation,typical,0.22026788736749273
329872,articulation,well,0.22048332111492738
33728,accessibility,twentyfive,0.22063754294831567
327684,articulation,basically,0.22070666715568735
328482,articulation,hardly,0.22098220637086696
329566,articulation,still,0.22105266730776352
328234,articulation,encompass,0.22152916238264447
329151,articulation,present,0.22169213718630668
329139,articulation,precisely,0.2217409300085718
329705,articulation,thousand,0.22179612591821346
329793,articulation,uniquely,0.22235190917579067
328522,articulation,hundred,0.2224345925891223
368205,assist,shelve,0.22246911299653394
329867,articulation,way,0.22268862853700777
328024,articulation,currently,0.22272824476971279
329779,articulation,ultimately,0.2236215776659053
328574,articulation,increasingly,0.22372521138194723
368612,assist,wiswesser,0.22386045642802127
329544,articulation,spite,0.22420829591074629
329884,articulation,williams,0.22445282176372292
329861,articulation,wait,0.2246723880938016
329803,articulation,unlike,0.22566638264069327
327703,articulation,beyond,0.2256760491097591
329049,articulation,particularly,0.226384465111296
328429,articulation,gap,0.22648873166085137
327719,articulation,book,0.22711619547700448
328244,articulation,enough,0.22725584375673014
328948,articulation,notably,0.2278841489131012
329906,articulation,year,0.22812398421528018
329108,articulation,plus,0.22823139876703344
329677,articulation,ten,0.22844098316175487
368329,assist,substructure,0.22871276918578032
328424,articulation,furthermore,0.22875352133067053
329479,articulation,shelve,0.22893615630179537
329036,articulation,paper_describes,0.22906263940303653
329791,articulation,union,0.22926045054118133
328206,articulation,eight,0.22946855252819298
327734,articulation,british,0.22950762657168672
33729,accessibility,twentytwo,0.22957143595526697
329697,articulation,thing,0.2297419829806395
329873,articulation,west,0.22978858305284516
328736,articulation,like,0.23017383668339256
328841,articulation,merely,0.23028398081251986
367988,assist,radix,0.2303967512005194
329597,articulation,subsequently,0.23089554337390364
329764,articulation,twenty,0.23099093282678365
368129,assist,rungekutta,0.2311271521694866
329879,articulation,whose,0.23114812864501522
329019,articulation,overall,0.23155104201008436
328207,articulation,eighteen,0.23175266904633113
329369,articulation,resource,0.23188783364510188
329723,articulation,together,0.23214460882507865
329526,articulation,source,0.23236696852198385
329534,articulation,specially,0.23242198118919324
200352,also,articulation,0.2324580729828935
328533,articulation,ifla,0.23251202118978184
328416,articulation,fully,0.23252195792178063
329522,articulation,soon,0.2326108256232371
33442,accessibility,shelve,0.23289985702840632
328360,articulation,fifteen,0.23301918400100832
198010,already,articulation,0.23313052052857208
329694,articulation,therefore,0.23319392664521174
328713,articulation,largely,0.23328375709326066
328924,articulation,net,0.2337435663624055
328374,articulation,first,0.23386516901687243
368507,assist,unambiguous,0.23447204378153616
328753,articulation,little,0.2347720373664453
329501,articulation,six,0.23485444221784363
328463,articulation,gray,0.23580348686125302
328309,articulation,explains,0.23591909359387905
328277,articulation,eventually,0.23617038211075503
329887,articulation,within,0.2364391582519688
328051,articulation,deck,0.23652242728413458
329733,articulation,trace,0.23653222504060017
328950,articulation,notice,0.23665189671643705
329022,articulation,overhead,0.23680853733285567
329766,articulation,twentytwo,0.23751583244350272
329775,articulation,typically,0.2375769317572335
329164,articulation,primarily,0.23760118362795135
328787,articulation,maker,0.23767447685643214
328946,articulation,normally,0.238345920632332
328369,articulation,finally,0.2383955214435185
368491,assist,twentyfive,0.23852691704290008
1429152,draw,unambiguous,0.2385753415988612
329344,articulation,remember,0.23880779344629205
328045,articulation,decade,0.2389023286280751
328329,articulation,extremely,0.23908644640445373
327965,articulation,convenient,0.2393244260862081
110653,administrator,articulation,0.23936960324568757
329237,articulation,purely,0.2394823030191356
328696,articulation,kept,0.24008342345040637
328799,articulation,many,0.2402982822105395
328717,articulation,later,0.24062781000784103
328319,articulation,exponentially,0.2408474785880039
327893,articulation,computeraided,0.24108933488396517
328452,articulation,good,0.24145596021354737
328881,articulation,moreover,0.2417305071801468
328166,articulation,dr,0.24189070869406476
329472,articulation,seven,0.24200400931221255
