,Row,Column,Value
360309,semiinfinite,streamwise,0.2794707147843764
286499,knudsen,streamwise,0.2827628465143272
375280,streamwise,weightstrength,0.28851400017835477
340283,pohlhausen,streamwise,0.2899058166769988
375206,streamwise,tollmienschlichting,0.29150383418249204
234209,galerkin,streamwise,0.2928785612623029
380621,thermodynamics,wingtip,0.2929767107505743
375246,streamwise,unyawed,0.29424655953451495
64112,axially,free_stream,0.2964127311710444
300713,longitudinally,tollmienschlichting,0.296774733435529
232042,ft,thermodynamics,0.2973905157348006
222471,forebody,thermodynamics,0.2988233720485645
359169,schlieren,streamwise,0.2988958328100396
64377,axially,pohlhausen,0.30317442509812065
356331,ringstiffened,streamwise,0.3036836918881894
64448,axially,schlieren,0.3038352443317013
286944,lagrangian,streamwise,0.30433772806739867
64590,axially,tollmienschlichting,0.30501761306388864
333408,perigee,streamwise,0.3055261398914854
64664,axially,weightstrength,0.30620819074975486
64445,axially,rungekutta,0.3078692904502862
23684,aileron,herein,0.30911365473291197
137380,critical,oscillate,0.30942373950078633
64117,axially,freestream_mach,0.30952755461508935
240204,good_agreement,streamwise,0.31085144681024224
76443,blowing,streamwise,0.3122773983797786
74321,blast,curvilinear,0.3129955989268526
64676,axially,yaw,0.3132086277305676
375292,streamwise,yaw,0.313314365651322
301889,lubrication,streamwise,0.31368015226033114
375267,streamwise,viscositytemperature,0.3150524607646178
73520,blasius,critical,0.31579172393514204
250274,herein,streamwise,0.316729889991239
300500,longitudinally,pohlhausen,0.31719331147428714
22356,agrees,streamwise,0.3181735580105675
344693,preston,streamwise,0.3182431897338905
61362,ax,thermodynamics,0.3195487014903995
300699,longitudinally,thermodynamics,0.31972999939201624
372368,standoff,streamwise,0.3203695778830271
272684,inside,streamwise,0.32152484670583065
181254,earth,streamwise,0.32238698878442074
40038,anemometer,streamwise,0.3226835489413201
70956,behind,thermodynamics,0.322903050157477
124511,conservative,nonequilibrium,0.3234546890267323
351679,recombination,windward,0.32434950608615803
357574,rotational,thermodynamics,0.3256334523015793
227826,freestream_mach,longitudinally,0.32580665247296015
64630,axially,unyawed,0.32594222640471465
380584,thermodynamics,vane,0.3261361140683196
64476,axially,simply_support,0.32646281155193446
64178,axially,hypersonic_speed,0.3264901888291225
145815,curvilinear,preston,0.32733676386483057
24362,air,curvilinear,0.3274132982019392
146059,curvilinear,vane,0.32758032091317923
139024,cross,thermodynamics,0.32765794183313646
64587,axially,timedependent,0.3277622027451367
231739,ft,magnetohydrodynamic,0.3283143264792743
284259,karmanpohlhausen,streamwise,0.3283272208276292
137458,critical,recombination,0.3288412315196557
300571,longitudinally,schlieren,0.32920074171667696
300621,longitudinally,sonicboom,0.3292149693572949
222428,forebody,streamwise,0.3295096078864726
151773,deflection,herein,0.3296053556290704
145864,curvilinear,rotational,0.3296570009297424
64546,axially,supersonic_speed,0.3297181511183148
63917,axially,camber,0.33001362973513204
308313,mile,streamwise,0.3306037307195098
145567,curvilinear,ground,0.3310119168809218
353094,regime,streamwise,0.33120075280809824
375168,streamwise,swept,0.3315663110133673
73289,blade,streamwise,0.33176267172493684
314481,nacelle,streamwise,0.3317790938560466
142631,cruise,curvilinear,0.3319407990505473
375291,streamwise,wrinkle,0.33198124820125163
211389,flame,streamwise,0.33199375845960905
353603,relaxation,streamwise,0.3322703075282435
74674,blast,oscillate,0.3322996882603529
166986,disc,thermodynamics,0.3324817964953992
300568,longitudinally,rungekutta,0.33253856255517655
146080,curvilinear,wake,0.33268435677957203
63967,axially,coolant,0.3331877011793681
380605,thermodynamics,wake,0.33380420982053
369584,sonicboom,wingtip,0.3344216916198971
137354,critical,nonequilibrium,0.3344527582677317
111607,column,thermodynamics,0.33449502488710847
352624,ref,thermodynamics,0.33459341043055385
328443,oscillation,streamwise,0.3347672767192292
360449,semiinfinite,wingtip,0.3351027173021624
375273,streamwise,wake,0.3351889757028365
354609,reversal,streamwise,0.33532407613133686
124575,conservative,pohlhausen,0.33543528580889626
64098,axially,flow_past,0.3355100221287578
74601,blast,longitudinally,0.33585382542964043
172856,dissociation,streamwise,0.33607010499163037
362729,shock,streamwise,0.33682418787106283
300455,longitudinally,ogivecylinder,0.33685072523314596
145647,curvilinear,jet,0.337149625478421
380613,thermodynamics,wherein,0.3375746082539652
191981,entrance,streamwise,0.33762206657153093
187112,elliptic,yaw,0.33771295870805795
230931,front,thermodynamics,0.3377425472196667
249753,hemispherecylinder,streamwise,0.33782536951101333
345022,profile,thermodynamics,0.33793888057970606
137489,critical,schlieren,0.3383538987246164
73332,blade,thermodynamics,0.33848062295232484
145634,curvilinear,interior,0.3385150689487473
375251,streamwise,van,0.33864580096497654
344736,preston,thermodynamics,0.338707803045914
380536,thermodynamics,tip,0.3390231122981421
375177,streamwise,takeoff,0.3391732389045306
336279,pitchingmoment,streamwise,0.3392440446500765
63973,axially,creep_buckling,0.33942888075506855
380618,thermodynamics,wing,0.3395530841321007
221283,foot,streamwise,0.3398295297212448
74911,blast,thermodynamics,0.3400028663276554
137494,critical,semiinfinite,0.3403360690417219
74868,blast,streamwise,0.34082786667777976
46658,appreciable,streamwise,0.34086690399814806
315983,neglect,streamwise,0.3410232123549649
53257,around,thermodynamics,0.34130154727516526
365877,sinking,thermodynamics,0.34132849335634136
238581,glass,streamwise,0.34138360558423464
311814,moment,streamwise,0.3414499781098412
152056,deflection,rotational,0.3414549877383851
64332,axially,ogivecylinder,0.3419061678149388
266418,inclined,streamwise,0.3419368949236013
300799,longitudinally,yaw,0.3419443914340954
177442,donnell,thermodynamics,0.3419629251420567
328781,oscillatory,streamwise,0.3420163970254456
375281,streamwise,wherein,0.3422261450349915
64392,axially,preston,0.34234753763257353
124774,conservative,thermodynamics,0.3423475842294471
318939,nonequilibrium,streamwise,0.34253076956825
137027,critical,curvilinear,0.34256487706148364
300787,longitudinally,weightstrength,0.3425875378667505
64139,axially,good_agreement,0.3426541777719354
47481,appreciably,streamwise,0.34284186147441775
358473,rungekutta,streamwise,0.3430274229487118
64039,axially,earth,0.3432478077213131
145829,curvilinear,rae,0.3436494942078059
64233,axially,knudsen,0.3436771093628904
8631,across,thermodynamics,0.3442120450998485
145710,curvilinear,mix,0.3443136035249449
64576,axially,thermodynamics,0.34446688114321367
328104,oscillate,streamwise,0.3445135768717905
328240,oscillate,windward,0.3445800300422129
209019,fin,streamwise,0.3446571525527056
380601,thermodynamics,von,0.34491720756854183
137617,critical,thermodynamics,0.34500863348395505
64498,axially,sonicboom,0.345139785237538
138278,crocco,streamwise,0.34516037112580644
329789,outer,streamwise,0.3452207630779773
101853,choked,streamwise,0.3452384437151544
169489,discrepancy,rotational,0.34533707034387956
145590,curvilinear,hot,0.34554975551533723
323606,nusselt,streamwise,0.3456079932873254
64088,axially,flame,0.34563754751411585
74215,blasius,windward,0.34568040770570907
99631,chart,thermodynamics,0.3459330371869705
64119,axially,freon12,0.34609218417272214
109534,cold,curvilinear,0.3461672805224446
64228,axially,karmanpohlhausen,0.34619681809433756
362081,sheet,streamwise,0.3462601509853335
334053,perturbation,streamwise,0.34630686771103514
380624,thermodynamics,yaw,0.3464358049909145
75008,blast,wingtip,0.3466694113195022
206676,fan,thermodynamics,0.34673068847026384
134748,corrugate,streamwise,0.34675535257860135
315234,navierstokes,streamwise,0.34697971851697595
375151,streamwise,stress,0.34704087609384715
340423,pohlhausen,wingtip,0.3470858857583944
321874,nose,thermodynamics,0.3471026640459218
358516,rungekutta,thermodynamics,0.3473607881960387
145887,curvilinear,shock,0.34750776259772265
225006,free_stream,longitudinally,0.34751306326710724
352838,reflection,streamwise,0.34760860473186506
145462,curvilinear,earth,0.34784210151912826
276456,interior,streamwise,0.3478544744587546
266461,inclined,thermodynamics,0.347878832768095
377776,swept,thermodynamics,0.34789860058913946
357531,rotational,streamwise,0.34794653587329366
64436,axially,ringstiffened,0.34806212457495844
137274,critical,knudsen,0.348182025052169
64225,axially,jetexit,0.3481829576711962
64224,axially,jet,0.3482339788582092
329832,outer,thermodynamics,0.34830484955649194
317469,noise,streamwise,0.3484701854319995
350532,rearward,thermodynamics,0.3484705760555393
375293,streamwise,yawed,0.3484815821525389
375205,streamwise,tn,0.3487331983848418
21503,agreement,streamwise,0.3488329961292185
283992,karmanpohlhausen,longitudinally,0.348959084447546
375257,streamwise,varies,0.349157785490435
64064,axially,exact_solution,0.3491904294819848
30831,alloy,streamwise,0.3492127146124531
145566,curvilinear,grid,0.3497385833103429
375269,streamwise,von,0.3497621103861654
375170,streamwise,swirl,0.3500776914866941
142984,cruise,oscillate,0.3501049833292869
20692,agree,thermodynamics,0.3501113760207227
