,Row,Column,Value
2688162,commonly,rarely,0.939509613338047
1095609,arises,arose,0.939624957921495
7337700,markedly,restrictive,0.9396278648599429
8084159,particularly,specially,0.939648218294353
5019281,exhaust,pulmonary,0.9396829513299232
4524163,effectively,essentially,0.9397364327943354
324115,adequately,sufficiently,0.9397718947819683
4933545,evident,productive,0.9397823664751689
7049892,lending,neglect,0.9398178982074165
3195928,convenience,neglect,0.93983502545936
6746266,intervention,suggestion,0.9398448032720826
8730241,respiratory,restrictive,0.9398462921821452
4453434,easily,fully,0.9399202507248912
3480166,crucial,significant,0.9399324621575439
4664903,emphasize,fitting,0.9399577854366544
6972744,laid,swept,0.9399592363846783
5169713,extreme,fusion,0.9399705070304436
962887,apparent,exceeds,0.9399777702865839
1108481,arose,originate,0.9400738665251878
5332996,fifteen,twelve,0.9401176755612338
5401904,fitting,restrictive,0.9401188750236104
3172512,contrary,rigid,0.9401287496059644
7017013,layer,limitation,0.9401308690429314
2544105,closely,strictly,0.9401359714839871
4276221,disturb,noticeable,0.9401482416107778
5174207,extremely,strictly,0.9401849126705385
3722450,deficit,expectation,0.9402221314253459
6547458,informally,uniformly,0.9402310054085904
7822547,notion,premise,0.9402910642418623
3981606,develop,develops,0.9403017712300812
4276891,disturb,restrictive,0.9403074889076931
1438507,avoids,inhibitor,0.9403556731220146
1024389,appropriate,suitable,0.9403623520373561
1127211,arrival,arrive,0.9403761397091708
7049749,lending,mechanism,0.94038337999863
8567970,rapidly,steadily,0.9404042599990572
4619731,eleven,six,0.9404346526829689
1620169,bending,binding,0.9404382550126771
8741907,restrictive,rotational,0.9404612079845821
6359840,impetus,utilize,0.9405100597639486
3041966,considerable,extensively,0.9405331497351954
7594357,morphological,structural,0.9405929234222228
140142,accommodate,resemble,0.9406251981639375
9160871,transport,transportation,0.9406738090171031
5172413,extremely,highly,0.9407744458951071
2150608,carrier,retrieve,0.9407975262543342
5190242,facilitate,impetus,0.9408157504105497
796268,analyze,investigate,0.9408461277045661
2339974,chick,neighbor,0.9409140857942319
8082844,particular,specific,0.9409538766935162
1690530,binding,delivery,0.94117559179074
4077285,differentiate,transitional,0.9413478056998263
139222,accommodate,layer,0.9414696615636479
2496905,classify,restrict,0.9415172983991846
7017343,layer,newer,0.9415810358964108
3172381,contrary,readily,0.9416476189412014
4666242,emphasize,reinforce,0.9417551260543781
5191498,facilitate,relate,0.9418066244794834
7899395,often,sometimes,0.9418146337462637
7763357,nine,twelve,0.9418533221947094
1598949,behavioral,skeletal,0.9418661598049549
138312,accommodate,disturb,0.9418732137860762
7103068,likely,probably,0.9418792720891379
1089009,argument,disagreement,0.9419659588661499
3082953,constitute,sustain,0.9419716536604306
962711,apparent,disturb,0.9419938906030743
8586873,reactive,respiratory,0.942020732077875
2150622,carrier,rigid,0.942032851539816
8752234,retrieve,transforms,0.942072281147257
322795,adequately,layer,0.942085031711366
8742064,restrictive,skeletal,0.9421056221775606
9175702,typically,usually,0.9421134750998126
1439930,avoids,simplest,0.9421221180359952
1437122,avoids,calf,0.9421364675465568
4668120,emphasizes,newer,0.9421483711761245
7422629,melt,retrieve,0.9422087355337292
7712640,neighbor,sweep,0.9423616542129962
8439778,program,project,0.9423645546494964
9173840,twolayer,twopoint,0.9424312187738532
4575462,elastic,pricing,0.9424600592394838
4932932,evident,limitation,0.9425460504784903
322366,adequately,greatly,0.9426266833218537
4277454,disturb,traumatic,0.9426885488421379
1596897,behavioral,disturb,0.9426924177291768
7406161,medical,nursing,0.9428000429579001
4701287,encompass,spite,0.9428655479914766
9156363,transformation,transition,0.9428688402639332
4665420,emphasize,layer,0.9429318751418645
1597807,behavioral,layer,0.9429959241728006
5335497,fifty,forty,0.9429993683882836
6790051,investigate,investigates,0.9430986693857679
4275113,disturb,expectation,0.9431607791983081
5402856,five,four,0.9432590293121083
5042666,expectation,focal,0.9432597567832677
3377392,counterpart,disturb,0.9433380101604255
5025080,exist,exists,0.9436156453158865
5212567,fail,fails,0.943813652683489
8339689,prediction,pricing,0.9439040326701591
4665710,emphasize,newer,0.9439654758649428
5467991,focal,rigid,0.9441271931448867
963526,apparent,layer,0.944158952012122
5506405,formal,informal,0.9442282803395716
8722178,resistant,susceptible,0.9442601662511466
8008259,outward,peripheral,0.9442855800134093
3082712,constitute,simplest,0.9443107031238969
9052449,substantial,sufficient,0.9443754416137633
6293761,ii,iii,0.9444431703587173
7017320,layer,neighbor,0.9444965323249637
5317271,fiber,wire,0.9445559468005373
138499,accommodate,exceeds,0.9446160991597201
8587506,reactive,traumatic,0.9446183974977586
7998230,outer,skeletal,0.9446281240383052
2148483,carrier,closely,0.9447735000437203
5174206,extremely,strict,0.9447959147695493
5044055,expectation,reactive,0.9448147788338073
1597243,behavioral,focal,0.9448653565073604
5400860,fitting,layer,0.944899637603248
58455,able,unable,0.9449283754691745
3786207,deliver,retrieve,0.9449477454980235
3938477,destructive,turbulent,0.9452324804628467
965533,apparently,clearly,0.9453185522021433
9034798,stretch,swept,0.9454981626932659
5337448,fifty,twenty,0.9455012235434428
4700384,encompass,neglect,0.9455161657975958
9126240,therefore,thus,0.945549540565068
598625,alleviate,fitting,0.9457083321645914
4952821,examine,investigate,0.9459054972235976
5332880,fifteen,thirteen,0.9462500221116276
8512977,purely,solely,0.9464512385860258
6992458,largely,predominantly,0.9465221758959144
1691675,binding,lending,0.9466786559121974
3171898,contrary,neighbor,0.946863255422941
5192301,facilitate,utilize,0.9469909523928914
599611,alleviate,noticeable,0.9471733826104288
7810610,normally,usually,0.9472036809250988
8878020,seven,twelve,0.9472297653003258
1554623,basically,practically,0.9472683271981116
3992238,developmental,structural,0.9472966319335528
7712170,neighbor,resemble,0.9473552449360553
6045841,hence,therefore,0.9474005885073267
4277085,disturb,skeletal,0.9475108603249731
8768877,rigid,strict,0.9475682173317934
7747103,newer,simplest,0.947630381953943
1635031,benign,outer,0.947937489743464
9039795,structural,systemic,0.9480478102844749
7709466,neglect,stretch,0.9482775613929213
5035042,expand,extend,0.9487071097054394
4619999,eleven,ten,0.9487966584909893
4655187,emission,limitation,0.9488280091449759
7215667,lower,upper,0.9489196406037717
598389,alleviate,emphasize,0.9492197991103756
8768764,rigid,skeletal,0.9493457048037787
6296195,iii,iv,0.9493715028247738
5890295,grow,grows,0.9494274717115494
4276162,disturb,neighbor,0.94951110294362
4996518,exclusively,primarily,0.9495622442075666
2150008,carrier,neighbor,0.949687626902039
4563337,eight,six,0.9498265885457516
963176,apparent,habit,0.9499358717021085
619121,allows,prevents,0.9504749683946184
7843575,numerous,various,0.9506839989097062
964400,apparent,restrictive,0.9506922394840105
3378612,counterpart,neighbor,0.9510062995562889
7709415,neglect,spite,0.9511501686467717
1633804,benign,disturb,0.9513825156026955
1599332,behavioral,traumatic,0.9515680151540021
8344290,predominantly,primarily,0.9516805807487796
8694761,reorganization,restructuring,0.9522278974694869
8910547,significantly,strictly,0.952306303355694
9135684,threepoint,twopoint,0.9525251910582841
4619665,eleven,seven,0.9525471346962241
8910571,significantly,substantially,0.9525550994669318
9035253,strict,strictly,0.9527955761264889
3043778,considerable,substantial,0.9528117929326241
6566919,inherent,intrinsic,0.9528941060875714
8084162,particularly,specifically,0.9529704463512864
3800960,demonstrate,demonstrates,0.9537291564483776
4618957,eleven,nine,0.9543908088661663
8909920,significant,substantial,0.9550940110562558
8439774,program,programme,0.9556647639262671
6913792,keep,kept,0.9557074668232545
5467856,focal,reactive,0.9560467279436424
3837661,dependence,dependency,0.9560762241070745
3041434,considerable,considerably,0.9571755205868163
6931315,kind,sort,0.9580231738959126
3046755,considerably,significantly,0.9582968386626475
598390,alleviate,emphasizes,0.9586499978082454
967134,apparently,obviously,0.9602392883215006
4562563,eight,nine,0.9605101866178999
8742447,restrictive,traumatic,0.9607738552180691
5613881,frequently,often,0.9609839800796349
4563271,eight,seven,0.9626351594100688
5562916,fourthorder,secondorder,0.9636964626380023
9095775,syntactic,syntactical,0.9652955486002441
629386,almost,nearly,0.9659703164982222
3045068,considerably,greatly,0.966069141191634
8624830,recover,retrieve,0.966510785260722
8319207,practically,virtually,0.9677636689718055
4753520,enormous,massive,0.9684085484344789
8667384,relate,relates,0.9721162393946547
