,Row,Column,Value
11304,assist,cc_neu,0.2215520654728201
127553,massachusett,www,0.22769080302168462
11798,assist,year_graduat,0.22771338548453
11491,assist,john_hopkin,0.23119294234030008
99248,happi,www,0.23591130293582158
11738,assist,undergradu_student,0.2405343878741616
11749,assist,univers_wisconsin,0.24261987622133077
11432,assist,graduat_student,0.24487606266559073
11651,assist,rutger_univers,0.24505080372125676
11800,assist,york_citi,0.24613764706498029
11360,assist,dayton_street,0.2463500523065656
108922,illinoi,www,0.24728411836854436
11735,assist,ultim,0.24935221201819285
11753,assist,updat_septemb,0.24943437644143027
11743,assist,univers_kentucki,0.24976582071375755
11748,assist,univers_washington,0.25093385327777923
11441,assist,happi,0.2517507508334495
11262,assist,bear_arm,0.25199905653328186
11717,assist,thoma_jefferson,0.2520593004241879
11742,assist,univers_california,0.2522336879911297
11745,assist,univers_pittsburgh,0.25264626810338664
11754,assist,upson_hall,0.2533888633874096
11752,assist,updat_octob,0.2557026937253396
11384,assist,enjoi,0.25578865461775163
11453,assist,hobbi,0.2561566670226429
11535,assist,master_thesi,0.2563237942766737
11751,assist,updat_novemb,0.25653872133361416
11654,assist,san_diego,0.25790222772707727
11274,assist,bodi,0.25861570817513724
11401,assist,feder,0.2614837664894841
11330,assist,columbia_univers,0.2615863854992089
11757,assist,vanderbilt_univers,0.2622132918990909
7922,appli_mathemat,assist,0.2624830677039627
11589,assist,paul_rutger,0.2630197273499389
11258,assist,back_urc,0.2633262641459241
11533,assist,master_degre,0.26403254514911895
11617,assist,pretti,0.2656726500531309
11637,assist,relat_link,0.2664846193737063
11744,assist,univers_mexico,0.2673130843182155
11240,ascii,www,0.26747275699411766
11534,assist,master_engin,0.2697383541435511
11747,assist,univers_texa,0.2712240819140015
106654,http_www,massachusett,0.27127628652475566
11397,assist,famili,0.2715571906665529
8716,archiv,jersei,0.2721644321606763
11431,assist,graduat,0.2730631193592239
11418,assist,fun_stuff,0.2731772508946068
11741,assist,univers_alberta,0.2734820856470135
120797,liberti,www,0.27351851564136714
11568,assist,night,0.2735883642626952
11796,assist,yale_univers,0.273703455228394
11425,assist,git,0.2742415106303305
11486,assist,jersei,0.2744488513834177
11386,assist,enterpris,0.2744754410868195
11461,assist,hous,0.2745308674531864
11767,assist,wait_period,0.27468480241203796
11710,assist,telephon,0.27485846476601994
11756,assist,utexa,0.2753063886123168
11591,assist,peopl,0.2753943101055939
11318,assist,citi,0.2758154066109749
11479,assist,interest_includ,0.2761835476572309
11355,assist,curriculum_vita,0.27621840032461176
11697,assist,summer,0.2769404370490085
11765,assist,voic_fax,0.27707688958306603
11699,assist,suprem_court,0.27724211811936306
11522,assist,madison_west,0.2773564597265372
11702,assist,tai_austin,0.2776586586440058
11388,assist,entitl,0.27820737100333826
11729,assist,true,0.2785661285304157
11718,assist,thought,0.279223378361773
11553,assist,modifi,0.27923219609556954
11739,assist,unit_state,0.280013683514878
11797,assist,year,0.28050530326311746
11531,assist,massachusett,0.2808263695161427
11278,assist,boston_univers,0.2814261896499633
11347,assist,courant_institut,0.28162358864018633
11731,assist,ualberta,0.28163086972438434
11515,assist,long,0.2823249936312608
11626,assist,purchas,0.2827827880540511
11688,assist,state_univers,0.2828423613264965
11288,assist,busi,0.28306078167419385
11350,assist,cp_msu,0.28360666995754713
11759,assist,virtual_librari,0.28371177780345735
11476,assist,institut_technolog,0.2837732578698088
133240,modifi,www,0.2842738125106078
106316,http,massachusett,0.2843321928106297
11341,assist,cornel_univers,0.28549547228206856
11558,assist,movi,0.28563710159953043
11254,assist,austin_austin,0.2857259017355843
11584,assist,pai,0.2865614570758305
11570,assist,north_carolina,0.28671418073206156
11574,assist,offic_fax,0.28738967063252313
11580,assist,orlean,0.28745350475244974
11627,assist,pursu,0.2880924030243329
11379,assist,email_utexa,0.2883496432220636
11507,assist,liberti,0.28836094611215085
11433,assist,great,0.28898260430255507
11430,assist,grad_student,0.28915187345206117
11405,assist,financi,0.2893588267837645
11287,assist,bui,0.2893799643898014
11485,assist,java_applet,0.2894389083094226
11571,assist,northeastern_univers,0.2895640783415163
11598,assist,philosophi,0.2904210500593408
11766,assist,wait,0.29047930638463787
11601,assist,phone_fax,0.2918869129495275
11280,assist,box_seattl,0.29225059011591675
11328,assist,colloquium,0.2934386278926937
11439,assist,gun_control,0.2939380882592795
2864,advis,assist,0.29427017656853643
11602,assist,phone_number,0.2943820021371769
127382,massachusett,prof,0.2949394376164025
11290,assist,california_institut,0.29632356198248544
11333,assist,comput_scienc,0.29701553267650677
161453,ualberta,www,0.29794342296725373
11307,assist,chanc,0.2981822051636667
11420,assist,gari,0.29833949736005744
11629,assist,quot,0.3004384840166949
11393,assist,excit,0.30051029923893613
11281,assist,brad,0.3008230559128966
103490,hobbi,www,0.3013245179621191
110587,institut,jersei,0.3014774661896132
11636,assist,rel,0.3016231332104744
11448,assist,high,0.301659103613026
11495,assist,judg,0.30174163964337597
11351,assist,creativ,0.3020402422076675
11436,assist,guess,0.30237578245302366
114387,jersei,wait,0.30263405570007074
11396,assist,fact,0.3027174521643261
11680,assist,spend_time,0.30301781224795477
20773,bibliographi,men,0.30329201334545464
11746,assist,univers_rochest,0.30348481498191193
11394,assist,ey,0.3036088896792554
20793,bibliographi,nation,0.3038581090604047
114413,jersei,www,0.30425129727468303
11650,assist,rutger,0.30432795065325297
11492,assist,jolla,0.30447270541720656
11524,assist,mail_address,0.3045197315885315
11335,assist,constitut,0.30453084032663924
11424,assist,germani,0.304611592643568
11564,assist,netscap,0.3049340421423015
10911,ascii,http_www,0.30502659986200426
11301,assist,carri,0.3051322305634162
11400,assist,fax_email,0.30568902904425915
127555,massachusett,yahoo,0.30612664961795377
11595,assist,person_inform,0.3061650505244161
8792,archiv,nation,0.3064758172187166
106592,http_www,illinoi,0.30702565776815327
20547,bibliographi,christian,0.30710616138772046
11469,assist,illinoi,0.3071210038425838
11664,assist,send_comment,0.3072385160451006
11473,assist,indian_institut,0.30738364081556246
98919,happi,http_www,0.307411360189741
11653,assist,safeti,0.3078484020801565
11712,assist,tenni,0.3079146603601239
11779,assist,web_site,0.3083191523191819
