,Row,Column,Value
4204729,deterioration,janeiro,0.938935452920469
574075,albert,walter,0.9389447120211994
3132437,complain,deliver,0.9389490168186422
6139670,hardship,vegetable,0.9389496546855137
4789042,effectively,properly,0.9389635211206729
7191433,limitation,relate,0.9390405499143225
2412958,carrier,facilitate,0.939042906812202
3182314,comprises,consists,0.9391198529847169
4028082,deficit,exceeds,0.9391695548498091
183589,accuse,complain,0.939173872706387
5309349,extremely,suburban,0.9392016143972575
4778001,edward,richard,0.9393314917596748
4069074,deliver,divide,0.939344623905672
1757236,berlin,vienna,0.9394068321008463
899006,apparent,dipped,0.939461944269198
1406399,avoid,prevent,0.9394861048289175
8701173,recover,regain,0.9394984357283349
112257,absorb,treat,0.9395547758351968
9238873,suburban,synthetic,0.9395563951442938
9314549,think_march,think_price,0.9396714340818284
6693979,intention,limitation,0.9397116814014166
3908123,deadline,mechanism,0.9397269681875887
7047532,lanka,zealand,0.9397966577447027
106954,absence,presence,0.9398286576319862
8364013,plunge,tackle,0.9398434385193818
6730639,intervention,suggestion,0.9398448032720826
900922,apparent,tackle,0.9398975620062444
3749037,crucial,significant,0.9399324621575439
9091577,significantly,unusually,0.9399566786514049
33612,3p,6p,0.9399837782507203
9080,1980s,1990s,0.9400265174968508
4592495,drastic,unexpected,0.9400665057806745
6364071,huge,obvious,0.9400885965889358
2857375,closely,strictly,0.9401359714839871
4028105,deficit,expectation,0.9402221314253459
4893261,emphasize,insist,0.940253140575088
8446191,presence,vegetable,0.9402917462334809
949177,appropriate,suitable,0.9403623520373561
7125149,lending,mechanism,0.94038337999863
8647877,rapidly,steadily,0.9404042599990572
8363863,plunge,stance,0.9404108086335032
5753006,ftc,ibc,0.9404269580408033
8507318,productive,profitable,0.9404979395458486
3950845,debt_march,treasury_april,0.9405165981521753
8732091,regain,revive,0.9405175337713029
1012923,arbitrage,arbitrager,0.9405436818401104
2412477,carrier,contrary,0.9405575464070098
2396314,carl,karl,0.940571445844588
9345923,transport,transportation,0.9406738090171031
5307666,extremely,highly,0.9407744458951071
7113145,legislative,regulatory,0.9408058942439459
6222214,henry,robert,0.9408867511789217
8178171,particular,specific,0.9409538766935162
4070446,deliver,rebuild,0.9410463497450574
4932122,enforce,impose,0.9410690485404266
3630070,counterpart,revive,0.9412209822294848
3338535,considerable,dramatically,0.9412763375772863
4155,1970s,1980s,0.9412968007222855
47679,5p,7p,0.9413696835500266
2805048,classify,restrict,0.9415172983991846
1995609,breach,violate,0.9416790393260283
4894644,emphasize,reinforce,0.9417551260543781
5318742,facilitate,relate,0.9418066244794834
7990289,often,sometimes,0.9418146337462637
1184702,assessment,evaluation,0.9418787923019339
7185635,likely,probably,0.9418792720891379
3379605,constitute,sustain,0.9419716536604306
5225892,expectation,regain,0.9420254928224465
570171,albert,carl,0.9420449474147143
6365043,huge,suburban,0.9420830002447008
6643752,insist,regain,0.9421179388419196
8663264,reaction,response,0.9421614078029977
898545,apparent,bros,0.9423578360447793
8515957,program,project,0.9423645546494964
6282998,hog,regain,0.9424956580865006
6354282,howard,morgan,0.9425011716057308
39876,4p,9p,0.942763336983254
6754375,involve,involves,0.9427922472631117
5708026,franklin,harris,0.9429026195130785
4894626,emphasize,regain,0.9429517275427286
4073070,delivery,shipment,0.943237348107445
5550158,five,four,0.9432590293121083
4403609,dismiss,ignore,0.9435183718179893
109564,absorb,dismiss,0.943583137157233
5206113,exist,exists,0.9436156453158865
7880034,nine,six,0.9436349199641638
8080076,ottawa,toronto,0.9436662423349614
5332035,fail,fails,0.943813652683489
1995240,breach,sweep,0.9438191811679838
8171833,partially,partly,0.9438822674805079
8432303,prediction,pricing,0.9439040326701591
9392128,voluntarily,voluntary,0.943920659594498
627587,alleviate,hardship,0.9440061384315307
5186541,exclusively,solely,0.9441147242295094
9223725,strict,suburban,0.9441341712678569
8301425,philip,robert,0.9441343390612444
