,Row,Column,Value
381193,carry,spread,0.916965125300528
1312052,plastic,significant,0.916985309509915
1287437,paul,scott,0.9170025013821299
895447,giant,tiny,0.9170456928206135
1453106,subject,topic,0.9170653825172039
1184058,michael,william,0.9170714398176513
93161,analysis,prediction,0.9171176833408031
424923,circle,favor,0.9171358191818063
426047,circle,wheel,0.9171431842240185
1326723,possibility,suggestion,0.9171633151131997
650373,directly,properly,0.9172293971623745
409572,cheap,expensive,0.9172934634768737
1401379,rumor,tear,0.9173796519946006
373360,car,vehicle,0.9173882665371509
1454033,suggest,suggestion,0.9174637639965226
1227758,neighbor,plastic,0.9174638552534444
425083,circle,huge,0.9175228831489609
590321,david,james,0.917541974700861
297282,booster,suggestion,0.9175602536371503
1183740,michael,ray,0.917614458696798
861842,friday,monday,0.9176736293959572
499577,connection,interface,0.9176780787140988
590702,david,robert,0.9178350080322246
1267502,original,originally,0.9178825682477146
425963,circle,trouble,0.9179073552184962
80658,also_available,available_anonymous,0.917952308180565
1312154,plastic,texture,0.9179630253014991
1371444,reach,regard,0.9179778348217311
224155,balloon,circle,0.9180935137933501
318950,brian,michael,0.918111704099412
380618,carry,handle,0.9181863832607334
425412,circle,obvious,0.9181944666305268
400499,certain,significant,0.9182267687842164
1308310,plain,solid,0.9182382224013959
383693,catch,seem,0.9183379754005152
816524,fill,grab,0.9184099968589109
1287357,paul,ray,0.9185109782163441
1371624,reach,tear,0.9185182429393788
224036,balloon,batter,0.9187755973365832
915737,greatly,launcher,0.9188493135040534
907766,gotten,picked,0.9190224092824472
319133,brian,pete,0.919073340978869
1064977,joke,tear,0.9191250670160518
1171267,mechanism,rotation,0.9191904231363864
1228120,neighbor,the,0.91928546392263
425720,circle,seem,0.9193079669313419
1303184,picked,thrown,0.9193788370052347
400399,certain,relatively,0.9194317527092889
620751,demand,require,0.9194913422405375
549824,craig,michael,0.9194945352351286
1036518,investigation,suggestion,0.9195080501186905
798753,favorite,neighbor,0.9195979024848877
297140,booster,scan,0.9196334440693078
1051975,james,robert,0.9196529463590655
890991,george,john,0.9197881619986841
1296870,peter,tom,0.9198328395717925
409166,charge,tear,0.9198385722195198
1250097,obvious,visible,0.9199926138535873
183159,attempt,launcher,0.9200876233527
1287250,paul,peter,0.9202193117621984
1401406,rumor,threw,0.9202897481545153
799385,favorite,unable,0.9203011086062199
319134,brian,peter,0.9204035642547621
425744,circle,shift,0.9204394722303291
1423215,shift,tear,0.9205580475580775
240703,batter,mechanism,0.920645757851279
1051790,james,paul,0.9206462669055028
298497,boot,tear,0.9206965068126707
1345325,process,solution,0.920719984493293
1345127,process,processing,0.920758092596935
777079,extremely,obvious,0.9207711201400308
296894,booster,outline,0.9208322407958152
891630,george,william,0.9208433780195389
1228131,neighbor,thrown,0.9209058395278293
296611,booster,investigation,0.920979225000667
1452936,style,type,0.9210456521664536
797942,favor,seem,0.9211060590300635
296410,booster,filter,0.9211119967548814
425618,circle,reach,0.9212504854081638
1227943,neighbor,seem,0.9212919980720315
323633,broke,broken,0.9213279872086368
144996,argument,statement,0.9214219285276307
620723,demand,reach,0.921460613269624
296950,booster,pixel,0.9215795149995064
1282954,particular,significant,0.9216364777573565
1224913,necessarily,significant,0.9216682195359256
1299957,photo,photograph,0.9216786561260119
1310823,planning,processing,0.9218198672591869
421612,choose,pick,0.9218374797541182
283439,blow,fill,0.9220171352335442
1199257,monday,sunday,0.922079399680774
776667,extremely,fully,0.9220805049890665
908085,gotten,threw,0.9220888406321667
1346000,processing,training,0.9220916844908896
892230,gerard,robert,0.9222705944646997
3194,able,attempt,0.9225047940688851
145012,argument,suggestion,0.9226484096742745
425836,circle,stick,0.9226923646112668
383961,catch,unable,0.9226953607339581
1333019,prediction,simulation,0.9229574656290295
1002775,important,useful,0.923026618422997
1002609,important,significant,0.9231211293539954
424945,circle,fit,0.9231637613624072
1100108,launcher,pixel,0.9234004274560279
1227878,neighbor,relatively,0.9234619574990315
855956,frank,michael,0.9237508113792656
799117,favorite,seem,0.9237662190705725
695557,east,north,0.9238274633290843
129371,approach,argument,0.9238410168952238
296227,booster,cub,0.9239560657206978
1170976,mechanism,neighbor,0.9239864571151816
868769,fully,perfectly,0.9241843976525596
3875,able,neighbor,0.9242392420318892
241075,batter,relatively,0.9243603576877113
916284,greatly,significant,0.9246549805065231
383329,catch,neighbor,0.9247479756504141
144232,argument,disagree,0.924772000529888
1287407,paul,robert,0.9249033238108962
909181,grab,ignore,0.9249431832968189
1287576,paul,thomas,0.9251835982035153
425069,circle,homeland,0.9252305856862647
1339377,primarily,specifically,0.9253943844019141
1171567,mechanism,victim,0.9254697877567808
1312119,plastic,suggestion,0.925536533950977
182128,attack,reach,0.9255640431226234
103408,announcement,mechanism,0.9257717407466668
183607,attempt,seem,0.9257900533706037
836193,folk,homeland,0.9259080087782311
798929,favorite,prefer,0.9260600579021706
144100,argument,claim,0.9261908308768986
1080361,kind,neighbor,0.9263090111362802
425935,circle,tire,0.9263629370593812
817126,fill,reach,0.9263697097695102
797791,favor,prefer,0.9265101139868455
224961,balloon,pixel,0.926539417772832
1460433,tear,wheel,0.9266862001470506
1426865,significant,specific,0.9267575249340309
1061792,john,william,0.9267904982546465
550000,craig,pete,0.9268361461109867
1429724,size,weight,0.9270332053343239
1448696,steve,tim,0.9272874221443786
182329,attack,strike,0.9273502139280584
597876,dealer,expert,0.9277707877240124
1070133,july,june,0.9279692427200567
