,Row,Column,Value
2052673,brings,brought,0.9356665932266944
3109377,complain,disrupt,0.9356813971584785
8684021,refining,turnover,0.9357057410245925
7479822,mechanism,peripheral,0.9357208705740294
7803860,neighbour,rival,0.9357803623274779
5252111,favorable,favourable,0.9358077665706546
2000650,breach,stance,0.9358278128960175
6845128,judgement,judgment,0.9358479172648496
9228466,thomas,william,0.9358887930934014
5811482,generic,specific,0.93592493764314
7558939,michael,robert,0.9359622025372497
7141656,licence,license,0.9360596181609961
8699973,regulate,regulatory,0.93611326138453
7480687,mechanism,unrelated,0.9361501558327938
5746631,gallon,stance,0.936255674472677
8702525,regulatory,restriction,0.9363262166799977
3872370,dean,michael,0.936384723857232
4486364,downward,restrictive,0.9364121795406654
5365205,fifth,fourth,0.9364256987317843
2433781,carrier,stance,0.9364468741087922
5647658,franklin,leonard,0.9365423418647254
1633487,bbl,sgl,0.9365784991275645
2162651,bulk,container,0.9366531121409454
6102221,harris,ross,0.9367538757506055
1694459,ben,cash,0.9368397844769231
6509237,indication,indicator,0.9369176052314105
4328720,disruption,peripheral,0.936928480876592
772438,analysis,evaluation,0.9369569477064114
8251783,peripheral,synthetic,0.9369813695392414
4327119,disruption,exceeds,0.9369830675328359
1672887,behalf,downward,0.9370839911153332
6097179,harold,kenneth,0.9371410429365947
3630211,credibility,fiber,0.9371471120893735
6195058,henry,thomas,0.9371747552599642
885676,apparent,disruption,0.937190924766268
2431037,carrier,divide,0.937215709876434
587890,allow,allows,0.9372850545770608
8690037,regain,retains,0.937321462604962
1798459,binding,mechanism,0.9373335263148348
4486255,downward,regain,0.9373345699914041
4470968,douglas,ross,0.9373688462955386
3368297,container,delivery,0.9373819342339069
49795,absorb,sentiment,0.9373952643030885
787444,andrew,peter,0.9375032515287245
6627452,intention,stance,0.9375104954127778
1140015,assessment,measurement,0.9375555547713605
7694346,morgan,murphy,0.9376972490129067
9213334,ten,twelve,0.9377298978822133
2434330,carrier,weigh,0.9378318571941942
5366681,fifth,sixth,0.9378956047704763
8251713,peripheral,strict,0.9379437716004373
6643854,interfere,intervene,0.9379553852572604
8860565,ross,stewart,0.9379597130603885
787453,andrew,philip,0.937998183008694
3410919,contrary,garment,0.9380220902996945
2433843,carrier,strict,0.9381253500100944
4327789,disruption,intention,0.9381630807339091
3772477,daily,weekly,0.9382063243946281
4854485,enormous,suburban,0.9383165689153329
3369026,container,grain,0.938391179142011
2088809,broker,container,0.9384371048878801
3304392,considerable,gallon,0.9384517857430652
5619458,four,three,0.9384618849287573
6751879,jackson,jordan,0.9384810421670683
4327406,disruption,garment,0.938493190346787
3305819,considerable,significantly,0.9387689974401864
2432056,carrier,keen,0.9387862707089863
4126732,deterioration,janeiro,0.938935452920469
506057,albert,walter,0.9389447120211994
8849496,robert,thomas,0.9389950370537935
4872424,entertain,reinforce,0.9390296207266947
7175472,limitation,relate,0.9390405499143225
2431339,carrier,facilitate,0.939042906812202
3158103,comprises,consists,0.9391198529847169
5348621,fiber,plastic,0.9391323449173812
3959091,deficit,exceeds,0.9391695548498091
5172735,extremely,suburban,0.9392016143972575
4870669,entertain,fulfill,0.9393190279978709
2433639,carrier,significantly,0.9393449132307192
1673243,behalf,garment,0.9393979965093009
885654,apparent,dipped,0.939461944269198
6194233,henry,philip,0.9394858399320732
3078495,comparable,significant,0.9395177343886136
7419827,massive,suburban,0.9395306041231866
50332,absorb,treat,0.9395547758351968
9163433,suburban,synthetic,0.9395563951442938
5764298,garment,regain,0.9395890208030873
6626306,intention,limitation,0.9397116814014166
3856019,deadline,mechanism,0.9397269681875887
3371754,container,warehouse,0.9397514642549263
45148,absence,presence,0.9398286576319862
4612020,easily,fully,0.9399202507248912
885833,apparent,exceeds,0.9399777702865839
5648923,franklin,ross,0.9399801626683087
47025,absorb,convenience,0.9400115633676631
2434079,carrier,tractor,0.9401878870941327
4145692,develop,develops,0.9403017712300812
7093082,lending,mechanism,0.94038337999863
4750278,eleven,six,0.9404346526829689
8481846,productive,profitable,0.9404979395458486
2430723,carrier,contrary,0.9405575464070098
2412270,carl,karl,0.940571445844588
50039,absorb,stick,0.9410179403049413
4821721,enforce,impose,0.9410690485404266
3563473,counterpart,garment,0.9411066106376811
7559965,michel,pierre,0.9411516547703332
1797002,binding,delivery,0.94117559179074
3432624,convenience,sentiment,0.9412653981590111
8702891,regulatory,structural,0.9413056776742521
2839045,classify,restrict,0.9415172983991846
1552976,barnes,howard,0.9415177630296618
2001130,breach,violate,0.9416790393260283
1139241,assessment,evaluation,0.9418787923019339
3342897,constitute,sustain,0.9419716536604306
503204,albert,carl,0.9420449474147143
6346131,huge,suburban,0.9420830002447008
787096,andrew,michael,0.9421239645131168
8628805,reaction,response,0.9421614078029977
885204,apparent,bros,0.9423578360447793
